"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.089307810E-1,1.068982668E-2,-4.382828996E-2,-3.817795310E-3
2.113123440E-1,9.468132630E-3,-4.031591862E-2,-2.596100792E-3
2.136939580E-1,9.468132630E-3,-3.909422457E-2,-2.596100792E-3
2.160754690E-1,9.468132630E-3,-3.787253052E-2,-2.596100792E-3
2.184570310E-1,7.024743594E-3,-3.542914242E-2,-2.596100792E-3
2.208385940E-1,9.468132630E-3,-3.542914242E-2,-2.596100792E-3
2.232201560E-1,8.246437646E-3,-3.298575059E-2,-3.817795310E-3
2.256017190E-1,4.428642802E-3,-2.809897438E-2,-3.817795310E-3
2.279832810E-1,4.428642802E-3,-2.580829710E-2,-2.596100792E-3
2.303648440E-1,3.206948051E-3,-2.214321308E-2,-1.527118147E-4
2.327464060E-1,4.428642802E-3,-1.725643501E-2,-1.527118147E-4
2.351279690E-1,5.650337320E-3,-1.603474095E-2,-2.596100792E-3
2.375095310E-1,5.650337320E-3,-1.114796288E-2,-1.527118147E-4
2.398910940E-1,6.872031838E-3,-1.114796288E-2,-1.527118147E-4
2.422726560E-1,4.428642802E-3,-1.481304597E-2,-1.527118147E-4
2.446542190E-1,5.650337320E-3,-1.603474095E-2,1.068982761E-3
2.470357810E-1,4.428642802E-3,-2.092151903E-2,1.068982761E-3
2.494173440E-1,4.428642802E-3,-2.687728032E-2,1.068982761E-3
2.517989060E-1,5.803049076E-3,-3.298575059E-2,1.068982761E-3
2.541804690E-1,8.246437646E-3,-3.665083647E-2,2.290677279E-3
2.565620310E-1,8.246437646E-3,-4.016320780E-2,3.512371797E-3
2.589435940E-1,7.024743594E-3,-4.504998401E-2,3.512371797E-3
2.613251560E-1,1.084253844E-2,-4.871506989E-2,4.886778072E-3
2.637067190E-1,9.620844387E-3,-4.871506989E-2,4.886778072E-3
2.660882810E-1,1.328592747E-2,-4.749337584E-2,6.108472589E-3
2.684698440E-1,1.328592747E-2,-4.382828996E-2,6.108472589E-3
2.708514060E-1,1.328592747E-2,-4.260659590E-2,6.108472589E-3
2.732329690E-1,1.206423342E-2,-3.649812192E-2,5.955760833E-3
2.756145310E-1,1.313321572E-2,-2.443389036E-2,5.955760833E-3
2.779960940E-1,1.191152167E-2,-1.710372418E-2,5.955760833E-3
2.803776560E-1,1.313321572E-2,-8.704573847E-3,4.734066315E-3
2.827592190E-1,1.420219894E-2,-1.527118147E-4,4.734066315E-3
2.851407810E-1,1.420219894E-2,9.468132630E-3,4.734066315E-3
2.875223440E-1,1.542389300E-2,1.679829881E-2,4.734066315E-3
2.899039060E-1,1.542389300E-2,2.535016090E-2,5.803049076E-3
2.922854690E-1,1.664558798E-2,3.130592033E-2,5.803049076E-3
2.946670310E-1,1.786728203E-2,3.374931216E-2,5.803049076E-3
2.970485940E-1,1.649287529E-2,3.619270027E-2,5.803049076E-3
2.994301560E-1,1.786728203E-2,3.374931216E-2,5.803049076E-3
3.018117190E-1,1.786728203E-2,3.130592033E-2,4.581354558E-3
3.041932810E-1,1.786728203E-2,2.535016090E-2,5.955760833E-3
3.065748440E-1,1.786728203E-2,1.924168877E-2,7.177455351E-3
3.089564060E-1,2.046338283E-2,8.399149403E-3,8.399149403E-3
3.113379690E-1,1.801999472E-2,-3.817795310E-3,8.399149403E-3
3.137195310E-1,1.939439960E-2,-1.221694518E-2,9.620844387E-3
3.161010940E-1,2.061609551E-2,-2.076880634E-2,7.177455351E-3
3.184826560E-1,2.061609551E-2,-2.565558441E-2,4.734066315E-3
3.208642190E-1,2.443389036E-2,-3.161134571E-2,7.330167107E-3
3.232457810E-1,2.443389036E-2,-3.405473381E-2,4.886778072E-3
3.256273440E-1,2.809897438E-2,-3.527642787E-2,7.330167107E-3
3.280089060E-1,2.687728032E-2,-3.649812192E-2,4.886778072E-3
3.303904690E-1,2.687728032E-2,-3.894151375E-2,-0.000000000E0
3.327720310E-1,2.932066843E-2,-3.894151375E-2,-8.551862091E-3
3.351535940E-1,3.161134571E-2,-3.542914242E-2,-1.847812906E-2
3.375351560E-1,3.038965166E-2,-3.665083647E-2,-2.214321308E-2
3.399167190E-1,2.794626169E-2,-4.031591862E-2,-2.214321308E-2
3.422982810E-1,2.428117767E-2,-4.031591862E-2,-2.336490713E-2
3.446797920E-1,2.290677279E-2,-4.031591862E-2,-2.702999115E-2
3.470614060E-1,1.924168877E-2,-4.398100078E-2,-3.069507517E-2
3.494429690E-1,1.435491070E-2,-4.275930673E-2,-3.069507517E-2
3.518244790E-1,1.435491070E-2,-4.031591862E-2,-2.947338112E-2
3.542060940E-1,1.298050396E-2,-3.802524135E-2,-2.825168520E-2
3.565876040E-1,1.298050396E-2,-3.558185324E-2,-3.069507517E-2
3.589691670E-1,1.542389300E-2,-3.069507517E-2,-3.313846514E-2
3.613507290E-1,1.420219894E-2,-2.947338112E-2,-2.947338112E-2
3.637322920E-1,1.298050396E-2,-2.458660305E-2,-2.825168520E-2
3.661139060E-1,1.298050396E-2,-2.214321308E-2,-2.580829710E-2
3.684954170E-1,9.315420873E-3,-2.336490713E-2,-2.214321308E-2
3.708769790E-1,6.872031838E-3,-2.214321308E-2,-1.725643501E-2
3.732585420E-1,4.428642802E-3,-2.336490713E-2,-1.236965694E-2
