"Time (s)","Temperature (°C)"
1.035740316E2,2.649218750E1
1.035919203E2,2.653906250E1
1.036098119E2,2.655859375E1
1.036277033E2,2.655078125E1
1.036455922E2,2.653906250E1
1.036634863E2,2.648437500E1
1.036813781E2,2.653906250E1
1.036992580E2,2.652343750E1
1.037171442E2,2.653906250E1
1.037350413E2,2.656640625E1
1.037529441E2,2.652734375E1
1.037708381E2,2.655468750E1
1.037887270E2,2.653906250E1
1.038066186E2,2.654687500E1
1.038245099E2,2.652343750E1
1.038424012E2,2.655468750E1
1.038602929E2,2.653906250E1
1.038781732E2,2.653906250E1
1.038960762E2,2.652343750E1
1.039139704E2,2.653125000E1
1.039318591E2,2.655859375E1
1.039497388E2,2.655078125E1
1.039676423E2,2.653906250E1
1.039855336E2,2.652343750E1
1.040034252E2,2.655859375E1
1.040213168E2,2.652734375E1
1.040392084E2,2.655859375E1
1.040570997E2,2.653515625E1
1.040749882E2,2.655859375E1
1.040928828E2,2.655859375E1
1.041107743E2,2.653906250E1
1.041286657E2,2.652343750E1
1.041465574E2,2.656640625E1
1.041644487E2,2.654296875E1
1.041823431E2,2.656640625E1
1.042002347E2,2.653515625E1
1.042181235E2,2.655468750E1
1.042360031E2,2.654687500E1
1.042539076E2,2.651562500E1
1.042718009E2,2.655468750E1
1.042896894E2,2.655468750E1
1.043075779E2,2.656640625E1
1.043254606E2,2.656250000E1
1.043433610E2,2.654296875E1
1.043612553E2,2.655859375E1
1.043791472E2,2.654296875E1
1.043970385E2,2.657421875E1
1.044149269E2,2.655859375E1
1.044328214E2,2.655859375E1
1.044507131E2,2.653515625E1
1.044686044E2,2.655468750E1
1.044864961E2,2.655468750E1
1.045043876E2,2.655859375E1
1.045222792E2,2.654296875E1
1.045401707E2,2.656640625E1
1.045580622E2,2.657031250E1
1.045759535E2,2.654296875E1
1.045938453E2,2.653125000E1
1.046117364E2,2.653906250E1
1.046296280E2,2.654687500E1
1.046475195E2,2.653906250E1
1.046654109E2,2.653906250E1
1.046833024E2,2.656640625E1
1.047011942E2,2.655078125E1
1.047190859E2,2.654687500E1
1.047369772E2,2.655859375E1
1.047548688E2,2.655078125E1
1.047727601E2,2.655468750E1
1.047906518E2,2.655468750E1
1.048085295E2,2.653125000E1
1.048264348E2,2.652343750E1
1.048443260E2,2.651562500E1
1.048622076E2,2.652343750E1
1.048801093E2,2.652343750E1
1.048979982E2,2.653906250E1
1.049158925E2,2.653906250E1
1.049337838E2,2.655468750E1
1.049516755E2,2.653125000E1
1.049695668E2,2.653906250E1
1.049874585E2,2.652343750E1
1.050053500E2,2.654687500E1
1.050232414E2,2.655468750E1
1.050411330E2,2.653906250E1
1.050590246E2,2.653125000E1
1.050769160E2,2.653906250E1
1.050948074E2,2.655468750E1
1.051126988E2,2.653125000E1
1.051305905E2,2.655468750E1
1.051484698E2,2.652343750E1
1.051663734E2,2.657421875E1
1.051842650E2,2.652734375E1
1.052021564E2,2.652343750E1
1.052200480E2,2.654687500E1
1.052379394E2,2.653906250E1
1.052558310E2,2.653906250E1
1.052737225E2,2.655468750E1
1.052916155E2,2.653125000E1
1.053095037E2,2.653906250E1
1.053273972E2,2.653906250E1
1.053452888E2,2.653125000E1
1.053631801E2,2.655468750E1
1.053810715E2,2.650000000E1
1.053989623E2,2.653906250E1
1.054168546E2,2.653125000E1
1.054347343E2,2.652343750E1
1.054526378E2,2.654687500E1
1.054705292E2,2.653125000E1
1.054884216E2,2.653906250E1
1.055063096E2,2.645703125E1
1.055242042E2,2.649218750E1
1.055420952E2,2.652343750E1
1.055599865E2,2.648437500E1
1.055778784E2,2.651562500E1
1.055957700E2,2.658203125E1
1.056136613E2,2.651171875E1
1.056315529E2,2.650781250E1
1.056494443E2,2.654687500E1
1.056673245E2,2.653906250E1
1.056852272E2,2.650781250E1
1.057031188E2,2.652343750E1
1.057210066E2,2.650000000E1
1.057389020E2,2.653125000E1
1.057567903E2,2.653125000E1
1.057746850E2,2.654687500E1
1.057925763E2,2.653906250E1
1.058104655E2,2.648437500E1
1.058283569E2,2.650781250E1
1.058462477E2,2.654687500E1
1.058641423E2,2.652343750E1
1.058820339E2,2.654687500E1
1.058999255E2,2.653906250E1
1.059178168E2,2.652343750E1
1.059357084E2,2.651562500E1
1.059535998E2,2.652343750E1
1.059714913E2,2.654687500E1
1.059893829E2,2.649218750E1
1.060072629E2,2.653906250E1
1.060251662E2,2.655468750E1
1.060430573E2,2.653906250E1
1.060609488E2,2.652343750E1
1.060788408E2,2.652343750E1
1.060967319E2,2.653125000E1
1.061146234E2,2.649218750E1
1.061325150E2,2.653125000E1
1.061504067E2,2.651562500E1
1.061682873E2,2.651562500E1
1.061861875E2,2.652343750E1
1.062040781E2,2.653906250E1
1.062219723E2,2.649218750E1
1.062398639E2,2.650000000E1
1.062577439E2,2.650781250E1
1.062756469E2,2.647265625E1
1.062935265E2,2.653906250E1
1.063114327E2,2.651562500E1
1.063293199E2,2.652343750E1
1.063472012E2,2.655859375E1
1.063651060E2,2.653515625E1
1.063829957E2,2.651562500E1
1.064008874E2,2.651562500E1
1.064187789E2,2.650000000E1
1.064366706E2,2.651562500E1
1.064545619E2,2.652343750E1
1.064724535E2,2.648437500E1
1.064903451E2,2.653906250E1
1.065082366E2,2.651562500E1
1.065261268E2,2.654687500E1
1.065440218E2,2.649218750E1
1.065619111E2,2.652343750E1
1.065797995E2,2.648437500E1
1.065976938E2,2.652343750E1
1.066155883E2,2.650781250E1
1.066334770E2,2.651562500E1
1.066513683E2,2.652343750E1
1.066692602E2,2.651562500E1
1.066871385E2,2.650781250E1
1.067050402E2,2.653906250E1
1.067229342E2,2.647265625E1
1.067408258E2,2.650000000E1
1.067587056E2,2.652343750E1
1.067765978E2,2.652343750E1
1.067945004E2,2.650781250E1
1.068123919E2,2.650781250E1
1.068302833E2,2.649218750E1
1.068481750E2,2.650000000E1
1.068660629E2,2.653906250E1
1.068839605E2,2.650781250E1
1.069018492E2,2.653906250E1
1.069197407E2,2.653125000E1
1.069376183E2,2.651562500E1
1.069555179E2,2.647265625E1
1.069734037E2,2.645703125E1
1.069913067E2,2.645703125E1
1.070091981E2,2.649218750E1
1.070270897E2,2.651562500E1
1.070449784E2,2.650000000E1
1.070628727E2,2.651562500E1
1.070807643E2,2.651562500E1
1.070986587E2,2.654687500E1
1.071165475E2,2.651562500E1
1.071344387E2,2.651562500E1
1.071523303E2,2.651562500E1
1.071702101E2,2.646484375E1
1.071881133E2,2.649218750E1
1.072060045E2,2.650781250E1
1.072238996E2,2.652343750E1
1.072417910E2,2.648437500E1
1.072596788E2,2.650781250E1
1.072775707E2,2.651562500E1
1.072954626E2,2.649218750E1
1.073133539E2,2.648437500E1
1.073312451E2,2.650781250E1
1.073491367E2,2.650781250E1
1.073670281E2,2.648437500E1
1.073849167E2,2.650000000E1
1.074028110E2,2.649218750E1
1.074207025E2,2.649218750E1
1.074385939E2,2.650000000E1
1.074564855E2,2.650000000E1
1.074743769E2,2.647265625E1
1.074922685E2,2.651562500E1
1.075101601E2,2.652343750E1
1.075280515E2,2.648437500E1
1.075459428E2,2.649218750E1
1.075638339E2,2.645703125E1
1.075817206E2,2.644921875E1
1.075996172E2,2.646484375E1
1.076175087E2,2.647265625E1
1.076354003E2,2.645703125E1
1.076532809E2,2.648437500E1
1.076711833E2,2.649218750E1
