"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.280530370E-1,-2.122799873E0,8.735199928E0,-4.000379944E1
9.380408300E-1,-1.756799936E0,8.661999702E0,-3.918639755E1
9.480374120E-1,-2.220399857E0,8.356999397E0,-4.000379944E1
9.580530370E-1,-1.646999955E0,9.320799828E0,-3.939379883E1
9.680447370E-1,-1.646999955E0,8.845000267E0,-3.947919846E1
9.780527930E-1,-1.646999955E0,9.125599861E0,-3.968659973E1
9.880408300E-1,-1.939799905E0,9.223199844E0,-3.971099854E1
9.980530370E-1,-2.220399857E0,8.918199539E0,-4.021120071E1
1.008049863E0,-2.000799894E0,8.722999573E0,-4.079679871E1
1.018052793E0,-2.000799894E0,8.820599556E0,-4.060160065E1
1.028041074E0,-1.817799926E0,9.113399506E0,-4.050399780E1
1.038053037E0,-2.488800049E0,8.527799606E0,-4.072359848E1
1.048041074E0,-2.086199999E0,8.710800171E0,-4.100419998E1
1.058041074E0,-2.562000036E0,8.320400238E0,-4.151659775E1
1.068040830E0,-1.707999945E0,8.442399979E0,-4.078459930E1
1.078053037E0,-2.195999861E0,9.284199715E0,-4.082119751E1
1.088040830E0,-1.634799957E0,8.369199753E0,-3.996719742E1
1.098052793E0,-1.817799926E0,8.539999962E0,-4.038199997E1
1.108040098E0,-2.793799877E0,8.722999573E0,-4.063819885E1
1.118053037E0,-2.098399878E0,8.527799606E0,-4.079679871E1
1.128054746E0,-1.976400018E0,8.710800171E0,-4.160199738E1
1.138052793E0,-2.098399878E0,8.527799606E0,-4.090660095E1
1.148053037E0,-1.915399909E0,8.637599945E0,-4.039419937E1
1.158040830E0,-1.646999955E0,8.942600250E0,-3.968659973E1
1.168053037E0,-1.817799926E0,8.832799911E0,-4.029660034E1
1.178040586E0,-1.268800020E0,8.576600075E0,-3.935720062E1
1.188053037E0,-1.622599959E0,8.552199364E0,-4.038199997E1
1.198041074E0,-2.025199890E0,9.027999878E0,-4.000379944E1
1.208052793E0,-1.366400003E0,8.857199669E0,-3.906439972E1
1.218041319E0,-1.854399920E0,8.661999702E0,-3.918639755E1
1.228052793E0,-2.342400074E0,8.186200142E0,-3.939379883E1
1.238041319E0,-1.634799957E0,8.356999397E0,-4.017459869E1
1.248051328E0,-1.744599938E0,8.564399719E0,-3.957679749E1
