time,x,y,z,absolute
3.023324125E0,4.909902415E-3,-1.530114695E-3,-1.005288398E-1,1.006603002E-1
3.033279125E0,1.136135472E-2,-5.447175881E-3,1.742470264E-2,2.150284559E-2
3.043234125E0,1.153656333E-2,9.206600930E-4,-7.732884228E-2,7.819008733E-2
3.053190125E0,1.649502733E-2,-3.426678507E-3,-4.230226636E-2,4.553361167E-2
3.063145125E0,-7.484550239E-4,-7.714922541E-3,-9.499269605E-2,9.530840738E-2
3.073100125E0,4.891858273E-3,3.279913394E-3,1.068695605E-2,1.220242348E-2
3.083056125E0,8.977865162E-3,8.804719057E-4,-4.874063551E-2,4.956840570E-2
3.093011125E0,1.374296676E-2,1.213702556E-2,-8.900865555E-2,9.087748504E-2
3.102966125E0,1.712043958E-2,-2.222476420E-3,-7.568752885E-2,7.763150698E-2
3.112921125E0,1.372038875E-2,6.813432636E-3,-7.853336871E-2,8.001351093E-2
3.122877125E0,-3.759659166E-3,-1.259401858E-2,1.352344036E-2,1.885809588E-2
3.132832125E0,-2.789816223E-3,2.098499460E-3,-8.227909505E-2,8.235311929E-2
3.142787125E0,2.257070923E-3,4.834329437E-3,-7.449703574E-2,7.468784000E-2
3.152743125E0,1.174118391E-2,1.453178128E-3,-7.554544151E-2,7.646620730E-2
