time,x,y,z,absolute
5.565213333E-1,-1.697022781E-2,2.748837063E-2,-5.693433881E-2,6.546081337E-2
5.664763333E-1,-5.963154975E-3,5.731865619E-3,-5.738282025E-2,5.797587050E-2
5.764323333E-1,1.306458011E-2,-1.556957070E-2,-5.438904583E-2,5.806257910E-2
5.863873333E-1,2.343995266E-2,-2.302171685E-2,-5.962756634E-2,6.807993460E-2
5.963433333E-1,1.574444127E-2,-3.155699119E-2,-4.780332685E-2,5.940445422E-2
6.062983333E-1,5.539122205E-3,-4.174607738E-2,-5.035037398E-2,6.563975176E-2
6.162543333E-1,7.199238092E-3,-4.577655399E-2,-5.050181687E-2,6.854017385E-2
6.262093333E-1,5.113517996E-3,-4.844648402E-2,-6.247691453E-2,7.922483657E-2
6.361653333E-1,2.366506132E-2,-3.778720403E-2,-5.557836950E-2,7.125210925E-2
6.461203333E-1,1.163618756E-2,-1.705648337E-2,-1.770536900E-2,2.719934884E-2
6.560763333E-1,-1.363439128E-2,1.073482556E-2,-1.049756473E-1,1.064002803E-1
6.660313333E-1,6.371820532E-4,-5.799451210E-3,-3.118203163E-2,3.172315766E-2
6.759873333E-1,2.509131599E-3,1.011185041E-2,-5.663028359E-2,5.758067627E-2
6.859423333E-1,1.722745962E-2,6.050424669E-3,-4.973641634E-2,5.298211126E-2
6.958983333E-1,2.958155734E-2,-1.162062391E-2,-6.291370153E-2,7.048575229E-2
7.058533333E-1,2.692699453E-2,-2.039716213E-2,-5.767459631E-2,6.683910769E-2
7.158093333E-1,1.090301980E-2,-2.604221487E-2,-5.453522623E-2,6.140980130E-2
7.257643333E-1,-5.451002838E-3,-3.022665370E-2,-4.899557412E-2,5.782672659E-2
7.357203333E-1,4.716327600E-4,-4.255096489E-2,-2.667967558E-2,5.022561238E-2
7.456753333E-1,-3.928095521E-3,-2.612537324E-2,-9.060611486E-2,9.437919851E-2
7.556313333E-1,9.996052701E-3,-3.448810675E-2,-6.036665440E-2,7.023876095E-2
7.655863333E-1,2.949196704E-2,-2.314660287E-2,-2.742636502E-2,4.645155371E-2
7.755423333E-1,1.063367330E-2,-1.231665728E-2,-8.446361482E-2,8.601672676E-2
7.854973333E-1,1.443095564E-2,-2.412757608E-3,-4.075743198E-2,4.330406611E-2
7.954533333E-1,1.216842122E-3,5.779426780E-3,-3.655503809E-2,3.702908706E-2
8.054083333E-1,5.837622564E-4,6.443295891E-3,-4.239699125E-2,4.288778040E-2
8.153643333E-1,6.374872047E-3,-1.573072316E-3,-8.356080472E-2,8.381838484E-2
8.253193333E-1,1.630518925E-2,-1.502473810E-2,-4.643917143E-2,5.146065094E-2
8.352753333E-1,6.976495720E-3,-2.594153998E-2,-6.021111846E-2,6.593188739E-2
8.452303333E-1,7.214523079E-3,-3.040136667E-2,-4.629123688E-2,5.584953939E-2
8.551863333E-1,-2.636052724E-3,-3.812196170E-2,-5.332836092E-2,6.560599680E-2
8.651413333E-1,1.362009301E-2,-3.315938409E-2,-4.090536654E-2,5.439026290E-2
8.750973333E-1,2.459815817E-2,-3.273562769E-2,-4.689174592E-2,6.225372713E-2
8.850523333E-1,1.535166370E-2,-2.859017792E-2,-4.674147248E-2,5.690199559E-2
8.950083333E-1,1.321676304E-2,-2.352290089E-2,-4.359859407E-2,5.127228390E-2
9.049633333E-1,3.650937499E-3,-1.830503065E-2,-4.628889799E-2,4.991057572E-2
9.149193333E-1,-3.069578083E-3,-1.324342497E-2,-2.382974267E-2,2.743478176E-2
9.248743333E-1,-2.032277458E-2,9.055989445E-4,-1.052633303E-1,1.072110255E-1
9.348303333E-1,3.712515989E-3,-1.403482048E-2,-3.865126491E-2,4.128776138E-2
9.447853333E-1,1.146829938E-2,-6.013061875E-3,-5.885807276E-2,6.026567458E-2
9.547413333E-1,3.216838382E-2,-7.022736690E-3,-5.092340112E-2,6.064088167E-2
9.646963333E-1,2.003492712E-2,7.871181385E-3,-4.837927759E-2,5.295194332E-2
9.746523333E-1,8.936034730E-3,5.763838012E-3,-5.122336328E-2,5.231546130E-2
9.846073333E-1,-5.955361733E-3,-5.975950328E-3,-6.125192285E-2,6.183022212E-2
9.945633333E-1,2.733902223E-3,-2.060146750E-2,-4.987674952E-2,5.403318264E-2
1.004518333E0,1.555159279E-2,-3.843452050E-2,-4.074456811E-2,5.813075120E-2
1.014474333E0,2.469468291E-2,-3.818196646E-2,-5.706063867E-2,7.296304826E-2
1.024429333E0,1.812210188E-2,-4.521892605E-2,-5.421655297E-2,7.288756043E-2
1.034385333E0,3.540653531E-3,-3.427992760E-2,-5.436741114E-2,6.436975266E-2
1.044340333E0,-6.797644012E-3,-1.714196464E-2,-6.050406396E-2,6.325185114E-2
1.054296333E0,-4.873352749E-3,-7.766877108E-3,-4.748172998E-2,4.835895604E-2
1.064251333E0,1.571127660E-2,-9.390845324E-3,-4.118720233E-2,4.507125275E-2
1.074207333E0,1.389685817E-2,-4.801660404E-4,-7.980864644E-2,8.101094539E-2
1.084162333E0,1.301602081E-2,6.974636489E-3,-4.657424212E-2,4.885920978E-2
1.094118333E0,1.315367706E-2,5.812534355E-3,-3.908863664E-2,4.165004550E-2
1.104074208E0,-2.029623371E-4,2.190079191E-3,-6.902521133E-2,6.906024501E-2
1.114030208E0,-5.054278392E-4,-1.926989433E-2,-5.719804823E-2,6.035893477E-2
1.123985208E0,7.432478042E-3,-2.942811818E-2,-4.836582899E-2,5.710086938E-2
1.133941208E0,3.523733150E-3,-3.887913273E-2,-5.270504773E-2,6.558830470E-2
1.143896208E0,-1.349555645E-3,-3.861044403E-2,-5.315528333E-2,6.571203721E-2
1.153852208E0,3.582406305E-3,-1.983734148E-2,-4.941306531E-2,5.336670100E-2
1.163807208E0,1.594406887E-2,-1.178412211E-2,-4.596671641E-2,5.006014266E-2
1.173763208E0,1.470465101E-2,-5.940791660E-3,-5.285122812E-2,5.517945343E-2
1.183718208E0,1.181939727E-2,-7.318066761E-3,-5.449663460E-2,5.624175883E-2
1.193674208E0,6.194640761E-3,-1.420977329E-2,-5.524449348E-2,5.737809069E-2
1.203629208E0,1.779617443E-2,-1.078949017E-2,-5.509188116E-2,5.889169968E-2
1.213585208E0,7.542597558E-3,-2.059043316E-2,-4.970191777E-2,5.432437156E-2
1.223540208E0,1.985015511E-2,-1.239700624E-2,-5.733428836E-2,6.192685236E-2
1.233496208E0,7.315652501E-3,-1.641097818E-2,-4.865000367E-2,5.186194977E-2
1.243451208E0,1.531640681E-2,-7.283552201E-3,-5.523747683E-2,5.778253453E-2
1.253407208E0,1.003879219E-2,-3.975942191E-3,-6.586537600E-2,6.674453701E-2
1.263362208E0,5.908602281E-3,-1.226781475E-2,-5.523923099E-2,5.689273680E-2
1.273318208E0,1.614023382E-3,-2.032219671E-2,-5.464398444E-2,5.832290961E-2
1.283273208E0,3.762911679E-3,-3.053095787E-2,-5.015449226E-2,5.883682509E-2
1.293229208E0,-1.665497152E-3,-2.785814535E-2,-5.764185190E-2,6.404243307E-2
1.303184208E0,1.545641108E-2,-3.310501641E-2,-5.434986949E-2,6.548855677E-2
1.313140208E0,3.358540172E-2,-3.839782008E-2,-4.551998913E-2,6.836988523E-2
1.323095208E0,3.375476997E-2,-3.295097425E-2,-3.833902359E-2,6.078677430E-2
1.333051208E0,2.445076265E-2,-1.387580363E-2,-6.004798114E-2,6.630337669E-2
1.343006208E0,-1.825062186E-4,3.305394463E-3,-5.315528333E-2,5.325826778E-2
1.352962208E0,-1.890509888E-2,1.405304963E-2,-5.331491232E-2,5.828696975E-2
1.362917208E0,-6.927534426E-3,6.876944590E-3,-5.705128312E-2,5.788032486E-2
1.372873208E0,5.582967186E-3,-3.314277206E-3,-5.002292991E-2,5.044251652E-2
1.382828208E0,1.188144171E-2,-3.469542252E-2,-3.759057999E-2,5.251659456E-2
1.392783208E0,1.202137289E-2,-2.984153232E-2,-9.356889904E-2,9.894528450E-2
1.402739208E0,4.175904175E-2,-4.242434526E-2,1.735979855E-2,6.200810628E-2
1.412694208E0,1.730593108E-2,-2.344417818E-2,-1.158579004E-1,1.194662204E-1
1.422650208E0,4.152148034E-2,-3.266226798E-2,2.715446949E-3,5.289830556E-2
1.432606208E0,1.588492063E-2,-1.623600253E-2,-8.949806750E-2,9.233548921E-2
1.442561208E0,1.024095054E-2,-1.014267163E-2,-8.876891971E-2,8.993148482E-2
1.452517208E0,6.515305722E-3,-1.813385113E-2,8.425253034E-3,2.103023191E-2
1.462472208E0,1.452681343E-2,-7.496240102E-3,1.488174856E-2,2.210629694E-2
1.472428208E0,-2.004666723E-2,7.942476303E-3,-1.567983502E-1,1.582740485E-1
1.482383208E0,2.760753734E-2,-1.455269878E-2,1.252590537E-2,3.362819450E-2
1.492338208E0,2.429325328E-2,-4.914689823E-3,-4.328167498E-2,4.987604355E-2
1.502294208E0,2.014480909E-2,-1.239233304E-2,-7.410117924E-2,7.778411159E-2
1.512249208E0,3.946963755E-2,-1.111173251E-1,-1.259829390E-1,1.725590135E-1
1.522205208E0,4.505432565E0,-3.200396286E-2,-2.095712256E-1,4.510417603E0
1.532160208E0,2.703437060E0,7.502563865E-1,1.520509958E-1,2.809728829E0
1.542116208E0,-1.780087595E0,-2.362410158E-1,-7.997295320E-2,1.797475268E0
1.552071208E0,-2.139603796E0,-2.344310284E-1,-2.269304395E-3,2.152409687E0
1.562027208E0,-9.223688869E-1,-1.465017049E-1,-5.853706062E-2,9.357636991E-1
1.571982208E0,3.141819336E-1,-1.352549374E-2,-4.339920402E-2,3.174534884E-1
1.581938208E0,3.463016394E-1,1.879074241E-2,-1.490806103E-2,3.471313407E-1
1.591893208E0,6.186555889E-1,-3.264619270E-4,1.371639848E-1,6.336787854E-1
1.601849208E0,9.533953095E-1,-6.909371969E-2,9.309235096E-2,9.604180049E-1
1.611804208E0,1.256892334E0,-1.277749461E-1,-5.794736892E-1,1.389926089E0
1.621760208E0,9.631919539E-1,-2.200247682E-1,2.359585404E-2,9.882845759E-1
1.631715208E0,1.157992016E0,-5.738617326E-2,-7.269901693E-2,1.161690075E0
1.641671208E0,1.078649905E0,1.471922520E-1,-1.435596693E-1,1.098071289E0
1.651626208E0,5.717461552E-1,1.615172725E-1,-5.514801443E-2,5.966764607E-1
1.661582208E0,5.237408801E-1,2.994470415E-1,-1.103018761E-2,6.034026063E-1
1.671537208E0,4.346763837E-1,2.347000735E-1,-2.751407325E-2,4.947572205E-1
1.681493208E0,-3.801746327E-2,2.657022986E-2,-5.942759156E-2,7.538529875E-2
1.691448208E0,-3.283336939E-1,7.515016059E-2,-5.316873193E-2,3.409948317E-1
1.701404208E0,-5.028608750E-1,5.463414010E-2,-6.801188886E-2,5.103719878E-1
1.711359208E0,-2.823353477E-1,4.221877908E-2,1.161490917E-2,2.857106578E-1
1.721315208E0,4.954428962E-2,3.317263626E-2,-3.659713805E-2,6.996006678E-2
1.731270208E0,4.536059403E-1,1.079220365E-2,-5.486150086E-2,4.570389535E-1
1.741226208E0,8.305282786E-1,-2.496431036E-2,-1.952268362E-2,8.311327052E-1
1.751181208E0,1.139477758E0,-1.503208595E-2,-4.153452694E-2,1.140333566E0
1.761137208E0,1.336765592E0,-6.180643989E-3,-5.183439732E-2,1.337784457E0
1.771092208E0,9.762977569E-1,3.617686029E-2,-4.943762362E-2,9.782178458E-1
1.781048208E0,5.705488647E-1,5.980641348E-2,-7.849419236E-2,5.790199930E-1
1.791003208E0,4.774421149E-1,-4.394740789E-2,-7.158161402E-2,4.847744581E-1
1.800959208E0,1.323516349E-1,-2.314312606E-1,3.485817611E-2,2.688726020E-1
1.810914208E0,-6.279782617E-2,-3.589331235E-1,-1.404243922E-1,3.905068041E-1
1.820870208E0,1.162613583E-1,-2.930383836E-1,-6.273594618E-2,3.214405024E-1
1.830825208E0,5.346500669E-1,9.386179886E-2,-4.797640443E-3,5.428478136E-1
1.840781208E0,8.424628112E-1,1.268512962E-1,-8.725566030E-2,8.564160145E-1
1.850736208E0,1.044213167E0,7.399697090E-3,-4.127666473E-2,1.045054858E0
1.860692208E0,9.984340728E-1,1.634891090E-2,-5.144848108E-2,9.998924096E-1
1.870647208E0,9.404174144E-1,3.395827820E-2,-1.110427183E-1,9.475592663E-1
1.880603208E0,5.967322213E-1,4.725906984E-2,-7.797788322E-2,6.036582757E-1
1.890558208E0,5.003087847E-1,7.004761526E-2,-3.922838509E-2,5.067093986E-1
1.900514208E0,4.099309670E-1,-1.575487718E-2,-2.846833885E-2,4.112202089E-1
1.910469208E0,5.686602871E-1,-2.406939080E-1,-5.647123933E-2,6.200782857E-1
1.920425208E0,-2.583246519E-1,-4.835072490E-1,1.193007410E-2,5.483185318E-1
1.930380208E0,-1.797067544E-1,-4.116918926E-1,-7.773463905E-2,4.558809122E-1
1.940336208E0,4.130443901E-1,-2.873404181E-1,1.823220313E-2,5.034904143E-1
1.950291208E0,2.891431695E-2,-5.346357778E-2,-6.048593760E-2,8.574928874E-2
1.960247208E0,1.314682486E-1,-3.898340960E-2,-6.512394905E-2,1.518049253E-1
1.970202208E0,9.883724765E-1,-3.311182841E-1,-6.796978891E-2,1.044576164E0
1.980158208E0,8.480358656E-1,-2.097624661E-3,-1.335843194E-1,8.584951949E-1
1.990113208E0,-6.320209352E-1,2.072301101E-1,-9.515758753E-3,6.651957086E-1
2.000069208E0,-1.197139052E0,2.422148236E-1,-4.664557815E-2,1.222287094E0
2.010024208E0,-1.060218823E0,2.572299253E-1,-6.342942595E-2,1.092819509E0
2.019980208E0,-5.464730273E-1,2.715974295E-1,-5.115670502E-2,6.123846355E-1
2.029935208E0,1.116240339E0,2.134586191E-1,-1.041973829E-2,1.136514693E0
2.039891208E0,1.431198271E0,6.897428574E-2,2.927174628E-2,1.433158323E0
2.049846208E0,5.246140156E-1,-9.027652376E-2,-9.509560704E-2,5.407521526E-1
2.059802208E0,1.834079688E-1,1.012339775E-1,-7.326678157E-2,2.219342752E-1
2.069757208E0,4.785461789E-2,7.302112542E-3,-8.970096588E-2,1.019296256E-1
2.079713208E0,2.026111752E-1,1.376048557E-3,1.298251444E-1,2.406402916E-1
2.089668208E0,7.899922369E-1,1.340924150E-1,-2.128222775E-1,8.290728749E-1
2.099624208E0,7.962174019E-1,-4.545090519E-2,-5.041235447E-2,7.991053381E-1
2.109578208E0,7.401108827E-1,-6.914396828E-1,-9.239770174E-3,1.012886137E0
2.119534208E0,8.266452158E-1,-7.696935546E-1,-4.574627638E-2,1.130426116E0
2.129489208E0,3.087932859E-1,8.864910660E-2,-7.159857094E-2,3.291478587E-1
2.139445208E0,-6.627234951E-1,5.672315200E-1,-1.700189048E-1,8.887409388E-1
2.149400208E0,-5.402569985E-1,5.614293644E-1,-1.881674927E-1,8.015532178E-1
2.159356208E0,1.155184476E0,3.950022946E-1,-2.758891761E-2,1.221163025E0
2.169311208E0,1.755981133E0,-8.180537922E-2,-7.726510763E-3,1.757902602E0
2.179267208E0,2.068295393E0,-1.963713190E-1,-8.065766215E-2,2.079161655E0
2.189222208E0,1.054410418E0,-1.064601183E-1,-3.651410758E-2,1.060400098E0
2.199178208E0,9.096509736E-2,-4.887443625E-2,-1.153538704E-2,1.039058449E-1
2.209133208E0,3.595721511E-1,3.038464501E-3,-5.182328761E-2,3.633001751E-1
2.219089208E0,1.433164543E0,1.239972428E-1,-5.037317812E-2,1.439400355E0
2.229044208E0,3.034232030E-1,-2.334058654E-1,-1.438058370E-1,4.089303814E-1
2.239000208E0,-2.742493976E-1,-3.253826041E-1,9.005355299E-2,4.349669109E-1
2.248955208E0,4.211621527E-3,-1.388586358E-1,4.577785134E-2,1.462705376E-1
2.258911208E0,-8.445078749E-1,2.015526830E-1,-3.195450729E-1,9.251627362E-1
2.268866208E0,-1.336283781E0,3.730396409E-1,5.172856271E-2,1.388340290E0
2.278822208E0,-1.139934937E0,2.816318363E-1,6.285522938E-2,1.175890698E0
2.288777208E0,-6.169020820E-1,4.451858036E-1,-1.442940795E-1,7.743250997E-1
2.298733208E0,-9.355535908E-3,4.525365942E-1,-7.227275491E-2,4.583669341E-1
2.308688208E0,3.842001118E-1,4.975588026E-1,-7.017945170E-2,6.325343021E-1
2.318644208E0,4.804413346E-1,4.800596941E-1,-2.588270009E-2,6.796698464E-1
2.328599208E0,9.174296708E-1,8.288271043E-2,-1.281352991E-1,9.300351603E-1
2.338555208E0,1.438833711E0,-2.566664547E-1,3.770986319E-2,1.462033567E0
2.348510208E0,8.096244827E-1,-2.811804678E-1,-1.723151064E-1,8.742120763E-1
2.358466208E0,5.397450565E-2,-1.575850931E-1,-2.070265174E-2,1.678538311E-1
2.368421208E0,4.216014247E-1,-2.294125140E-2,-5.563801110E-2,4.258751585E-1
2.378377208E0,1.558126010E-1,-7.508352518E-3,-2.709775150E-2,1.583294986E-1
2.388332208E0,1.091139777E-1,3.676256857E-2,-1.232318240E-1,1.686517982E-1
2.398288208E0,3.632335679E-1,3.062592488E-2,9.648724437E-2,3.770760672E-1
2.408243208E0,-2.188468466E-2,-1.689603212E-1,-1.190551579E-1,2.078476851E-1
2.418199208E0,3.337194180E-2,-4.061738751E-1,1.374388039E-1,4.300933947E-1
2.428154208E0,1.096392330E0,-5.716774138E-1,-2.333284628E-1,1.258305757E0
2.438110208E0,1.178635246E0,-6.837296905E-1,7.412398338E-2,1.364610456E0
2.448065208E0,8.206749894E-1,-3.800173792E-1,-2.420735586E-1,9.362266042E-1
2.458021208E0,4.477093888E-1,-3.823007123E-2,1.603768462E-1,4.771016327E-1
2.467976208E0,-3.402929309E-1,8.137880657E-2,-2.186823571E-1,4.126060619E-1
2.477932208E0,-1.627156228E-1,6.649207417E-2,1.095557714E-1,2.071232408E-1
2.487887208E0,3.369754766E-1,-3.163463810E-2,-4.222508311E-2,3.410808992E-1
2.497843208E0,5.353456298E-1,-7.232595087E-2,9.506052375E-2,5.485093341E-1
2.507798208E0,9.578038909E-1,-1.452536076E-1,-5.042346418E-2,9.700667140E-1
2.517754208E0,5.018865462E-1,-2.016676539E-1,-1.030963522E-1,5.506258309E-1
2.527709208E0,2.894614773E-1,-2.190993732E-1,-3.031839788E-2,3.642961534E-1
2.537665208E0,-9.577024782E-2,-3.003672654E-1,-7.924555957E-2,3.250727506E-1
2.547620208E0,-7.446995582E-1,-3.339469843E-1,-1.409249139E-1,8.282257251E-1
2.557576208E0,-6.479412223E-1,2.535134533E-1,-1.455886531E-1,7.108396124E-1
2.567531208E0,6.823214617E-1,6.977119180E-1,1.938468933E-2,9.760841479E-1
2.577487208E0,1.545156557E0,5.701654335E-1,-1.587694466E-1,1.654631422E0
2.587442208E0,-1.126487511E0,4.810859718E-2,2.412444234E-2,1.127772379E0
2.597398208E0,-1.600288199E0,-3.369710638E-2,-7.497124493E-2,1.602397736E0
2.607353208E0,-1.061616088E0,4.259379117E-2,4.536386847E-2,1.063438212E0
2.617309208E0,7.902236404E-1,2.762436522E-3,-1.249795568E-1,8.000505750E-1
2.627264208E0,1.040771057E0,-9.831108229E-2,-5.313247919E-2,1.046753325E0
2.637220208E0,8.075438241E-1,-4.006657615E-1,-4.806995988E-3,9.014894272E-1
2.647175208E0,1.384914781E0,-2.877891005E-1,-6.350310087E-2,1.415925196E0
2.657131208E0,1.009731551E0,1.986357401E-2,-4.988844395E-3,1.009939234E0
2.667086208E0,-5.515069318E-1,7.102674980E-2,-5.590464413E-2,5.588649428E-1
2.677042208E0,1.456616885E-1,-1.672675180E-2,2.805611014E-2,1.492791246E-1
2.686997208E0,1.420133877E0,-1.300595903E-1,-2.134993851E-2,1.426236848E0
2.696953208E0,-4.659773148E-2,-6.697593241E-3,-1.415669382E-1,1.491891562E-1
2.706908208E0,-1.030255205E0,-5.447633380E-2,-5.027026713E-2,1.032918466E0
2.716864208E0,-1.886418335E0,-1.799731865E-1,9.029328883E-2,1.897133986E0
2.726819208E0,-1.919563423E0,-1.533468485E-1,-9.278946519E-2,1.927913088E0
2.736775208E0,-1.782023170E0,-9.772876357E-2,-1.778278613E-1,1.793538468E0
2.746730208E0,-1.036169225E0,-1.078141690E-1,1.282814795E-1,1.049631696E0
2.756686208E0,-9.250839684E-2,-1.894204232E-1,-1.481894946E-1,2.576781452E-1
2.766641208E0,-2.855195038E-1,-2.889089702E-1,-6.226992309E-2,4.109346948E-1
2.776597208E0,-2.207103761E0,-2.917030074E-1,-1.020888770E-1,2.228636309E0
2.786552208E0,-2.941557316E0,-1.784898392E-1,-1.405752504E-1,2.950318537E0
2.796507208E0,-2.001834478E0,1.591590174E-1,3.589956522E-2,2.008472467E0
2.806463208E0,-1.032641965E0,2.327537364E-1,-8.404787779E-3,1.058581301E0
2.816418208E0,-1.113811551E0,1.755953761E-1,-5.375228405E-2,1.128848624E0
2.826374208E0,-1.009800548E0,1.660121551E-1,-3.039967418E-2,1.023807269E0
2.836329208E0,-9.346740599E-1,1.499823880E-1,-1.826436281E-1,9.640897312E-1
2.846285208E0,-6.950227104E-1,1.346412767E-1,5.282023787E-2,7.099118388E-1
2.856240208E0,3.050095526E-1,1.396169100E-1,-1.835511160E-1,3.823803354E-1
2.866196208E0,-4.963165616E-1,4.907386285E-2,1.327727258E-2,4.989134788E-1
2.876151208E0,-9.208149163E-1,-1.896205624E-1,-6.980172157E-2,9.427238981E-1
2.886107208E0,-7.302730885E-1,-3.075933276E-1,-4.346410811E-2,7.936003829E-1
2.896062208E0,-5.074314242E-2,-3.742630977E-1,-1.532321334E-2,3.779980604E-1
2.906018208E0,-1.742478487E-1,-2.381582995E-1,-4.525920331E-2,2.985466193E-1
2.915973208E0,1.048175532E-1,-2.052739972E-1,-2.370168865E-2,2.317021870E-1
2.925929208E0,-6.378327386E-2,-2.947878339E-1,-6.411413491E-2,3.083484966E-1
2.935884208E0,-2.621057174E-1,-1.561153223E-1,-9.495995164E-2,3.195133696E-1
2.945840208E0,-4.419049309E-1,-2.134687238E-1,-7.625529349E-2,4.966525282E-1
2.955795208E0,-6.602341162E-1,-1.288380248E-1,-2.446884334E-2,6.731322671E-1
2.965751208E0,-6.711446551E-1,7.674010989E-2,-5.800145566E-2,6.780032164E-1
2.975706208E0,-3.100942913E-1,3.042347052E-1,-4.632515073E-2,4.368789820E-1
2.985662208E0,-3.464612684E-1,3.611852152E-1,8.215337992E-4,5.004906044E-1
2.995617208E0,-7.691501290E-1,8.713182723E-2,-1.401846564E-1,7.866610542E-1
3.005573208E0,-9.991179047E-1,-4.770019658E-2,-8.612363935E-3,1.000292992E0
3.015528208E0,-9.020528092E-1,-1.419781253E-1,-1.012685126E-1,9.187558818E-1
3.025484208E0,-7.726381394E-1,-6.477096452E-2,-2.747372746E-2,7.758348909E-1
