time,x,y,z,absolute
7.794757083E-1,-1.106982442E-1,8.903551619E-2,-2.526833314E-1,2.898797861E-1
7.894337083E-1,-1.586240702E-1,1.291813660E-1,-2.037234253E-1,2.887085987E-1
7.993907083E-1,-2.083741544E-1,1.944225517E-1,-1.152626538E-1,3.074172998E-1
8.093487083E-1,-2.112726558E-1,2.473709167E-1,-6.814111233E-2,3.323728579E-1
8.193057083E-1,-1.702291853E-1,2.656660139E-1,-2.148617864E-2,3.162563238E-1
8.292637083E-1,-1.547074590E-1,2.759125284E-1,2.247026503E-2,3.171230582E-1
8.392207083E-1,-1.740202641E-1,2.809337883E-1,-5.286467671E-3,3.305068721E-1
8.491787083E-1,-1.942431518E-1,2.619677962E-1,-5.594674408E-2,3.308890546E-1
8.591357083E-1,-1.846918347E-1,2.579504667E-1,-8.396543205E-2,3.281763411E-1
8.690937083E-1,-1.581900606E-1,2.786885672E-1,-6.955730796E-2,3.279171112E-1
8.790509583E-1,-1.028491246E-1,2.728149660E-1,-2.237846375E-2,2.924153616E-1
8.890079583E-1,-9.509100236E-2,2.597097842E-1,-2.370051920E-2,2.775845554E-1
8.989659583E-1,-1.756259461E-1,2.387437885E-1,-1.006855452E-1,3.130186073E-1
9.089229583E-1,-2.920313651E-1,2.164467107E-1,-1.992000192E-1,4.145022852E-1
9.188809583E-1,-3.597927739E-1,2.140903559E-1,-2.177660984E-1,4.719190547E-1
9.288379583E-1,-3.572254077E-1,2.338059611E-1,-1.630788445E-1,4.570228975E-1
9.387959583E-1,-3.604557385E-1,2.506315434E-1,-1.492034018E-1,4.636875727E-1
9.487529583E-1,-3.648715923E-1,2.185970243E-1,-1.811023021E-1,4.622920957E-1
9.587109583E-1,-2.895702720E-1,1.424801271E-1,-2.622733498E-1,4.158591577E-1
9.686679583E-1,-2.193802588E-1,8.158795416E-2,-3.584600472E-1,4.281096795E-1
9.786259583E-1,-1.755493110E-1,6.717774700E-2,-3.685868400E-1,4.137471075E-1
9.885829583E-1,-9.968468461E-2,8.042333499E-2,-3.742878753E-1,3.955962117E-1
9.985409583E-1,3.893847283E-2,8.421971284E-2,-4.142261124E-1,4.244907971E-1
1.008497958E0,2.258621897E-1,7.675548624E-2,-4.222490770E-1,4.849736244E-1
1.018455958E0,3.101550293E-1,8.607667889E-2,-3.679325366E-1,4.888554882E-1
1.028412958E0,2.927839383E-1,1.325466944E-1,-2.747863913E-1,4.228458603E-1
1.038370958E0,2.447540319E-1,2.301437768E-1,-1.748346716E-1,3.787319059E-1
1.048327958E0,2.210492734E-1,2.783641198E-1,-4.362022877E-2,3.581230080E-1
1.058285958E0,2.071118502E-1,2.474660801E-1,1.018514800E-1,3.383910508E-1
1.068242958E0,2.162363571E-1,2.179780782E-1,2.486224401E-1,3.950768564E-1
1.078199958E0,2.549254828E-1,2.095690695E-1,3.206250536E-1,4.601158785E-1
1.088157958E0,2.767243047E-1,2.286148213E-1,3.956921929E-1,5.342409465E-1
1.098114958E0,2.779944296E-1,2.912132666E-1,4.286137712E-1,5.880440752E-1
1.108072958E0,2.845398759E-1,3.727862372E-1,3.024407977E-1,5.580349055E-1
1.118029958E0,3.284058339E-1,4.745810358E-1,8.664287210E-2,5.835962119E-1
1.127987958E0,3.173921647E-1,5.649202983E-1,-1.494162405E-1,6.649796558E-1
1.137944958E0,2.995564758E-1,6.528734949E-1,-3.372235447E-1,7.935348774E-1
1.147902958E0,2.825794141E-1,7.556445958E-1,-3.650130218E-1,8.854853960E-1
1.157859958E0,2.275185232E-1,8.222932063E-1,-3.132932299E-1,9.088913265E-1
1.167817958E0,1.852158548E-1,8.499613537E-1,-1.951508224E-1,8.915284960E-1
1.177774958E0,1.654709405E-1,9.244194324E-1,-2.192705870E-3,9.391148636E-1
1.187732958E0,1.631578185E-1,1.024630330E0,1.470761847E-1,1.047911824E0
1.197689958E0,1.799202874E-1,1.085624025E0,2.155008870E-1,1.121334681E0
1.207647958E0,1.492982729E-1,1.078115981E0,1.967184609E-1,1.106038966E0
1.217604958E0,4.053030420E-2,1.055362491E0,9.528330266E-2,1.060429913E0
1.227562958E0,-2.375785846E-2,1.019953142E0,-8.396016955E-2,1.023678738E0
1.237519958E0,-5.988517273E-2,9.771030647E-1,-1.971669424E-1,9.985947306E-1
1.247477958E0,-1.515933781E-1,9.148897134E-1,-2.330501354E-1,9.561987793E-1
1.257434958E0,-2.630400294E-1,8.917712845E-1,-2.940623224E-1,9.751506193E-1
1.267391958E0,-2.838629510E-1,8.818803538E-1,-3.572718930E-1,9.929422636E-1
1.277349958E0,-2.806279059E-1,8.494285262E-1,-3.867968237E-1,9.746243510E-1
1.287306958E0,-2.581691891E-1,8.425008912E-1,-4.063247699E-1,9.703395800E-1
1.297264958E0,-1.473884626E-1,8.688609434E-1,-4.616692507E-1,9.948774773E-1
1.307221958E0,2.934702918E-2,9.318909314E-1,-5.028026587E-1,1.059288662E0
1.317179958E0,1.346464295E-1,1.024085808E0,-4.781677544E-1,1.138211669E0
1.327136958E0,1.702234477E-1,1.161889332E0,-3.716811866E-1,1.231710090E0
1.337094958E0,1.951742478E-1,1.266058721E0,-2.550228024E-1,1.306152481E0
1.347051958E0,2.882145220E-1,1.303568317E0,-1.901847821E-1,1.348528168E0
1.357009958E0,3.695221022E-1,1.331051546E0,-8.347660482E-2,1.383912261E0
1.366966958E0,4.343119559E-1,1.391398467E0,-1.335387111E-2,1.457667621E0
1.376924958E0,4.300564255E-1,1.406325239E0,1.403858006E-2,1.470678853E0
1.386881958E0,3.770859142E-1,1.396993813E0,-3.096977770E-2,1.447323263E0
1.396839958E0,3.498956305E-1,1.350730935E0,-1.436333442E-1,1.402687260E0
1.406796958E0,3.111379462E-1,1.252593899E0,-2.849079216E-1,1.321730238E0
1.416754958E0,3.252268489E-1,1.166828840E0,-3.711502594E-1,1.266891693E0
1.426711958E0,3.839368409E-1,1.200063537E0,-4.341083997E-1,1.332670287E0
1.436669958E0,3.786398848E-1,1.272734195E0,-4.773696095E-1,1.411064222E0
1.446626958E0,3.856274537E-1,1.258612292E0,-3.951875782E-1,1.374404110E0
1.456584958E0,5.012677280E-1,1.170382266E0,-3.084558284E-1,1.310041596E0
1.466541958E0,6.167857224E-1,1.113810528E0,-3.022876006E-1,1.308577974E0
1.476498958E0,5.929737407E-1,1.116622820E0,-3.402021164E-1,1.309275318E0
1.486456958E0,4.356118285E-1,1.144837024E0,-4.412595445E-1,1.301967535E0
1.496413958E0,2.434066506E-1,1.165988449E0,-5.333531910E-1,1.305082943E0
1.506371958E0,1.446585803E-1,1.103065758E0,-6.081308931E-1,1.267873556E0
1.516328958E0,5.670220435E-2,9.870871854E-1,-6.529971635E-1,1.184888833E0
1.526286958E0,-2.679084577E-2,9.393828958E-1,-6.249778908E-1,1.128607699E0
1.536243958E0,-7.987574324E-2,9.529570607E-1,-5.208828342E-1,1.088956483E0
1.546201958E0,-8.928442486E-2,1.020422893E0,-3.845479846E-1,1.094126017E0
1.556158958E0,-6.048783794E-2,1.050510472E0,-3.135744810E-1,1.097979957E0
1.566116958E0,1.536019698E-2,1.109063978E0,-2.435803860E-1,1.135601271E0
1.576073958E0,1.388866111E-1,1.188477133E0,-1.427165008E-1,1.205045803E0
1.586031958E0,2.665533654E-1,1.228142451E0,-6.016024768E-2,1.258174802E0
1.595988958E0,3.799557276E-1,1.247981177E0,5.642913938E-2,1.305759404E0
1.605946958E0,4.236923525E-1,1.254433141E0,3.392443424E-1,1.366822753E0
1.615903958E0,4.944513364E-1,1.253924872E0,6.055622113E-1,1.477672257E0
1.625861958E0,5.984107376E-1,1.247070181E0,8.389894921E-1,1.617770940E0
1.635818958E0,5.676472935E-1,1.299772597E0,1.040123186E0,1.758831571E0
1.645776958E0,5.719065151E-1,1.316186170E0,1.075270799E0,1.793217886E0
1.655733958E0,7.206740069E-1,1.291722735E0,9.430740237E-1,1.754225545E0
1.665691958E0,8.244069748E-1,1.261806041E0,7.735889697E-1,1.694178633E0
1.675648958E0,6.683155529E-1,1.043137279E0,8.188733160E-1,1.485036891E0
1.685605958E0,4.568063407E-1,7.405735436E-1,1.229477078E0,1.506232085E0
1.695563958E0,4.066539681E-1,6.583592796E-1,1.658447530E0,1.830096336E0
1.705520958E0,3.951781496E-1,7.042355103E-1,1.837607971E0,2.007216102E0
1.715478958E0,3.404526330E-1,8.087273005E-1,2.003232694E0,2.186981725E0
1.725435958E0,2.692663639E-1,8.816843989E-1,2.240131466E0,2.422408046E0
1.735393958E0,3.114641843E-1,9.969780430E-1,2.396157984E0,2.613914352E0
1.745350958E0,2.857490435E-1,1.087362183E0,2.214916518E0,2.483921137E0
1.755308958E0,2.193218597E-1,1.201852347E0,1.764637644E0,2.146275181E0
1.765265958E0,1.898992918E-1,1.178240997E0,1.309509673E0,1.771758780E0
1.775223958E0,1.773554428E-1,8.203648677E-1,1.050563389E0,1.344669812E0
1.785180958E0,2.024190576E-1,3.564400170E-1,9.784707284E-1,1.060861879E0
1.795138958E0,2.703372083E-1,2.439253261E-2,8.660270172E-1,9.075681773E-1
1.805095958E0,2.919847153E-1,-2.737400868E-1,7.028049159E-1,8.087789926E-1
1.815053958E0,2.133189072E-1,-7.260307874E-1,5.692328757E-1,9.469169590E-1
1.825010958E0,5.039691417E-2,-1.233127934E0,4.311350906E-1,1.307295612E0
1.834968958E0,-1.841541101E-1,-1.639462644E0,2.934284842E-1,1.675664278E0
1.844925958E0,-4.358375676E-1,-1.860466784E0,1.719666123E-1,1.918557676E0
1.854883958E0,-6.391958342E-1,-1.884859175E0,-1.307659614E-1,1.994583957E0
1.864840958E0,-7.727843928E-1,-1.719409577E0,-7.024026275E-1,2.011699396E0
1.874798958E0,-9.201827592E-1,-1.613904026E0,-1.375656300E0,2.311677480E0
1.884755458E0,-1.108096483E0,-1.597019021E0,-1.762840210E0,2.624109977E0
1.894712458E0,-1.233029700E0,-1.574475081E0,-1.897536669E0,2.756806020E0
1.904670458E0,-1.273680713E0,-1.400880896E0,-1.969390179E0,2.731890833E0
1.914627458E0,-1.202181764E0,-1.152394038E0,-1.806997797E0,2.457334746E0
1.924585458E0,-1.023447000E0,-9.111023256E-1,-1.340803971E0,1.917108891E0
1.934542458E0,-7.999739456E-1,-7.108005448E-1,-8.907882214E-1,1.392371855E0
1.944500458E0,-5.537363290E-1,-5.407312443E-1,-4.100985628E-1,8.758967016E-1
1.954457458E0,-3.340470083E-1,-3.644656494E-1,1.028402442E-1,5.049739886E-1
1.964415458E0,-1.471152149E-1,-2.357163378E-1,4.753546590E-1,5.506061480E-1
1.974372458E0,2.674224079E-3,-2.048559761E-1,6.249942631E-1,6.577164672E-1
1.984330458E0,1.385196983E-1,-2.134858269E-1,5.835836971E-1,6.366583358E-1
1.994287458E0,2.825274835E-1,-2.276165189E-1,5.154420000E-1,6.303265138E-1
2.004245458E0,3.992640377E-1,-2.102419561E-1,4.175023073E-1,6.147533070E-1
2.014202458E0,3.997410974E-1,-1.469159528E-1,2.602502131E-1,4.991066174E-1
2.024160458E0,2.773666579E-1,-9.953216365E-2,3.962774992E-2,2.973369689E-1
2.034117458E0,1.926420380E-1,-4.144488182E-2,-2.305598062E-1,3.032926924E-1
2.044075458E0,6.981136948E-2,-2.980868513E-2,-5.144877344E-1,5.200575102E-1
2.054032458E0,-7.918748941E-2,7.538632415E-3,-7.179369253E-1,7.223302002E-1
2.063990458E0,-1.839268727E-1,1.460817195E-3,-9.194524419E-1,9.376694628E-1
2.073947458E0,-3.210008469E-1,-2.923355665E-2,-1.184113795E0,1.227200726E0
2.083905458E0,-4.315712198E-1,-8.369390197E-2,-1.433486432E0,1.499380452E0
2.093862458E0,-4.331285526E-1,-1.466219292E-1,-1.669320427E0,1.730817443E0
2.103820458E0,-4.403497177E-1,-1.936993973E-1,-1.826420494E0,1.888713623E0
2.113777458E0,-4.884013320E-1,-1.966720852E-1,-1.878891653E0,1.951268719E0
2.123735458E0,-5.330164645E-1,-1.238494727E-1,-1.825162173E0,1.905429663E0
2.133692458E0,-5.347684365E-1,-7.897198297E-2,-1.650739730E0,1.736996117E0
2.143649458E0,-4.767664692E-1,-6.199210726E-2,-1.377888182E0,1.459357780E0
2.153607458E0,-3.970642421E-1,3.684074767E-2,-1.094729163E0,1.165096216E0
2.163564458E0,-3.312102681E-1,1.190022223E-1,-8.136207622E-1,8.864764607E-1
2.173522458E0,-2.551372616E-1,1.526250097E-1,-4.592256993E-1,5.470627558E-1
2.183479458E0,-1.568025164E-1,2.594268886E-1,-9.929156899E-2,3.189798667E-1
2.193437458E0,5.669752657E-3,3.295018579E-1,2.327338010E-1,4.034459599E-1
2.203394458E0,2.009133265E-1,3.724879561E-1,4.424775195E-1,6.122906152E-1
2.213352458E0,2.113166195E-1,4.643593354E-1,4.897195137E-1,7.071842109E-1
2.223309458E0,1.054627935E-1,5.858040676E-1,4.438919610E-1,7.425152385E-1
2.233267458E0,3.049717650E-2,6.851060519E-1,2.800588256E-1,7.407653650E-1
2.243224458E0,4.125583403E-2,7.372956676E-1,5.159816980E-2,7.402494961E-1
2.253182458E0,7.774245970E-2,7.204655537E-1,-6.029414892E-2,7.271519019E-1
2.263139458E0,6.658538751E-2,7.375843008E-1,-1.657065833E-1,7.588958337E-1
2.273097458E0,9.244542964E-2,8.466142613E-1,-2.877929378E-1,8.989586419E-1
2.283054458E0,9.133336231E-2,9.366732229E-1,-3.716069269E-1,1.011825191E0
2.293012458E0,3.303070195E-2,9.713271119E-1,-4.454549217E-1,1.069110599E0
2.302969458E0,3.161224052E-2,9.859148186E-1,-5.017454821E-1,1.106695935E0
2.312927458E0,9.319518887E-2,9.753407869E-1,-5.052508879E-1,1.102385347E0
2.322884458E0,2.147938125E-1,9.858513764E-1,-4.087080950E-1,1.088614544E0
2.332842458E0,2.854554402E-1,1.002667530E0,-2.055372316E-1,1.062578250E0
2.342799458E0,2.771918627E-1,1.040128448E0,7.644065022E-3,1.076457593E0
2.352757458E0,1.645896920E-1,1.139756670E0,5.408557534E-2,1.152848769E0
2.362714458E0,8.188952431E-3,1.167434320E0,1.964839876E-1,1.183881711E0
2.372672458E0,-9.966184393E-2,1.154137897E0,3.875861979E-1,1.221552222E0
2.382629458E0,-1.230850589E-1,1.190796797E0,5.456381911E-1,1.315624558E0
2.392587458E0,-1.699301002E-1,1.305724770E0,6.632637048E-1,1.474351436E0
2.402544458E0,-2.291344012E-1,1.426960501E0,7.880298382E-1,1.646119641E0
2.412501458E0,-2.332036248E-1,1.594409262E0,9.613705462E-1,1.876368342E0
2.422459458E0,-1.597297787E-1,1.724073901E0,1.215984628E0,2.115788986E0
2.432416458E0,-3.070570283E-2,1.689723117E0,1.385695969E0,2.185465710E0
2.442374458E0,1.653121886E-1,1.543111932E0,1.429921970E0,2.110260504E0
2.452331458E0,3.418625794E-1,1.504109980E0,1.186533957E0,1.946042057E0
2.462289458E0,3.541234598E-1,1.197193212E0,9.584358287E-1,1.573935910E0
2.472246458E0,4.472698244E-1,5.264879386E-1,1.276571723E0,1.451507908E0
2.482204458E0,5.322839545E-1,-1.208988581E-2,2.066058687E0,2.133558265E0
2.492161458E0,4.050144088E-1,-1.169204491E-1,2.684480095E0,2.717377494E0
2.502119458E0,1.514388654E-1,-3.904142037E-2,2.864526390E0,2.868792324E0
2.512076458E0,-1.012614229E-1,-3.320097652E-1,2.853044212E0,2.874081703E0
2.522034458E0,-1.722818504E-1,-8.249063270E-1,2.661599355E0,2.791820663E0
2.531991458E0,-1.861631403E-1,-1.212634247E0,2.115744817E0,2.445713528E0
2.541949458E0,-2.810466396E-1,-1.427555602E0,1.259278582E0,1.924236149E0
2.551906458E0,-3.104321142E-1,-1.617322600E0,3.782101876E-1,1.689716969E0
2.561864458E0,-1.721862484E-1,-1.816483297E0,-3.683359945E-1,1.861432534E0
2.571821458E0,-2.677301176E-2,-2.068258556E0,-9.748524714E-1,2.286645488E0
2.581779458E0,2.458608001E-1,-2.031486147E0,-1.687610518E0,2.652435251E0
2.591736458E0,4.318648231E-1,-1.898076075E0,-2.486175869E0,3.157573509E0
2.601694458E0,4.370798086E-1,-1.913096695E0,-3.000992802E0,3.585656916E0
2.611651458E0,5.919272353E-1,-1.837708690E0,-2.890213208E0,3.475756532E0
2.621609458E0,8.858762679E-1,-1.962092269E0,-2.521671976E0,3.315631522E0
2.631566458E0,1.045418643E0,-1.965909916E0,-2.090603544E0,3.054230691E0
2.641524458E0,1.014010471E0,-1.795501587E0,-1.554651850E0,2.582437910E0
2.651481458E0,8.826188571E-1,-1.597573045E0,-9.369286001E-1,2.051606902E0
2.661439458E0,7.911227229E-1,-1.438096377E0,-3.101994681E-1,1.670395182E0
2.671396458E0,6.483728930E-1,-1.249250023E0,1.848421812E-1,1.419570238E0
2.681354458E0,4.444633801E-1,-1.024860783E0,4.663891232E-1,1.210539605E0
2.691311458E0,2.052470635E-1,-8.333986037E-1,6.663691610E-1,1.086612833E0
2.701268458E0,-1.228281469E-1,-7.193656193E-1,8.097867429E-1,1.090104682E0
2.711226458E0,-4.201545312E-1,-6.717187786E-1,8.682594842E-1,1.175419278E0
2.721183458E0,-5.390574422E-1,-6.097217743E-1,7.438839447E-1,1.102590990E0
2.731141458E0,-5.957586964E-1,-5.513373991E-1,5.660262626E-1,9.895893502E-1
2.741098458E0,-5.327417915E-1,-4.590703826E-1,3.417299938E-1,7.818815904E-1
2.751056458E0,-4.006214688E-1,-3.542228624E-1,9.164341092E-3,5.348414556E-1
2.761013458E0,-2.874487560E-1,-2.986911245E-1,-4.357304174E-1,6.014184665E-1
2.770971458E0,-1.883175469E-1,-2.484014884E-1,-8.514037156E-1,9.066725345E-1
2.780928458E0,-7.326963209E-2,-2.496537428E-1,-1.194437054E0,1.222446443E0
2.790886458E0,4.804832518E-2,-2.211459352E-1,-1.516858957E0,1.533647698E0
2.800843458E0,1.265923651E-1,-1.882779320E-1,-1.715323396E0,1.730262570E0
2.810801458E0,2.195103228E-1,-1.527360702E-1,-1.690054069E0,1.711080315E0
2.820758458E0,3.459986805E-1,-1.034960825E-1,-1.512213344E0,1.554739761E0
2.830716458E0,4.400721212E-1,-5.548715293E-2,-1.231642887E0,1.309078492E0
2.840673458E0,5.177347664E-1,2.423641652E-2,-1.003113234E0,1.129102676E0
2.850631458E0,5.442735972E-1,1.062816960E-1,-7.852717066E-1,9.613434353E-1
2.860588458E0,5.885004745E-1,2.091744190E-1,-5.528144789E-1,8.340806880E-1
2.870546458E0,5.714754291E-1,2.812212521E-1,-4.696004140E-1,7.913242746E-1
2.880503958E0,4.864829336E-1,2.905465378E-1,-5.538552833E-1,7.923626759E-1
2.890461958E0,3.696024283E-1,3.172155422E-1,-6.792558396E-1,8.358350022E-1
2.900418958E0,2.806132147E-1,3.434404506E-1,-7.035767484E-1,8.316942709E-1
2.910376958E0,2.728041121E-1,3.874933733E-1,-5.998184913E-1,7.644314361E-1
2.920333958E0,2.300755837E-1,4.191118996E-1,-4.748254859E-1,6.738314334E-1
2.930291958E0,1.119710369E-1,4.307609419E-1,-3.506323797E-1,5.666000069E-1
2.940248958E0,1.052438153E-1,3.865514600E-1,-3.239924651E-1,5.152372359E-1
2.950206958E0,1.873721983E-1,2.936980408E-1,-2.837987047E-1,4.493423914E-1
2.960163958E0,2.509665889E-1,2.908394102E-1,-1.358822751E-1,4.074748875E-1
2.970121958E0,3.544099733E-1,4.284344079E-1,4.751213551E-2,5.580500641E-1
2.980078958E0,4.295466214E-1,5.415252596E-1,1.902748293E-1,7.169131170E-1
2.990036958E0,4.352690721E-1,6.161026215E-1,3.081073344E-1,8.148446078E-1
2.999993958E0,3.343831501E-1,7.025636452E-1,3.611684775E-1,8.578172508E-1
3.009950958E0,1.357436595E-1,8.091507851E-1,4.206475246E-1,9.220063309E-1
3.019908958E0,1.039627634E-2,8.998383956E-1,5.213120198E-1,1.039992040E0
3.029865958E0,-3.983192738E-2,9.581578667E-1,6.370787036E-1,1.151313317E0
3.039823958E0,-1.216205872E-1,1.018598269E0,6.484334117E-1,1.213589671E0
3.049780958E0,-2.078162935E-1,1.045898480E0,5.516695940E-1,1.200595929E0
3.059738958E0,-2.072902999E-1,1.153394936E0,4.713270968E-1,1.263106638E0
3.069695958E0,-1.759981944E-1,1.271597496E0,5.218932331E-1,1.385751819E0
3.079653958E0,-1.301897183E-1,1.292759301E0,5.331719273E-1,1.404438776E0
3.089610958E0,-5.826289929E-2,1.237181077E0,4.683385849E-1,1.324142218E0
3.099568958E0,2.587656051E-2,1.188533851E0,5.298904699E-1,1.301562992E0
3.109525958E0,1.602331509E-1,1.191966020E0,6.752803177E-1,1.379297344E0
3.119483958E0,3.161638474E-1,1.256079571E0,7.940916467E-1,1.519301487E0
3.129440958E0,5.654614947E-1,1.094831416E0,7.827521414E-1,1.459829938E0
3.139398958E0,7.811613332E-1,9.435461864E-1,4.104669374E-1,1.291888362E0
3.149355958E0,8.643971059E-1,9.147796395E-1,-3.303261691E-1,1.301199264E0
3.159313958E0,7.090813903E-1,3.809748242E-1,-7.008817667E-1,1.067320704E0
3.169270958E0,5.289228288E-1,-4.041463166E-1,-2.984717077E-1,7.295059728E-1
3.179228958E0,5.428985513E-1,-9.850319622E-1,5.460656226E-1,1.250285754E0
3.189185958E0,5.607251038E-1,-1.141620178E0,1.761018802E0,2.172302118E0
3.199143958E0,6.953010379E-1,-1.022862497E0,2.920239245E0,3.171354359E0
3.209100958E0,8.699119073E-1,-9.457465667E-1,3.480058104E0,3.709715313E0
3.219058958E0,9.873484097E-1,-1.182187137E0,3.327268605E0,3.666488739E0
3.229015958E0,8.708853225E-1,-1.456628981E0,2.498136933E0,3.020082345E0
3.238973958E0,4.982412092E-1,-1.665791340E0,1.370741715E0,2.214054638E0
3.248930958E0,-3.920748129E-2,-1.757130404E0,4.466787440E-1,1.813440482E0
3.258888958E0,-5.032857118E-1,-1.789323857E0,-2.888857824E-1,1.881071867E0
3.268845958E0,-8.425454763E-1,-1.718922504E0,-1.022210240E0,2.170136224E0
3.278803958E0,-1.099283559E0,-1.718713904E0,-1.601842389E0,2.593896850E0
3.288760958E0,-1.575529919E0,-1.913025797E0,-1.503556541E0,2.898731533E0
3.298718958E0,-1.900034892E0,-2.119743290E0,-1.311070880E0,3.134063027E0
3.308675958E0,-2.047159609E0,-2.165560463E0,-1.123129674E0,3.184640458E0
3.318633958E0,-2.083494792E0,-2.128044289E0,-6.905514908E-1,3.057185700E0
3.328590958E0,-2.002867243E0,-1.916238404E0,-3.364803636E-1,2.792251036E0
3.338548958E0,-1.761062656E0,-1.512675274E0,-1.305753422E-1,2.325204955E0
3.348505958E0,-1.405465406E0,-1.178906045E0,-4.409970045E-3,1.834440492E0
3.358463958E0,-1.022648416E0,-9.309145195E-1,1.074285543E-1,1.387066156E0
3.368420958E0,-6.239912463E-1,-7.074569607E-1,2.401796454E-1,9.734200988E-1
3.378378958E0,-2.696579446E-1,-5.250459056E-1,3.374334598E-1,6.798896600E-1
3.388335958E0,8.711386532E-2,-3.671433087E-1,4.505829298E-1,5.877142259E-1
3.398292958E0,4.113332024E-1,-2.213427671E-1,6.186237216E-1,7.751663905E-1
3.408250958E0,6.532176036E-1,-1.341326420E-1,8.239165395E-1,1.059963805E0
3.418207958E0,9.107460840E-1,-1.496817040E-1,8.232797778E-1,1.236791266E0
3.428165958E0,1.139988659E0,-1.847971576E-1,4.241102457E-1,1.230281932E0
3.438122958E0,1.162421502E0,-1.831907813E-1,-2.045344341E-1,1.194410710E0
3.448080958E0,1.074565917E0,-1.891765029E-1,-8.967997438E-1,1.412348909E0
3.458037958E0,8.178868908E-1,-2.391234190E-1,-1.498111029E0,1.723500981E0
3.467995958E0,5.222773951E-1,-3.301526530E-1,-2.046543605E0,2.137782771E0
3.477952958E0,2.976864997E-1,-3.866783445E-1,-2.523464148E0,2.570215691E0
3.487910958E0,4.330345586E-2,-4.192860004E-1,-2.815080580E0,2.846463527E0
3.497867958E0,-1.451463112E-1,-4.766002621E-1,-2.938540446E0,2.980475669E0
3.507825958E0,-2.455003924E-1,-5.488163721E-1,-2.974173962E0,3.034333636E0
3.517782958E0,-2.638357258E-1,-5.291159331E-1,-2.791329190E0,2.853259821E0
3.527740958E0,-2.312464155E-1,-4.194306459E-1,-2.231102781E0,2.281932644E0
3.537697958E0,-2.253458440E-1,-2.698324109E-1,-1.525194747E0,1.565186665E0
3.547655958E0,-2.659422583E-1,-1.220113640E-1,-9.668920720E-1,1.010194207E0
3.557612958E0,-3.548908337E-1,-8.360180832E-2,-5.655386049E-1,6.728823670E-1
3.567570958E0,-4.278279054E-1,-3.871163741E-2,-2.135812461E-1,4.797418642E-1
3.577527958E0,-4.930052103E-1,1.005298996E-1,1.280867672E-1,5.191980528E-1
3.587485958E0,-4.959109841E-1,2.371229403E-1,4.791600269E-1,7.292114401E-1
3.597442958E0,-4.890671837E-1,3.645668793E-1,6.888943899E-1,9.201473795E-1
3.607400958E0,-4.492893796E-1,5.480885034E-1,7.641527331E-1,1.042205044E0
3.617357958E0,-2.908212838E-1,6.727685000E-1,7.862897068E-1,1.074916730E0
3.627315958E0,-5.523396850E-2,7.175513014E-1,7.479723179E-1,1.037975554E0
3.637272958E0,1.595278305E-1,7.497462170E-1,6.029262865E-1,9.752377277E-1
3.647230958E0,2.749384920E-1,8.383905910E-1,2.864416462E-1,9.276522916E-1
3.657187958E0,3.124938425E-1,9.067975324E-1,-7.734872282E-2,9.622458060E-1
3.667145958E0,3.263786408E-1,9.530743705E-1,-3.524116874E-1,1.067271179E0
3.677102958E0,3.987697287E-1,9.637199575E-1,-5.705929381E-1,1.188843873E0
3.687060958E0,4.923120229E-1,9.323290341E-1,-8.421271080E-1,1.349365266E0
3.697017958E0,4.981919099E-1,9.426343862E-1,-1.044860600E0,1.492812258E0
3.706975958E0,4.486278402E-1,9.738509164E-1,-1.040593886E0,1.494151325E0
3.716932958E0,3.953458916E-1,1.033421545E0,-9.556338429E-1,1.462017273E0
3.726890958E0,3.036754373E-1,1.008253521E0,-8.434965259E-1,1.349177647E0
3.736847958E0,2.516740289E-1,9.295536532E-1,-7.170674443E-1,1.200664620E0
3.746805958E0,1.173405350E-1,9.090496606E-1,-4.928629768E-1,1.040698804E0
3.756762958E0,-5.534747757E-2,9.140398206E-1,-3.109028882E-1,9.670536401E-1
3.766719958E0,-1.693955185E-1,9.730787916E-1,-1.902315599E-1,1.005865410E0
3.776677958E0,-3.135766006E-1,9.842520898E-1,-7.232245624E-2,1.035525470E0
3.786634958E0,-4.351353170E-1,9.949859697E-1,4.839448035E-2,1.087051908E0
3.796592958E0,-5.350137272E-1,9.515009578E-1,1.308139086E-1,1.099411679E0
3.806549958E0,-5.880589367E-1,9.033255288E-1,1.036933529E-1,1.082849313E0
3.816507958E0,-6.436000302E-1,9.740967187E-1,2.517974782E-1,1.194356474E0
3.826464958E0,-6.459716608E-1,1.185127190E0,6.032753652E-1,1.478427208E0
3.836422958E0,-5.907460246E-1,1.415201020E0,8.630507845E-1,1.759724822E0
3.846379958E0,-6.147416089E-1,1.680518430E0,1.011533809E0,2.055541312E0
3.856337958E0,-6.697632504E-1,1.905214356E0,1.216034330E0,2.357363791E0
3.866294958E0,-6.455073919E-1,2.141964902E0,1.411957569E0,2.645433350E0
3.876252958E0,-4.406202246E-1,1.987536720E0,1.368946036E0,2.453255316E0
3.886210333E0,1.758820541E-2,1.886493618E0,8.851491666E-1,2.083904163E0
3.896168333E0,1.940807819E-1,1.819042623E0,6.783471823E-2,1.830624201E0
3.906125333E0,3.477900481E-1,6.500889777E-1,-1.921775132E-1,7.619093077E-1
3.916083333E0,8.233721638E-1,-4.929293061E-1,7.406200290E-1,1.212204211E0
3.926040333E0,8.401533803E-1,-1.255216668E0,2.555784048E0,2.968746989E0
