landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
0.5770263671875,0.25800228118896484,-0.8689878582954407,0.6063669919967651,0.20442354679107666,-0.8027454614639282,0.6210128664970398,0.20430493354797363,-0.8032323718070984,0.6330279111862183,0.2097569853067398,-0.8031355142593384,0.569263219833374,0.21307432651519775,-0.7853870987892151,0.5588595867156982,0.21779751777648926,-0.786232054233551,0.5490689873695374,0.22466133534908295,-0.7868303060531616,0.6685630679130554,0.25007176399230957,-0.42527589201927185,0.5522536635398865,0.2577686309814453,-0.3481171727180481,0.6087635159492493,0.32897329330444336,-0.7218358516693115,0.5657280683517456,0.32476580142974854,-0.7057259678840637,0.7842850089073181,0.6417670249938965,-0.2430305778980255,0.4891163408756256,0.629219114780426,-0.07402142137289047,0.8165894746780396,1.060768723487854,-0.5585677027702332,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5737268328666687,0.26465311646461487,-0.8701127767562866,0.6009576916694641,0.213255375623703,-0.8181480169296265,0.6157739758491516,0.2148718684911728,-0.8188967704772949,0.6288852095603943,0.21899835765361786,-0.8188053965568542,0.5669229626655579,0.21917510032653809,-0.7855128645896912,0.5576379299163818,0.22267992794513702,-0.7863452434539795,0.5487755537033081,0.22712478041648865,-0.7869448065757751,0.665959358215332,0.26208066940307617,-0.5280240178108215,0.5533171892166138,0.2594057321548462,-0.35183650255203247,0.6028376221656799,0.33162298798561096,-0.7495771050453186,0.5638934373855591,0.3261573016643524,-0.7086007595062256,0.78343665599823,0.6489620208740234,-0.4142893850803375,0.48820018768310547,0.6475529074668884,-0.09613440185785294,0.8200123906135559,1.0532177686691284,-0.6780864000320435,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5735109448432922,0.2902320623397827,-0.8384892344474792,0.6004587411880493,0.24160657823085785,-0.7970064878463745,0.614408552646637,0.243378683924675,-0.797932505607605,0.627601146697998,0.24674201011657715,-0.7978937029838562,0.5667439699172974,0.24375417828559875,-0.751356840133667,0.5572710633277893,0.24617677927017212,-0.7521072626113892,0.5486816167831421,0.24869532883167267,-0.7526472210884094,0.6630621552467346,0.287928968667984,-0.5029233694076538,0.5532090067863464,0.2775344252586365,-0.3110462725162506,0.601891815662384,0.3557811379432678,-0.7305737733840942,0.5634341835975647,0.3489828109741211,-0.6734981536865234,0.7834388017654419,0.6818031072616577,-0.40667152404785156,0.48369401693344116,0.6806657314300537,-0.0013644325081259012,0.819876492023468,1.1333211660385132,-0.5947613716125488,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.570381760597229,0.33292824029922485,-0.8562080264091492,0.5967831015586853,0.2752821743488312,-0.8224478960037231,0.6111916303634644,0.2791401147842407,-0.8234043121337891,0.6250985860824585,0.28500598669052124,-0.8233782649040222,0.5648248791694641,0.2813035845756531,-0.7691155672073364,0.555860698223114,0.2854423224925995,-0.7698727250099182,0.5479468703269958,0.288281112909317,-0.7703794240951538,0.6623409986495972,0.32821208238601685,-0.5474319458007812,0.5530650019645691,0.31905534863471985,-0.32699280977249146,0.5977879166603088,0.41009560227394104,-0.7537809610366821,0.5588435530662537,0.3973015546798706,-0.6898544430732727,0.7858299612998962,0.7557594180107117,-0.4474448561668396,0.47945183515548706,0.7400677800178528,-0.014648763462901115,0.8200523257255554,1.2199571132659912,-0.6190617084503174,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5678919553756714,0.3929254412651062,-0.8344061970710754,0.594648003578186,0.3339293599128723,-0.8041030168533325,0.6093311309814453,0.33770743012428284,-0.805010199546814,0.6241382360458374,0.3426872193813324,-0.8049529790878296,0.5641718506813049,0.33545997738838196,-0.7538514137268066,0.5556352734565735,0.3384009599685669,-0.754705011844635,0.5479310750961304,0.3405650556087494,-0.7552493214607239,0.662150502204895,0.3838886320590973,-0.5364057421684265,0.5535098314285278,0.37364038825035095,-0.3286776840686798,0.5937038660049438,0.46708008646965027,-0.7416553497314453,0.5568960905075073,0.4552850127220154,-0.6794225573539734,0.7863427400588989,0.8124731183052063,-0.4098336696624756,0.47408413887023926,0.8070271611213684,-0.077511265873909,0.8290206789970398,1.2807116508483887,-0.5201205015182495,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.566954493522644,0.43394020199775696,-0.7823233008384705,0.5945754647254944,0.37581393122673035,-0.7557694911956787,0.6092947721481323,0.37887370586395264,-0.756617546081543,0.6242853403091431,0.38397645950317383,-0.7564787864685059,0.5640983581542969,0.37751275300979614,-0.7120189070701599,0.5556426644325256,0.37981104850769043,-0.7129706740379333,0.5479843020439148,0.3819708824157715,-0.7135453820228577,0.6622930765151978,0.42830991744995117,-0.5230864882469177,0.5543387532234192,0.414338082075119,-0.33069777488708496,0.5914762020111084,0.5081083178520203,-0.6946565508842468,0.5560309290885925,0.4966159760951996,-0.643330991268158,0.7907223701477051,0.8521133661270142,-0.38903525471687317,0.4741106927394867,0.8540643453598022,-0.11347366869449615,0.8435238003730774,1.334256649017334,-0.4667862355709076,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5687748193740845,0.44558483362197876,-0.8483359217643738,0.5964993834495544,0.38785937428474426,-0.8139688372612,0.6133391261100769,0.3905056118965149,-0.8148905634880066,0.629909873008728,0.39611437916755676,-0.8147438764572144,0.56451815366745,0.3957516849040985,-0.768444299697876,0.5566128492355347,0.3992137908935547,-0.769440233707428,0.549109935760498,0.40205153822898865,-0.7700811624526978,0.6651711463928223,0.435132771730423,-0.5458732843399048,0.5553864240646362,0.43168920278549194,-0.3515915274620056,0.5983824729919434,0.5182918310165405,-0.7442187666893005,0.5579214692115784,0.5116202235221863,-0.6913641095161438,0.8059830665588379,0.8766433000564575,-0.39578741788864136,0.4741296172142029,0.8789550065994263,-0.10832478106021881,0.8561566472053528,1.3688141107559204,-0.49701863527297974,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5696684122085571,0.4382215142250061,-0.9148626327514648,0.5973221063613892,0.3881376385688782,-0.8758014440536499,0.6163371801376343,0.3902631998062134,-0.8766887784004211,0.6345188617706299,0.39390382170677185,-0.8765164613723755,0.5655115842819214,0.3911064863204956,-0.836391806602478,0.5589815378189087,0.39300209283828735,-0.8373963236808777,0.5530954003334045,0.394476056098938,-0.8380610346794128,0.6681393384933472,0.42886653542518616,-0.5895746350288391,0.5603257417678833,0.42057740688323975,-0.41527676582336426,0.60194331407547,0.5068703293800354,-0.7991563081741333,0.5609382390975952,0.5001769661903381,-0.7549882531166077,0.8256567716598511,0.8662556409835815,-0.3971972167491913,0.47438985109329224,0.87105393409729,-0.176759272813797,0.8997856974601746,1.3589050769805908,-0.4779277443885803,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5739706754684448,0.4165102541446686,-1.0474109649658203,0.6006932258605957,0.36481553316116333,-0.9975007176399231,0.6206091046333313,0.3668403625488281,-0.9983134269714355,0.6389786005020142,0.37096163630485535,-0.9981964826583862,0.569251537322998,0.36873266100883484,-0.9696426391601562,0.563457190990448,0.3712371289730072,-0.9707077145576477,0.5587868094444275,0.3736504912376404,-0.971515953540802,0.6717436909675598,0.4083729088306427,-0.6639221906661987,0.5668418407440186,0.4015282094478607,-0.5347175598144531,0.6082131862640381,0.4867713153362274,-0.9126599431037903,0.5675409436225891,0.4792807996273041,-0.8821872472763062,0.8326643109321594,0.8426344394683838,-0.40235981345176697,0.4757930636405945,0.8366386294364929,-0.3043508529663086,0.9328438639640808,1.1124111413955688,-0.41642823815345764,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.591638445854187,0.3753427267074585,-1.040276050567627,0.615172803401947,0.3254079520702362,-0.9856677055358887,0.6330643892288208,0.32645121216773987,-0.9864548444747925,0.6513012647628784,0.3296661674976349,-0.9862967729568481,0.5857862234115601,0.32985591888427734,-0.9674938321113586,0.5793338418006897,0.33361026644706726,-0.9685254096984863,0.5734197497367859,0.3358307480812073,-0.9692718386650085,0.6816776394844055,0.36892035603523254,-0.6338812112808228,0.581554114818573,0.36441341042518616,-0.546126127243042,0.6239534616470337,0.44582968950271606,-0.8974329233169556,0.5850194692611694,0.4388657808303833,-0.8795769810676575,0.8339601755142212,0.7630448341369629,-0.3687133491039276,0.4816218316555023,0.7822797298431396,-0.3109225034713745,0.9507112503051758,1.007544755935669,-0.37598294019699097,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
