landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,landmark_21_x,landmark_21_y,landmark_21_z,landmark_22_x,landmark_22_y,landmark_22_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,landmark_27_x,landmark_27_y,landmark_27_z,landmark_28_x,landmark_28_y,landmark_28_z,landmark_29_x,landmark_29_y,landmark_29_z,landmark_30_x,landmark_30_y,landmark_30_z,landmark_31_x,landmark_31_y,landmark_31_z,landmark_32_x,landmark_32_y,landmark_32_z
0.5865808725357056,0.11827301234006882,-0.10327319800853729,0.5885499715805054,0.10096347332000732,-0.07882936298847198,0.5929850339889526,0.09990549087524414,-0.07906567305326462,0.597119927406311,0.09945639222860336,-0.07895918190479279,0.5768935680389404,0.10355431586503983,-0.09409889578819275,0.5719037652015686,0.10468828678131104,-0.09447711706161499,0.5675879716873169,0.10610827058553696,-0.09467120468616486,0.5978971719741821,0.10737639665603638,0.0424477644264698,0.5607054829597473,0.11770153045654297,-0.026209380477666855,0.593678891658783,0.13325873017311096,-0.05486125499010086,0.5802348256111145,0.13881206512451172,-0.07672911137342453,0.6187645196914673,0.2196207046508789,0.1336643099784851,0.5653524398803711,0.20275260508060455,-0.05078529566526413,0.0,0.0,0.0,0.6424610018730164,0.2221854031085968,-0.09357462078332901,0.0,0.0,0.0,0.7051270604133606,0.1879003793001175,-0.05272156745195389,0.0,0.0,0.0,0.7244898676872253,0.2001505047082901,-0.07777434587478638,0.0,0.0,0.0,0.7250136137008667,0.20000070333480835,-0.06384485214948654,0.0,0.0,0.0,0.7187358736991882,0.19811071455478668,-0.046753477305173874,0.6373938322067261,0.5232206583023071,0.03962636739015579,0.582112729549408,0.5232506990432739,-0.039907343685626984,0.65694659948349,0.7287755608558655,0.0546286404132843,0.552567720413208,0.734552264213562,-0.0013575369957834482,0.6814267039299011,0.9045522212982178,0.18951377272605896,0.5223928689956665,0.9088516235351562,0.12479160726070404,0.6724147200584412,0.9367876052856445,0.1967882513999939,0.5304085612297058,0.9418529272079468,0.1331067830324173,0.7049081325531006,0.9697854518890381,0.10239942371845245,0.490020751953125,0.9704882502555847,0.04096342250704765
0.5868234634399414,0.11804705858230591,-0.10240751504898071,0.5889867544174194,0.10089026391506195,-0.07778903841972351,0.5935282707214355,0.09985200315713882,-0.07803239673376083,0.597477912902832,0.09933436661958694,-0.07791315764188766,0.577083945274353,0.1035025417804718,-0.09365279972553253,0.5724820494651794,0.10465922951698303,-0.09403689205646515,0.5682504773139954,0.10610364377498627,-0.09422831982374191,0.5981205105781555,0.10724298655986786,0.04364290088415146,0.5607523918151855,0.11791861057281494,-0.026683446019887924,0.5944162011146545,0.132869690656662,-0.05393434315919876,0.5805222988128662,0.13849784433841705,-0.07653024792671204,0.6191643476486206,0.21707217395305634,0.1316937506198883,0.5653089284896851,0.202515110373497,-0.05361722782254219,0.0,0.0,0.0,0.6419626474380493,0.22360053658485413,-0.0921337753534317,0.0,0.0,0.0,0.7050063610076904,0.1895441710948944,-0.031082207337021828,0.0,0.0,0.0,0.7237606048583984,0.2018810510635376,-0.053600627928972244,0.0,0.0,0.0,0.7240973114967346,0.20203755795955658,-0.040101371705532074,0.0,0.0,0.0,0.7181152105331421,0.20018893480300903,-0.02477143704891205,0.6383975744247437,0.5231958031654358,0.03915151208639145,0.58210688829422,0.5233958959579468,-0.03944248706102371,0.6569246053695679,0.7281345129013062,0.07627895474433899,0.5525363683700562,0.733863890171051,0.006482315249741077,0.6814137697219849,0.9044074416160583,0.22007159888744354,0.5223895907402039,0.9086058139801025,0.127065509557724,0.6724625825881958,0.9368088841438293,0.228358656167984,0.5305576920509338,0.9409337639808655,0.13496777415275574,0.7048749923706055,0.9697856307029724,0.13534480333328247,0.48968157172203064,0.9704973697662354,0.042446885257959366
0.5870283842086792,0.11792489886283875,-0.10241156816482544,0.5892518162727356,0.10085359960794449,-0.07776637375354767,0.5938664674758911,0.09983005374670029,-0.07801149785518646,0.5976834893226624,0.09927082806825638,-0.07788973301649094,0.5772503614425659,0.1034398078918457,-0.09356538951396942,0.5729056000709534,0.10459920018911362,-0.09395347535610199,0.5687063336372375,0.10606695711612701,-0.09414639323949814,0.5982089638710022,0.10716400295495987,0.04405353218317032,0.5607880353927612,0.11796233803033829,-0.025929564610123634,0.5948148965835571,0.13264118134975433,-0.05386235564947128,0.5808188319206238,0.1382906287908554,-0.07641837745904922,0.6193891763687134,0.21541601419448853,0.13304953277111053,0.5654477477073669,0.20230339467525482,-0.04929141327738762,0.0,0.0,0.0,0.6416975259780884,0.2252161055803299,-0.06443966925144196,0.0,0.0,0.0,0.7040832042694092,0.19454118609428406,0.009474347345530987,0.0,0.0,0.0,0.7223401069641113,0.20708681643009186,-0.010167892090976238,0.0,0.0,0.0,0.7227059006690979,0.20800741016864777,0.00261537148617208,0.0,0.0,0.0,0.7168560028076172,0.20605657994747162,0.0158800408244133,0.6388908624649048,0.5231949687004089,0.03883260115981102,0.582149088382721,0.5235118269920349,-0.03912142664194107,0.6569049954414368,0.7277346849441528,0.0792548730969429,0.5525685548782349,0.7336053848266602,0.010551733896136284,0.6814070343971252,0.9039433598518372,0.2321021556854248,0.5223087668418884,0.9085273146629333,0.13104596734046936,0.6724790930747986,0.936686098575592,0.24173064529895782,0.5305478572845459,0.9401297569274902,0.13909491896629333,0.7048935294151306,0.9697800278663635,0.15216799080371857,0.4896535277366638,0.9703806638717651,0.04673224315047264
0.5870925188064575,0.11774925887584686,-0.10968859493732452,0.5893972516059875,0.10083190351724625,-0.08553847670555115,0.5940924882888794,0.09982869774103165,-0.0857963114976883,0.5978442430496216,0.09926808625459671,-0.08565368503332138,0.5773297548294067,0.10323627293109894,-0.10071009397506714,0.5731741189956665,0.10432896018028259,-0.10111669450998306,0.5690063834190369,0.10573142021894455,-0.1013266071677208,0.5982341766357422,0.10715702921152115,0.037437837570905685,0.5607991814613342,0.1178702637553215,-0.030902381986379623,0.594845175743103,0.1323770433664322,-0.060282547026872635,0.5809088945388794,0.13787226378917694,-0.08229345828294754,0.6189396977424622,0.21413205564022064,0.13279660046100616,0.5662997961044312,0.2016461044549942,-0.051032744348049164,0.0,0.0,0.0,0.6416878700256348,0.2323862761259079,-0.0677492618560791,0.0,0.0,0.0,0.7026192545890808,0.20188772678375244,-0.0008944046567194164,0.0,0.0,0.0,0.721246600151062,0.21389465034008026,-0.021605145186185837,0.0,0.0,0.0,0.7218290567398071,0.21514315903186798,-0.009050008840858936,0.0,0.0,0.0,0.71601402759552,0.21423083543777466,0.005335857160389423,0.6390681266784668,0.5231766700744629,0.03914611414074898,0.5822714567184448,0.5235472917556763,-0.03943035751581192,0.6569072008132935,0.7274000644683838,0.08526210486888885,0.5525677800178528,0.7336022853851318,0.00909704901278019,0.6814139485359192,0.9036282896995544,0.23253801465034485,0.5219627618789673,0.9086014628410339,0.13061021268367767,0.6725696921348572,0.9366796612739563,0.24136392772197723,0.5302906036376953,0.9398788213729858,0.13867934048175812,0.7049320936203003,0.969740629196167,0.15070924162864685,0.48963889479637146,0.9703473448753357,0.046338897198438644
0.5870747566223145,0.11765213310718536,-0.11878955364227295,0.5893977284431458,0.10080144554376602,-0.09486792236566544,0.5941250324249268,0.09982458502054214,-0.09513576328754425,0.5978661775588989,0.09926501661539078,-0.09499248117208481,0.5773407816886902,0.10312316566705704,-0.10942325741052628,0.5733019113540649,0.10420350730419159,-0.10983797162771225,0.569172203540802,0.10561612248420715,-0.1100568026304245,0.5982328653335571,0.10715504735708237,0.028072193264961243,0.5607961416244507,0.11786707490682602,-0.03776983171701431,0.5948390960693359,0.13235394656658173,-0.06926452368497849,0.5809255838394165,0.13765373826026917,-0.09050803631544113,0.618371307849884,0.21412374079227448,0.13042399287223816,0.567299485206604,0.20161308348178864,-0.054001860320568085,0.0,0.0,0.0,0.641857385635376,0.2398800104856491,-0.05945349484682083,0.0,0.0,0.0,0.700969398021698,0.2082846760749817,0.013555431738495827,0.0,0.0,0.0,0.7199094295501709,0.22265967726707458,-0.006045899353921413,0.0,0.0,0.0,0.7208881974220276,0.22440989315509796,0.004272224381566048,0.0,0.0,0.0,0.7150555849075317,0.22261323034763336,0.019109396263957024,0.6391338109970093,0.5232363939285278,0.03961482271552086,0.5823711156845093,0.5235735774040222,-0.03989218547940254,0.6569511294364929,0.727015495300293,0.08166515827178955,0.5525761842727661,0.7335299253463745,0.008554065600037575,0.6814237833023071,0.9034731388092041,0.22443191707134247,0.5214694738388062,0.908842146396637,0.125981405377388,0.6726721525192261,0.936690092086792,0.2327992171049118,0.5297530293464661,0.9398199319839478,0.13390234112739563,0.7049654126167297,0.969544529914856,0.1419287919998169,0.48974472284317017,0.9702176451683044,0.04189047962427139
0.5868712663650513,0.11759179085493088,-0.12753745913505554,0.5892630815505981,0.10074525326490402,-0.10369424521923065,0.5940985083580017,0.09980431944131851,-0.10395845025777817,0.5978469848632812,0.09924682229757309,-0.10381446778774261,0.5772832036018372,0.10302019864320755,-0.11877541244029999,0.5733014345169067,0.10411776602268219,-0.1191856861114502,0.5691688656806946,0.10556232929229736,-0.11939851194620132,0.5982241034507751,0.10716928541660309,0.019380297511816025,0.560796856880188,0.11788801848888397,-0.04885546863079071,0.5947451591491699,0.13237354159355164,-0.07799261808395386,0.5809146165847778,0.137534961104393,-0.09989625215530396,0.6172899007797241,0.2139381766319275,0.1217261403799057,0.5678147077560425,0.20167094469070435,-0.06906572729349136,0.0,0.0,0.0,0.6427747011184692,0.2450180947780609,-0.07294606417417526,0.0,0.0,0.0,0.6993535757064819,0.21440289914608002,0.005293545313179493,0.0,0.0,0.0,0.7185357809066772,0.23103895783424377,-0.016260404139757156,0.0,0.0,0.0,0.719866156578064,0.23279190063476562,0.0008258040761575103,0.0,0.0,0.0,0.7140231132507324,0.23033393919467926,0.013681897893548012,0.6391988396644592,0.5236800909042358,0.040937602519989014,0.582435667514801,0.5250456929206848,-0.04122304171323776,0.6569714546203613,0.7268666625022888,0.08708406984806061,0.5525950193405151,0.7336612939834595,0.0034818544518202543,0.6814245581626892,0.9033576250076294,0.224008709192276,0.5211377143859863,0.9090856909751892,0.11627074331045151,0.6727342009544373,0.9367011189460754,0.23159544169902802,0.5293780565261841,0.9398139119148254,0.1235562115907669,0.7049756050109863,0.9694007039070129,0.13828162848949432,0.48987817764282227,0.9701670408248901,0.02837582863867283
0.5866411924362183,0.11747445911169052,-0.13171614706516266,0.5890202522277832,0.1006607934832573,-0.10722319781780243,0.5939689874649048,0.09976538270711899,-0.10747696459293365,0.5977497100830078,0.09922169893980026,-0.1073283925652504,0.5772386789321899,0.1029195711016655,-0.1234111562371254,0.5733072757720947,0.104042649269104,-0.12380919605493546,0.5691852569580078,0.10551781207323074,-0.12400034815073013,0.5982087850570679,0.10718242079019547,0.017660770565271378,0.5608835220336914,0.11792531609535217,-0.055301278829574585,0.5946770310401917,0.1323823481798172,-0.08169061690568924,0.5809135437011719,0.13736718893051147,-0.10497210174798965,0.6163063049316406,0.21371419727802277,0.1156795471906662,0.5685338377952576,0.20178453624248505,-0.08103983104228973,0.0,0.0,0.0,0.6431882977485657,0.24834395945072174,-0.08917567878961563,0.0,0.0,0.0,0.6977341175079346,0.22242917120456696,0.00028105327510274947,0.0,0.0,0.0,0.7173042297363281,0.2426413893699646,-0.02212810516357422,0.0,0.0,0.0,0.718438982963562,0.24329788982868195,-0.006766221020370722,0.0,0.0,0.0,0.7127543091773987,0.24065715074539185,0.010919813998043537,0.6392120718955994,0.5238319039344788,0.04246417060494423,0.5825762152671814,0.5252241492271423,-0.04275725781917572,0.6569822430610657,0.7264829277992249,0.09103772044181824,0.5527686476707458,0.7334998250007629,-0.008199062198400497,0.681422770023346,0.9032390117645264,0.22327633202075958,0.5208460092544556,0.9093003869056702,0.09718219935894012,0.6727383136749268,0.9367038011550903,0.23024733364582062,0.5288975834846497,0.9398148655891418,0.10345029830932617,0.7050034403800964,0.9692719578742981,0.13625279068946838,0.4900500178337097,0.9701114296913147,0.003904250916093588
0.5865256786346436,0.11731962859630585,-0.13687947392463684,0.5889707803726196,0.1006372794508934,-0.11223230510950089,0.5939550399780273,0.09976325929164886,-0.11248184740543365,0.5977259874343872,0.09922941029071808,-0.1123301163315773,0.5772348642349243,0.10281798988580704,-0.12900084257125854,0.5733386278152466,0.10394008457660675,-0.12940055131912231,0.569229781627655,0.10542186349630356,-0.1295909583568573,0.5981792211532593,0.10734597593545914,0.013844219967722893,0.5609580278396606,0.11792878061532974,-0.061832912266254425,0.5946163535118103,0.1324012726545334,-0.08629978448152542,0.5809062719345093,0.13707208633422852,-0.11037276685237885,0.6146272420883179,0.21342667937278748,0.11614741384983063,0.56932532787323,0.2019035369157791,-0.08386200666427612,0.0,0.0,0.0,0.6434413194656372,0.2547910213470459,-0.0884295254945755,0.0,0.0,0.0,0.6932008862495422,0.22500348091125488,-0.0004087515699211508,0.0,0.0,0.0,0.7141833305358887,0.2488378882408142,-0.020896289497613907,0.0,0.0,0.0,0.7157087922096252,0.2488754689693451,-0.01111108623445034,0.0,0.0,0.0,0.7098449468612671,0.24575796723365784,0.0060020508244633675,0.6391786336898804,0.5238207578659058,0.044444791972637177,0.5828617811203003,0.5251284837722778,-0.04474623501300812,0.6569807529449463,0.7259026169776917,0.08982369303703308,0.5533901453018188,0.7322496175765991,-0.01588553376495838,0.6814197301864624,0.903147280216217,0.2207029163837433,0.5206276178359985,0.9094346761703491,0.08550713211297989,0.6727401614189148,0.9367073178291321,0.22583016753196716,0.5284086465835571,0.9398021101951599,0.09141460806131363,0.7050716876983643,0.969205379486084,0.12684938311576843,0.4903647303581238,0.9700236916542053,-0.00715781981125474
0.5864719152450562,0.11723673343658447,-0.1446373164653778,0.5889654159545898,0.10061649978160858,-0.11993779987096786,0.5939547419548035,0.09976135939359665,-0.12018536031246185,0.597724974155426,0.09923816472291946,-0.1200316995382309,0.5772361159324646,0.10276571661233902,-0.13724738359451294,0.5733840465545654,0.10389905422925949,-0.1376459151506424,0.5692907571792603,0.10539396852254868,-0.13783612847328186,0.5981737375259399,0.10753298550844193,0.0073761241510510445,0.5609852075576782,0.11801637709140778,-0.07084130495786667,0.5946124196052551,0.13250289857387543,-0.09346707165241241,0.5809070467948914,0.13693338632583618,-0.11827824264764786,0.6133612990379333,0.21354633569717407,0.11403419077396393,0.5701377987861633,0.20205436646938324,-0.09019600600004196,0.0,0.0,0.0,0.6441313028335571,0.25864577293395996,-0.08795364201068878,0.0,0.0,0.0,0.6877961158752441,0.22608062624931335,0.00029150446061976254,0.0,0.0,0.0,0.7097969651222229,0.2525962293148041,-0.019313769415020943,0.0,0.0,0.0,0.7113979458808899,0.25326547026634216,-0.01133143249899149,0.0,0.0,0.0,0.7041363716125488,0.24846433103084564,0.00566792581230402,0.6391579508781433,0.5238323211669922,0.04622771590948105,0.5832429528236389,0.5250790119171143,-0.046535033732652664,0.6569799184799194,0.7255503535270691,0.09254755079746246,0.553718090057373,0.7314684391021729,-0.020494114607572556,0.6814115643501282,0.9030473232269287,0.22064487636089325,0.5204786062240601,0.9095388650894165,0.07950717210769653,0.6727208495140076,0.9367069602012634,0.2263125628232956,0.5280791521072388,0.9397902488708496,0.08532406389713287,0.7051205635070801,0.9691406488418579,0.12798857688903809,0.4904930591583252,0.9699628949165344,-0.012670899741351604
0.586470901966095,0.1172284409403801,-0.1487354189157486,0.5889788866043091,0.1006111353635788,-0.12395302206277847,0.5939831733703613,0.09978088736534119,-0.12419737875461578,0.5977354049682617,0.09927873313426971,-0.12404434382915497,0.5772503018379211,0.10275998711585999,-0.14169646799564362,0.5734409689903259,0.10389187932014465,-0.14208662509918213,0.5693562030792236,0.10538898408412933,-0.14226743578910828,0.5981732606887817,0.10774502158164978,0.0038918156642466784,0.5609955787658691,0.11819532513618469,-0.07619713246822357,0.5946274995803833,0.13270963728427887,-0.09737033396959305,0.5809413194656372,0.13692888617515564,-0.1227203831076622,0.6129147410392761,0.2137371301651001,0.10974403470754623,0.5706963539123535,0.2021968811750412,-0.09771929681301117,0.0,0.0,0.0,0.644890546798706,0.261178582906723,-0.09573429822921753,0.0,0.0,0.0,0.683085024356842,0.22494275867938995,-0.0039525823667645454,0.0,0.0,0.0,0.7061994671821594,0.25372999906539917,-0.024741310626268387,0.0,0.0,0.0,0.7076591849327087,0.2548828721046448,-0.014264306053519249,0.0,0.0,0.0,0.6991940140724182,0.248780757188797,0.0017675019335001707,0.6391304135322571,0.5238783955574036,0.04772341623902321,0.5834522843360901,0.5250884294509888,-0.04803190380334854,0.6569793224334717,0.7253281474113464,0.09479856491088867,0.5538028478622437,0.7314302325248718,-0.021924491971731186,0.681408703327179,0.9029394388198853,0.22096101939678192,0.5203738808631897,0.9095940589904785,0.07401067763566971,0.672714114189148,0.9367011189460754,0.22676312923431396,0.527877688407898,0.9397743344306946,0.07927082479000092,0.7051272392272949,0.9690498113632202,0.12835289537906647,0.4905800223350525,0.9698997735977173,-0.01991088129580021
