"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.643828310E-1,2.330199957E0,1.575019932E1,-3.314739990E1
9.744328310E-1,2.610800028E0,1.572579956E1,-3.353779984E1
9.844828310E-1,2.378999949E0,1.564039993E1,-3.333039856E1
9.945328310E-1,2.781599998E0,1.596980000E1,-3.329380035E1
1.004582831E0,1.524999976E0,1.565259933E1,-3.334259796E1
1.014632831E0,2.183799982E0,1.596980000E1,-3.358660126E1
1.024682831E0,2.696199894E0,1.599419975E1,-3.368420029E1
1.034732831E0,1.951999903E0,1.599419975E1,-3.363539886E1
1.044782831E0,2.122799873E0,1.600639915E1,-3.317179871E1
1.054832831E0,2.415600061E0,1.626259995E1,-3.339139938E1
1.064882831E0,1.915399909E0,1.593319988E1,-3.342799759E1
1.074932831E0,2.330199957E0,1.582339954E1,-3.368420029E1
1.084982831E0,2.354599953E0,1.599419975E1,-3.362319946E1
1.095032831E0,2.525399923E0,1.548180008E1,-3.331819916E1
1.105082831E0,2.256999969E0,1.598199940E1,-3.293999863E1
1.115132831E0,2.525399923E0,1.600639915E1,-3.318399811E1
1.125182831E0,2.720599890E0,1.601860046E1,-3.319619751E1
1.135232831E0,2.537600040E0,1.575019932E1,-3.291559982E1
1.145282831E0,2.562000036E0,1.616499901E1,-3.376959991E1
1.155332831E0,2.757200003E0,1.618939972E1,-3.408679962E1
1.165382831E0,2.732800007E0,1.648220062E1,-3.304980087E1
1.175432831E0,2.281399965E0,1.593319988E1,-3.359880066E1
1.185482831E0,2.342400074E0,1.600639915E1,-3.322060013E1
1.195532831E0,2.647399902E0,1.590880013E1,-3.358660126E1
1.205582831E0,2.635200024E0,1.620159912E1,-3.311079788E1
1.215632831E0,2.427799940E0,1.575019932E1,-3.280579758E1
1.225682831E0,2.061800003E0,1.609179878E1,-3.331819916E1
1.235732831E0,2.915799856E0,1.592099953E1,-3.308639908E1
1.245782831E0,2.940199852E0,1.600639915E1,-3.337919998E1
1.255821210E0,1.976400018E0,1.627479935E1,-3.384280014E1
1.265832928E0,3.013399839E0,1.593319988E1,-3.287899780E1
1.275821210E0,2.927999973E0,1.611619949E1,-3.308639908E1
1.285832928E0,2.732800007E0,1.639679909E1,-3.320840073E1
1.295820721E0,3.001199961E0,1.670179939E1,-3.239099884E1
1.305821210E0,2.830399990E0,1.631139946E1,-3.289120102E1
1.315821210E0,2.732800007E0,1.601860046E1,-3.298880005E1
1.325832928E0,3.208600044E0,1.650659943E1,-3.268379974E1
1.335820721E0,2.830399990E0,1.649440002E1,-3.309859848E1
1.345833173E0,2.622999907E0,1.583559990E1,-3.269599915E1
1.355832928E0,2.732800007E0,1.601860046E1,-3.298880005E1
1.365832928E0,2.940199852E0,1.600639915E1,-3.358660126E1
1.375821210E0,3.220799923E0,1.611619949E1,-3.307419968E1
1.385834393E0,3.025599957E0,1.621380043E1,-3.308639908E1
1.395832928E0,2.842599869E0,1.582339954E1,-3.339139938E1
1.405821210E0,3.306200027E0,1.565259933E1,-3.285459900E1
