,time,pitch,roll,yaw,acc_x,acc_y,acc_z,norm
0,0.12049224513483148,-0.01050756856149708,-0.019864788643258427,-0.001201482696538427,-0.49224259846516855,1.0016651400292134,9.736482705955057,9.800764517686925
1,0.3195349423483146,-0.02101513712299416,-0.039729577286516854,-0.002402965393076854,-0.4221248335370787,0.8050839974651686,9.685635245247191,9.728513493417243
2,0.518575127483146,-0.03281581823085483,-0.04327534117857438,-0.004158001824628989,-0.36360821898426965,0.8125111554370786,9.785522085943821,9.826090088441964
3,0.7176151563146068,-0.034223210575343145,-0.042593437089814376,-0.004030681055925618,-0.4172652521224719,0.713309841880899,9.728497730213483,9.7639052352718
4,0.9166550465505616,-0.030884729047239774,-0.045670756561839096,-0.000361714601790786,-0.3210079110719101,0.801360335913483,9.752923268921348,9.791703963510988
5,1.1156957220337078,-0.02963794621013191,-0.043687846785042464,0.004489859545844721,-0.40460883382359547,0.7407332015820224,9.712494025089887,9.749702151506291
6,1.314736302179775,-0.036122383729637754,-0.040286219648421114,0.010370638667864945,-0.48603201649662925,0.7096466703404494,9.787874650404495,9.82581358757793
7,1.5137766347865167,-0.03458080692213663,-0.03708535441620404,0.015508084008184046,-0.43646832563707866,0.708658620888764,9.722811409606742,9.75858826819275
8,1.71281724094382,-0.042922892551900675,-0.037582626183395945,0.02148564064819101,-0.4338940261449438,0.6973666535370786,9.754247408247192,9.78886566984406
9,1.9118579761348315,-0.039608090652048095,-0.03544905919826538,0.020704899949335057,-0.42158711927303366,0.641061381677528,9.712359546258426,9.742877551550915
10,2.1108984369325845,-0.04009403737391529,-0.04352346222310358,0.015055425973600225,-0.35307576817303377,0.6552906136820225,9.789978348741574,9.818514616444938
11,2.3099392844943822,-0.04643193588683888,-0.05314253069909684,0.012354921138555281,-0.26563692026629215,0.5885671551280899,9.749488669808988,9.770917236714146
12,2.5089791795955056,-0.04300834505131573,-0.05126669393883078,0.008460140422090114,-0.30626113494831464,0.6479306629550562,9.736731368505618,9.763214919085693
13,2.708020781550562,-0.04532071024703259,-0.04976973087977415,0.004643262208238429,-0.32838130147415734,0.6333250390044944,9.769491495707866,9.795734663297
14,2.90706104211236,-0.04575209092714046,-0.04796081474787212,0.000958166123725845,-0.36411232392584264,0.6143168833808988,9.684122910606742,9.710707036645529
15,3.1061015975955057,-0.04712482182856068,-0.04754522046591999,0.003059473921276856,-0.32475173942247193,0.667489972005618,9.77141391024719,9.799753098600796
16,3.305142946516854,-0.05209616675554248,-0.04904115392752583,0.006195134447562475,-0.49882286652471913,0.7527376446865168,9.606107476044944,9.651007302069276
17,3.504182056988764,-0.04800405599779192,-0.04430454603988224,0.008588833919324048,-0.5436479593213484,1.2004172788539327,9.602578752393258,9.695482936962629
18,3.7032246060449436,-0.09082982791120542,-0.05670785591441123,-0.004733862542347412,-0.13528185785089886,2.018487047629214,9.497005516202249,9.732031210024598
19,3.9022644311235957,-0.05979993262052902,-0.05869419756372583,-0.01666289394554921,-0.9184876607175404,4.266550637393259,9.407698175696629,10.444142642254674
20,4.101305762179775,-0.02108377363776722,-0.03770479933078201,0.043255437296206525,-0.36669334643,4.743945654876405,11.033567321629214,12.230261235617641
21,4.300345072977528,0.2628391883550418,-0.05388208918111009,0.0562301464680454,-0.3271781657915731,6.896645824505619,8.893819350764044,11.717002760345597
22,4.499387600022471,0.8434775878898733,-0.024976151297761772,0.08687876570386338,1.8612328902144946,7.1923342125955045,2.5247236337207863,8.802750051091042
23,4.698428889348315,1.0942961114905865,-0.033991218047105594,0.11239714683078472,0.31748589059275284,9.817348013741574,0.41256698875191017,10.132599445674561
24,4.897469702022472,1.2575807336787663,-0.18539931637225165,0.08620441147578292,-1.7386007339447191,8.992664379876404,0.5119497752966292,10.692039688722428
25,5.096511239505618,1.5289524707370494,-0.06399465327456626,0.02227599056500988,2.1999248496431463,7.927159298483147,-0.48949354334022466,9.811855455822826
26,5.29555133952809,1.5989178190396562,0.022691242951763863,0.13125640862972898,1.0700084523518762,8.311476171707866,-3.4197603029078656,9.889158656754342
27,5.494593015573034,1.404339394001499,-0.1149051249890474,0.10880916975820089,0.006217298569101115,10.639107806179775,1.4585732655104495,11.91010145862797
28,5.693633571033708,1.201443935606083,-0.07517554806093729,0.17219467553688853,1.7697612008791013,8.822773987157303,5.407120479685394,11.035699003532063
29,5.892674888426966,0.9901408425459303,-0.18270601930022945,0.14049248534380313,0.15150734073685398,6.025302171898876,4.649745089292135,8.469900359716908
30,6.091716255213483,0.6540973494198628,-0.17147673785963397,0.07398127137654695,0.28402670246988754,6.990261685977527,9.146786379213484,11.750815197816143
31,6.290757135719101,0.4766835508326717,-0.230745766961207,0.23889566829205258,1.3157499940395732,2.967557147629214,8.367996515932584,9.26743871278179
32,6.489798562842697,0.4028189619137234,-0.1373997224713014,0.18203475289801482,0.5783640571383034,2.310041742041573,10.031908978056178,10.408421693680282
33,6.6888390695842705,0.2213470271695279,-0.18876182136082947,0.13265110245432943,-1.3260539170360677,0.9588430204808203,10.26550489044944,10.469733375426589
34,6.887880980853932,0.12961085427671892,-0.09330554676159351,0.15561242913066425,0.1358195701932472,-0.28212454261030334,10.773260528955056,10.792569273613136
35,7.086922240550563,-0.009393934496539524,-0.10025293795718902,0.1648769897916238,-0.008381600363504493,-0.2472404165260337,9.583241253988765,9.592887401072664
36,7.285962914044943,-0.06555544380017997,-0.12356156538646992,0.1471292952847883,0.41780296280649437,0.0868608059611236,10.153855570483147,10.16553406138653
37,7.485001724179777,-0.07650434514298896,-0.11024333022784072,0.14615019492410292,0.21916507902834828,0.2389865224622472,9.523971900539326,9.535378451558078
38,7.684046101516855,-0.11043859596849456,-0.09489688527311937,0.153435964031431,-0.026563019814157308,0.39841169097662926,9.854053615179776,9.870146168985343
39,7.883087494337078,-0.11477024845529457,-0.11673771987387646,0.15540720559912763,-0.026831876570853935,0.32483911469485394,9.742061507820225,9.752758479763099
40,8.082128073797753,-0.07978654495336199,-0.09506676058240927,0.17265659861022875,-0.126933864134,0.6163534729674157,9.769242876,9.790354095324014
41,8.281170679786516,-0.08255946135610356,-0.08601977771945174,0.16985622759849753,-0.2893567852148315,0.6593637868292135,9.763086051089887,9.790578701301227
42,8.480211013741572,-0.08254710683364738,-0.07298363889003916,0.16620991115486383,-0.2754367387348315,0.5184023373539326,9.73059475288764,9.748571779566767
43,8.679252490876404,-0.09270154038791457,-0.0850231750052796,0.16884589763812674,-0.22455565078741574,0.48316869440112364,9.735286359022473,9.750187633715298
44,8.878293664910114,-0.09293730692550199,-0.09028588208073601,0.16611759502058673,-0.01937110899008989,0.5106391079651685,9.862401662617978,9.876453817841627
45,9.077335264157304,-0.08843269051026784,-0.09283023880580568,0.15393529471906764,0.023908062147448318,0.5212454963269663,9.718200480067415,9.732599179438981
46,9.27637678722472,-0.0911740340360229,-0.09733382569848725,0.15838157003327347,-0.08989888424418989,0.5283365815606742,9.724740381977528,9.73973554820993
47,9.4754179777191,-0.09815951839757638,-0.09637462999441063,0.16554894112776786,-0.07423127280119102,0.46560564470224713,9.825837146056179,9.837446774290909
48,9.674459866337079,-0.10150760902557503,-0.09813927559668816,0.16682763996236785,-0.03291475420386517,0.4015304265426966,9.718260947235956,9.726883701951833
49,9.873501252955055,-0.09888363385734761,-0.10155428680443197,0.1691180414570519,-0.08697507056610113,0.42504192604269664,9.763825416595505,9.773744922955144
50,10.07254289711236,-0.10789492578088761,-0.09747899200398254,0.1687872133086546,0.008932756138629216,0.3273932531977528,9.797378690056181,9.803421155187463
51,10.271584109662921,-0.1155557937390876,-0.09297163011473827,0.167094979317922,-0.10510271792246181,0.31917296684719104,9.750180951730337,9.756601967804452
52,10.470625713258427,-0.11362333181993704,-0.0892844749892086,0.16299188668215794,-0.14244016172569662,0.2855457432483146,9.76381871941573,9.76972624432393
53,10.669664506516854,-0.119384683347604,-0.08324617503199197,0.1663530182543975,-0.19728688265823707,0.2722911196007865,9.778686469741576,9.786375856795773
54,10.868708520674156,-0.11750232611125884,-0.08267889399374208,0.170355558340824,-0.17872906383676404,0.16770594858865168,9.783983005561797,9.788152713103967
55,11.067750452022471,-0.12228354783914648,-0.06886750539089938,0.17360000777096288,-0.3635678930898877,0.2688564775382023,9.806466070404493,9.817157401612079
56,11.26679197224719,-0.12173994642953524,-0.06277944383742072,0.1735008279579258,-0.36838042300449436,0.27726496299820225,9.734741896707865,9.74821693497982
