"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.319786060E-1,-4.401760101E1,-5.332619858E1,1.002595978E2
9.419663990E-1,-4.459099960E1,-5.296019745E1,9.982039642E1
9.519786060E-1,-4.373699951E1,-5.341159821E1,1.007841949E2
9.619666430E-1,-4.449340057E1,-5.296019745E1,9.983259583E1
9.719666430E-1,-4.373699951E1,-5.341159821E1,1.004791946E2
9.819668870E-1,-4.411520004E1,-5.342379761E1,1.000643997E2
9.919666430E-1,-4.420059967E1,-5.381419754E1,9.996679688E1
1.001984221E0,-4.378580093E1,-5.335059738E1,9.896640015E1
1.011966399E0,-4.435919952E1,-5.355799866E1,9.874679565E1
1.021978362E0,-4.409079742E1,-5.287479782E1,9.964959717E1
1.031966643E0,-4.409079742E1,-5.315539932E1,9.945439911E1
1.041978362E0,-4.410300064E1,-5.353359985E1,9.975939941E1
1.051966887E0,-4.457880020E1,-5.287479782E1,9.941780090E1
1.061978606E0,-4.389559937E1,-5.333839798E1,9.946659851E1
1.071966643E0,-4.412739944E1,-5.313100052E1,1.005523987E2
1.081978362E0,-4.382239914E1,-5.332619858E1,1.002717972E2
1.091966643E0,-4.393219757E1,-5.369219971E1,1.006744003E2
1.101978606E0,-4.402980042E1,-5.370439911E1,1.004669952E2
1.111966643E0,-4.383459854E1,-5.322859955E1,1.005645981E2
1.121978362E0,-4.401760101E1,-5.322859955E1,1.003572006E2
1.131960784E0,-4.372480011E1,-5.360680008E1,1.002839966E2
1.141978362E0,-4.363940048E1,-5.369219971E1,1.007963943E2
1.151960784E0,-4.323679733E1,-5.350919724E1,1.001986008E2
1.161978118E0,-4.393219757E1,-5.285039902E1,1.006500015E2
1.171982756E0,-4.413959885E1,-5.321640015E1,1.010525970E2
1.181978606E0,-4.402980042E1,-5.285039902E1,1.005523987E2
1.191966399E0,-4.371260071E1,-5.266740036E1,1.000522003E2
1.201978606E0,-4.393219757E1,-5.322859955E1,1.005645981E2
1.211978362E0,-4.324900055E1,-5.359460068E1,1.006011963E2
1.221966887E0,-4.394440079E1,-5.349699783E1,1.009794006E2
1.231978606E0,-4.411520004E1,-5.332619858E1,1.002595978E2
1.241966643E0,-4.376139832E1,-5.310659790E1,1.014795990E2
1.251978362E0,-4.383459854E1,-5.294799805E1,1.005645981E2
1.261966643E0,-4.377359772E1,-5.320420074E1,1.016747971E2
1.271978606E0,-4.394440079E1,-5.369219971E1,1.008817978E2
1.281966399E0,-4.440800095E1,-5.324079895E1,1.001375961E2
