,time,pitch,roll,yaw,acc_x,acc_y,acc_z,norm
0,0.1135024028988764,-0.06977659753986203,-0.034368033345048093,-0.008970110045274158,-0.31116776685033704,3.0738831504269664,9.448322338865168,9.956982820437052
1,0.3125744235955056,-0.13955319507972405,-0.06873606669009619,-0.017940220090548315,0.3520003446418876,2.8685776249325845,9.860996824786518,10.318628066980951
2,0.511645120022472,-0.1299004946427173,-0.1511507109071838,-0.03140259194633708,1.0243767787629214,2.548456931382022,8.823204136842696,9.379047723041657
3,0.71071589,-0.24260513225305436,-0.11698309559320627,-0.004383473411258429,0.6855369668522472,0.7900213096834832,9.705752458606742,9.818946226769786
4,0.9097868313483147,-0.28511586218190826,-0.2678101872099254,0.03640962667316855,2.1670772975449437,1.279205669018427,9.457665068044943,9.843612656439179
5,1.1088566384382024,-0.24963900516741613,-0.2676698258604018,0.09085556581999552,1.768322818710112,1.6792909971820222,8.987166227842698,9.336038762710798
6,1.3079293710898876,-0.25385122960876444,-0.27228426071512535,0.07457257525137978,1.345606500090899,-0.19363715469573034,5.843111559477641,6.72351966692455
7,1.507000342617977,-0.29382034832860715,-0.5737654760957995,0.22750440441041347,9.947561880269664,-6.457099126955057,5.571996711569663,13.491514909329629
8,1.7060699336404495,-0.3080576263174903,-1.4058583133789457,1.0516786440800763,10.123447825460673,-7.4996842053483155,3.194935784511236,13.172460701434405
9,1.9051420368426966,-0.09888775828636667,-1.5710410791129907,1.3383855014323685,8.013946174404493,-6.654459937235955,2.696240620647191,10.893824976961353
10,2.1042131879325843,0.02358523288145356,-1.4685746112612155,1.1884534310630201,6.359652074516854,-3.35360815248764,3.444663115811686,8.528609457232617
11,2.3032844858988764,0.014798039447518726,-1.8076394852929907,1.0387461455391298,5.809417143401124,-6.7710629902471915,1.0756611545730337,9.740161452872062
12,2.5023561440449438,0.12146883871798166,-1.978491629600429,1.4145144135131973,6.390039607247191,-8.043352341505617,1.034848736875899,10.624192758832432
13,2.7014272390449436,0.05335290338924008,-1.9928541697376874,1.6089600277071299,1.3475086607708988,-5.042013377258427,0.17282766498455057,5.478117990507033
14,2.9004989325842696,0.025324484979667054,-2.021880221420429,2.023643839955894,-0.37020193113033706,-14.921299329337078,2.5620409102726964,15.525244717144757
15,3.099570081752809,1.3508408049571712,-0.005299685561238911,1.3435345213006409,0.043346385649257295,-9.716264681898876,2.1612296700202247,9.99270417636909
16,3.2986420826516856,1.3297117119626043,0.03017207712700827,1.3264720103640368,-0.2957958954746068,-9.504936786213483,2.3392059320786514,9.797463998837113
17,3.4977145540000003,1.3283111928244786,0.017345224593028164,1.327321480150507,-0.1700181156986292,-9.502160843820224,2.350733162303371,9.791699122221596
18,3.696785317067415,1.31886801270826,0.028094512251592735,1.3170736686897802,-0.27572575990528086,-9.493873381865168,2.444839640977528,9.808607621523336
19,3.895858007247191,1.3228237393765223,0.03333244915620177,1.3202223180259276,-0.32727898891348317,-9.505904647764044,2.4079659976179775,9.812709767438347
20,4.094929213977529,1.3342653524841048,0.018522786164283562,1.3328534861123222,-0.1807522101101573,-9.49450515358427,2.289252412494382,9.770033163396834
21,4.29399919935955,1.3401406990133677,0.021099208140141726,1.3391248751735192,-0.20635406639438203,-9.519851684573034,2.2358037421235957,9.78225033364414
22,4.493071676876404,1.3323225421697364,0.022502746592315385,1.3310785147112405,-0.22033460514269665,-9.501771058932585,2.3097863197528095,9.783266617870702
23,4.692144922505618,1.3419882801643683,0.011632638368516768,1.341623242147489,-0.11377333904011239,-9.532212343123597,2.2192287284044943,9.788908053466967
24,4.891217581719101,1.3464831844395253,0.012347535279594705,1.346012009006814,-0.12112656402620223,-9.564555703932585,2.1820862159213483,9.812160927770899
25,5.090288673269663,1.3658158610302609,0.002959453057338196,1.365621170159012,-0.029184370509887647,-9.565187486404495,1.988973318820225,9.770702675192705
26,5.289361126887641,1.4240269612432455,0.002335266485004633,1.4238911047287302,-0.02257722263361798,-9.78998516380899,1.4466091615415733,9.89961415324763
27,5.488433317134831,1.3678688839960544,0.0072383180236405865,1.428108820401056,0.44286038651187637,-10.286549610988764,-0.43229432876393253,10.370607177061263
28,5.687504322988764,1.7699830956985128,-0.1560422114298582,1.313025868647048,1.4381401780269663,-8.956953541629213,-1.826684843280899,9.264293223938724
29,5.886577648168539,1.6489061725315355,-0.20157672468894808,1.2137784549746884,1.1783979367494382,-8.58782033169663,-3.0853969300898876,9.21363849598003
30,6.085648661494381,1.701724395861648,-0.24559334046733008,1.201850796310931,3.358467748966292,-9.728255700932584,-3.0998143574044943,10.823694125962678
31,6.284721652595507,1.7774658518915356,-0.27508028641227616,1.1557170863307087,-0.1900546472488764,-9.65427986435955,-0.3724939324001124,9.803381557554504
32,6.4837932913707865,1.501177267843173,-0.09414321924090922,1.4431160774621743,0.9066512537752808,-9.553136075426966,0.6742651591393257,9.637166325430764
33,6.682864323382022,1.6341056633148583,-0.12712856947589798,1.4758498750596305,0.8183856709983147,-9.652505413910111,0.31571815656101127,9.841585951250407
34,6.881938060752809,1.8259012203856448,-0.13473452805587327,1.5194910493517721,1.5825295515983147,-11.281493379022471,0.10072035688677529,11.50942474861988
35,7.081009091280899,1.711652947248364,-0.16732727762217214,1.4847166872134485,1.2342730348616855,-10.486484682808989,2.0379119310875278,10.888037401593058
36,7.280082310741574,1.2930479279831952,0.007439896470232382,1.3241706622118754,0.17005171947898876,-6.918100614235954,-1.0129638243174268,7.178760238155275
37,7.479154549595506,1.2259883081024852,-0.029079549471093466,1.3158501967668328,5.163859137952809,-11.300481341033707,-3.6727475082564043,13.526579023764485
38,7.67822345016854,1.3225949304936537,0.13685924864020405,1.2363807465168328,-0.6055656028633707,-8.89238767930337,1.3996264852195506,9.331011363536998
39,7.877299061764044,1.581518400926575,-0.1590157352984477,1.4590315191824508,1.3703816228808987,-9.48873147,0.5640340025185394,9.622800711130326
40,8.076370441910111,1.7709477139357885,-0.07362947193690836,1.5001791275722485,2.368040803851236,-11.513798842595506,-0.8048823513521348,12.0401893365514
41,8.275443594932584,1.6626296376832155,-0.15791377518081848,1.4448210090876867,0.4551000760576404,-10.320479290966293,2.27974832143573,10.730071419635943
42,8.474516159719101,1.269818232816474,-0.07598816557993487,1.3025625043843159,0.7250723062669663,-6.957306593977528,-1.6082255041058426,7.575288002045344
43,8.673588111865168,1.2079173358575077,-0.15554272547910342,1.2971148220008912,3.8932635876777533,-11.422004496235955,-3.2622171166494383,13.216004747862169
