"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.820808208E0,-3.007338382E-4,-1.387873315E-3,5.112686194E-4
1.830764208E0,-1.406212104E-3,-1.954860520E-3,2.588010393E-4
1.840721208E0,-3.041091841E-4,1.597054768E-3,3.115274012E-4
1.850678208E0,2.309517004E-3,-2.557063126E-4,6.619994529E-4
1.860634208E0,-1.096911728E-4,-9.781059343E-4,-1.195454039E-3
1.870591208E0,1.851208508E-4,-2.268141136E-3,2.037705854E-4
1.880548208E0,3.456720151E-5,1.610015635E-3,-1.254116651E-3
1.890504208E0,1.583994133E-3,-6.427523913E-4,1.253515715E-3
1.900461208E0,-1.099098241E-3,-3.516753786E-4,1.440055668E-3
1.910418208E0,-3.808436450E-4,6.467437488E-4,2.458943054E-4
1.920374208E0,1.461516949E-3,-3.110383404E-4,-5.775885656E-4
1.930331208E0,-1.262097852E-3,1.193913980E-3,3.070409410E-3
1.940288208E0,3.198248800E-3,-2.835249994E-3,-1.512013376E-3
1.950244208E0,-1.553363400E-3,1.272675814E-3,7.998768706E-4
1.960201208E0,1.232946175E-3,-5.387485144E-4,6.721252576E-4
1.970158208E0,5.982373841E-5,-2.379525453E-3,-6.583901122E-4
1.980114208E0,-8.466918953E-4,2.988198248E-4,1.530339941E-4
1.990071208E0,1.428180258E-3,-1.095345011E-3,1.535214484E-3
2.000028083E0,7.066748803E-4,1.127198688E-3,1.668193843E-3
2.009984083E0,2.629743423E-3,1.657434041E-3,2.257551532E-3
2.019941083E0,-1.174702775E-4,1.726895804E-3,2.119934885E-3
2.029898083E0,-1.741998596E-3,6.741482648E-4,-8.356412873E-4
2.039855083E0,2.828706987E-3,-7.224464789E-4,1.486144029E-4
2.049811083E0,1.348255668E-3,-1.619931776E-3,1.985663082E-3
2.059768083E0,1.746939728E-3,4.102048930E-3,-1.008844934E-3
2.069725083E0,-8.345092647E-5,-6.724662380E-4,-2.548152115E-3
2.079681083E0,2.825637581E-3,3.830651985E-5,8.435449563E-4
2.089638083E0,2.785902470E-4,3.844762687E-3,-1.488319132E-3
2.099595083E0,3.698412329E-4,-6.247205893E-4,-1.084734686E-3
2.109551083E0,7.906206883E-4,-9.661569493E-5,-4.863226786E-4
2.119508083E0,-2.619794570E-3,9.906179039E-4,8.054506034E-4
2.129465083E0,3.251287853E-4,3.631771833E-4,6.472589448E-4
2.139421083E0,2.162086545E-3,6.439897697E-4,-5.416432396E-5
2.149378083E0,-1.910685562E-3,6.141623599E-4,1.467299880E-3
2.159335083E0,-7.572048344E-4,-2.795207081E-3,-1.543893013E-3
2.169291083E0,1.409276621E-3,1.449338975E-3,1.501698047E-3
2.179248083E0,1.309431740E-3,-1.079033129E-3,2.360704355E-3
2.189205083E0,8.357875049E-5,-2.785586752E-3,9.609467816E-4
2.199161083E0,-2.036369406E-4,-6.196228322E-3,3.499487415E-3
2.209118083E0,-4.201042000E-3,-7.985333796E-4,3.417195519E-3
2.219075083E0,-1.854932867E-3,3.205884423E-4,-1.611641608E-3
2.229032083E0,-1.954535022E-3,-1.783308806E-3,-4.126862623E-4
2.238988083E0,3.301077988E-3,-1.486901892E-3,2.276427113E-4
2.248945083E0,1.343654585E-3,-1.747891773E-3,1.111545833E-3
2.258902083E0,9.396092501E-4,-6.192437722E-4,1.361552626E-3
2.268858083E0,4.638498649E-5,1.996246632E-3,-1.710965298E-4
2.278815083E0,2.600656589E-3,2.147511812E-3,1.814033370E-3
2.288772083E0,-5.029912572E-4,2.069282345E-6,-2.083713189E-4
2.298728083E0,-4.605676513E-4,-1.096507418E-3,2.657552250E-4
2.308685083E0,-1.697503030E-4,4.867418029E-4,1.894810703E-3
2.318642083E0,-2.089247340E-3,-1.316078124E-3,1.213329146E-3
2.328598083E0,2.494585235E-3,-7.480258355E-4,2.048762748E-3
2.338555083E0,-1.058345661E-4,-7.112650201E-4,2.935389057E-5
2.348512083E0,6.576935994E-4,-1.557351323E-3,8.160516154E-4
2.358468083E0,-3.741015680E-4,1.109589357E-3,-1.602005213E-4
2.368425083E0,-3.200394567E-4,1.137818908E-3,1.301608747E-3
2.378382083E0,8.246327052E-4,-2.799452282E-3,3.635941539E-4
2.388338083E0,-2.479551127E-3,-7.741182344E-4,-1.586106140E-3
2.398295083E0,7.846427616E-4,-8.997365949E-4,2.831949387E-4
2.408252083E0,-1.542693703E-3,-8.464733255E-4,-1.459311228E-3
2.418208083E0,-6.894962862E-4,1.084625255E-3,9.794386569E-4
2.428165083E0,3.990950063E-6,1.059135539E-4,-1.153753139E-3
2.438122083E0,4.944780376E-4,7.503138040E-4,1.181927277E-3
2.448079083E0,-2.449646592E-3,-1.263035927E-3,-1.594950911E-3
2.458035083E0,-1.346751815E-3,1.633482520E-3,-6.458293647E-4
2.467992083E0,7.111509331E-5,-1.170559553E-3,1.409864752E-3
2.477949083E0,-1.491904957E-3,1.615009503E-3,-1.318902243E-3
2.487905083E0,1.524657477E-3,6.008778000E-4,-5.931910127E-4
2.497862083E0,-1.292082015E-4,-1.762359636E-3,-1.073916908E-3
2.507819083E0,8.905162103E-4,2.592458331E-4,-3.927852958E-5
2.517775083E0,1.545979641E-3,-9.568722453E-4,1.341504278E-3
2.527732083E0,1.730004093E-3,-1.785115339E-3,2.270704135E-5
2.537689083E0,5.102329887E-4,-8.225258789E-4,2.028756775E-3
2.547645083E0,-1.032270025E-3,1.836163283E-4,2.083884319E-3
2.557602083E0,-1.133724349E-3,7.942358498E-4,-1.641470008E-3
2.567559083E0,4.924017703E-4,6.142061320E-4,-1.559977420E-3
2.577515083E0,-1.363017131E-3,9.173811413E-4,-6.288900040E-4
2.587472083E0,-7.233258802E-4,2.163474215E-3,1.307760831E-3
2.597429083E0,-2.097345889E-3,-1.508482266E-3,9.041687008E-4
2.607385083E0,1.110964338E-3,-1.057076501E-3,-1.109447330E-3
2.617342083E0,-2.048824448E-3,1.085017691E-3,6.082411855E-4
2.627299083E0,-1.507936511E-3,-1.726215240E-3,-1.747325063E-3
2.637255083E0,1.318220049E-3,5.585919134E-4,-1.543582417E-3
2.647212083E0,6.327223964E-4,3.359516268E-4,-1.418680418E-3
2.657169083E0,-1.155606471E-3,-1.967134885E-4,-3.817109391E-4
2.667126083E0,2.174143912E-3,9.274068289E-4,3.421362489E-4
2.677082083E0,4.520419752E-4,-2.203793498E-3,5.718085449E-4
2.687039083E0,-1.121886307E-3,-8.152214577E-4,3.017638810E-4
2.696995083E0,1.430080039E-3,1.598453615E-3,8.155629039E-4
2.706952083E0,-1.774041448E-4,9.856122779E-5,-2.169446088E-4
2.716909083E0,3.464483889E-4,1.293093199E-3,-4.218043759E-4
2.726866083E0,-4.738052376E-4,-3.422622103E-5,-1.079604961E-3
2.736822083E0,1.613856060E-3,-1.391617930E-3,-9.006061591E-4
2.746779083E0,-1.310561085E-3,-9.708384750E-4,-2.912748605E-4
2.756736083E0,-1.522639766E-3,4.261657305E-4,3.408435732E-4
2.766692083E0,-6.579114124E-4,-2.201834577E-4,4.050256684E-4
2.776649083E0,-1.411510166E-3,7.392902626E-5,-7.335934788E-5
2.786606083E0,1.403137576E-4,1.434804406E-3,-1.435566228E-3
2.796562083E0,-4.315183032E-4,4.967688001E-4,1.152404118E-3
2.806519083E0,1.188216149E-3,2.964991145E-4,7.856867742E-4
2.816476083E0,4.944998072E-4,2.063132823E-3,5.672159605E-4
2.826432083E0,-6.884764880E-4,1.102264272E-3,8.875941858E-4
2.836389083E0,1.870676409E-3,3.056855407E-3,6.187618710E-4
2.846346083E0,9.809143376E-4,-1.562131103E-3,2.364996588E-3
2.856302083E0,2.364821266E-3,-1.805223525E-3,-1.066570636E-3
2.866259083E0,5.562687293E-4,-8.129297639E-4,3.281268291E-4
2.876216083E0,-8.928303141E-4,1.007062499E-3,-1.254096162E-3
2.886172083E0,1.165526919E-3,-1.607362647E-3,-2.474212088E-4
2.896129083E0,9.592801798E-4,-1.594440429E-3,-3.517091274E-3
2.906086083E0,-1.230104594E-3,1.552563626E-4,6.784524303E-4
2.916042083E0,4.278862616E-4,-1.707793213E-3,5.280007608E-4
2.925999083E0,2.278827596E-4,1.636870904E-3,6.547670346E-4
2.935956083E0,1.470407005E-4,-5.500369589E-4,2.072501695E-3
2.945913083E0,4.373253323E-4,-1.787874149E-3,4.825943615E-4
2.955869083E0,-2.339254133E-4,3.213194665E-3,4.114941694E-4
2.965826083E0,-1.874193549E-5,-4.880666966E-4,-7.352628745E-4
2.975783083E0,-2.350046067E-3,3.057902679E-3,-6.317649968E-4
2.985739083E0,1.222584746E-3,-1.844178070E-3,1.149090705E-3
2.995696083E0,-1.394150313E-3,-1.794443233E-5,8.375768084E-4
3.005653083E0,2.771127038E-5,6.023058086E-4,-4.647090100E-4
3.015609083E0,-1.048014732E-3,-2.178089926E-4,2.076442121E-3
3.025566083E0,-1.466131071E-3,9.574439609E-4,-1.273281872E-3
3.035523083E0,1.429645694E-3,-2.105819294E-3,2.035261132E-4
3.045479083E0,2.431260655E-3,-6.421461003E-4,2.874154598E-4
3.055436083E0,-3.552112496E-3,-2.840578090E-4,-6.196801551E-4
3.065393083E0,-2.781393705E-3,1.182811335E-3,-1.323553734E-3
3.075349083E0,1.691707410E-3,-1.008433755E-3,2.006628318E-3
3.085306083E0,-3.325954545E-3,-7.335956325E-4,1.247094711E-3
3.095263083E0,-5.933416542E-4,-1.852667890E-3,-3.403297625E-3
3.105219083E0,-4.721677396E-4,-1.178888138E-3,-2.389298752E-4
3.115176083E0,-7.562420797E-4,-1.363317715E-3,-9.823902510E-4
3.125133083E0,-1.206316287E-3,4.016823368E-5,-5.051516928E-4
3.135089083E0,-3.086319193E-4,-1.175617799E-3,-1.425440423E-4
3.145046083E0,-2.849553945E-3,2.300073626E-3,1.964764670E-4
3.155003083E0,2.543320879E-4,-6.042055902E-4,-1.875203568E-3
3.164959083E0,-7.989467122E-5,-1.532050781E-3,1.065725228E-3
3.174916083E0,-8.510190528E-4,3.488922957E-4,-3.048358485E-4
3.184873083E0,-3.607310355E-4,-1.337687601E-3,2.469645347E-3
3.194829083E0,-1.471238211E-3,1.034739893E-3,-7.719486021E-4
3.204786083E0,-1.290051732E-4,-9.692888125E-4,-6.659547798E-4
3.214743083E0,-1.451461343E-3,7.326435880E-4,4.999360535E-4
3.224699083E0,3.074580804E-3,2.235199092E-3,9.172533173E-4
3.234656083E0,1.267810119E-3,-1.129936893E-3,1.054868335E-3
3.244613083E0,-7.692417130E-4,9.824825684E-4,-2.315894701E-3
3.254570083E0,1.272758818E-3,-4.784661578E-4,-1.685587689E-3
3.264526083E0,1.944940654E-3,1.037138747E-3,-5.183238536E-4
3.274483083E0,2.596038859E-3,1.134116086E-3,3.444021568E-4
3.284440083E0,2.231621183E-4,-6.475386908E-4,-1.259353478E-3
3.294396083E0,-1.557283569E-3,1.542483922E-3,-6.796969101E-4
3.304353083E0,-1.876862952E-3,2.995866816E-4,5.268026143E-6
3.314310083E0,1.829238958E-3,-1.052431180E-3,-7.076952606E-4
3.324266083E0,9.826200549E-4,1.681569964E-3,-4.256661050E-4
3.334223083E0,1.899045892E-4,-4.117605276E-4,1.559364609E-4
3.344180083E0,1.124940463E-3,4.143520782E-4,1.650768798E-3
3.354136083E0,-3.917550202E-4,-1.889104606E-4,-1.064307056E-3
3.364093083E0,-5.054720677E-4,-1.200911589E-3,-3.542378545E-3
3.374050083E0,2.184486948E-3,-1.519194455E-3,-7.038624026E-4
3.384006083E0,1.952259336E-3,1.408684766E-3,1.269539818E-3
3.393963083E0,1.090657664E-3,1.892808359E-5,-1.078523695E-3
3.403920083E0,-2.236124128E-4,-1.201332198E-3,2.693019342E-4
3.413876083E0,6.855066167E-4,-1.278202049E-3,1.044696197E-3
3.423833083E0,-2.462349832E-3,1.299737720E-3,-3.265654668E-4
3.433790083E0,7.582545513E-4,3.301248944E-4,-6.260853261E-4
3.443746083E0,-1.088706776E-4,-1.103619579E-4,-1.415978651E-3
3.453703083E0,2.635996090E-3,2.344574779E-3,4.198355600E-4
3.463660083E0,-6.817770191E-5,-1.445369562E-3,1.884307945E-3
3.473616083E0,1.777241821E-3,1.857150113E-3,-1.431324054E-3
3.483573083E0,1.042209333E-3,1.232905081E-3,3.386125900E-4
3.493530083E0,8.727735840E-4,-2.452540677E-3,-1.793467905E-3
3.503486083E0,3.164393129E-4,1.078011934E-3,-1.639271155E-3
3.513443083E0,-1.367446268E-3,1.752736047E-3,-2.158601768E-3
3.523400083E0,1.054432476E-3,1.230490161E-3,-6.269384176E-5
3.533356083E0,1.101366011E-3,1.140801935E-3,2.304743975E-5
3.543313083E0,1.773547847E-3,8.409299189E-4,-1.182565931E-3
3.553270083E0,-2.390870126E-3,1.241172897E-3,4.628007300E-4
3.563227083E0,-4.246584140E-4,-1.453679753E-3,9.237939958E-4
3.573183083E0,3.524699714E-4,5.490187323E-4,1.027625985E-4
3.583140083E0,-7.775092963E-4,-1.592429006E-3,-7.872655988E-4
3.593097083E0,1.415598905E-3,1.112775062E-4,-1.535850111E-3
3.603053083E0,9.596656309E-4,6.564265350E-4,1.061264658E-3
3.613010083E0,1.133871265E-3,-2.995912451E-3,2.348781563E-4
3.622967083E0,2.640954219E-3,7.634058129E-4,7.302262820E-4
3.632923083E0,-1.272561960E-3,-4.930463037E-4,-1.611104235E-4
3.642880083E0,2.111516893E-3,-5.343253142E-4,1.249299850E-3
3.652837083E0,1.089373138E-3,-8.649810334E-4,-4.388205707E-4
3.662793083E0,8.174643153E-4,3.089403617E-4,1.134308521E-3
3.672750083E0,1.565820305E-3,2.377334749E-4,1.405651914E-3
3.682707083E0,1.447575982E-3,-8.352540899E-4,1.135074766E-3
3.692663083E0,1.291675377E-3,1.244794927E-3,3.112456761E-3
3.702620083E0,1.938823494E-3,-8.423244581E-4,2.061491832E-4
3.712577083E0,4.744167672E-4,-2.695397707E-4,8.992056828E-4
3.722533083E0,1.231553499E-3,-8.261404000E-4,2.821511589E-4
3.732490083E0,-1.597204711E-3,2.097024815E-3,-5.448935553E-4
3.742447083E0,1.242790255E-3,-5.046172882E-4,-1.004821621E-3
3.752403083E0,1.097801374E-3,4.309751967E-4,1.448458061E-4
3.762360083E0,7.393398555E-4,2.035795944E-3,-6.322646514E-4
3.772317083E0,2.383418614E-4,-1.618293929E-3,2.110374626E-4
