"Time (s)","Pressure (hPa)"
9.194660500E-2,1.006692444E3
1.319397820E-1,1.006679688E3
1.719341570E-1,1.006693909E3
2.119363970E-1,1.006717712E3
2.519346260E-1,1.006705139E3
2.919322300E-1,1.006696655E3
3.319370740E-1,1.006716858E3
3.719331680E-1,1.006718994E3
4.119342090E-1,1.006716003E3
4.519338970E-1,1.006728516E3
4.919366050E-1,1.006709656E3
5.319357200E-1,1.006744080E3
5.719344700E-1,1.006754456E3
6.119349900E-1,1.006808411E3
6.519325430E-1,1.006842468E3
6.919343650E-1,1.006862610E3
7.319371780E-1,1.006841797E3
7.719335320E-1,1.006867737E3
8.119333760E-1,1.006872620E3
8.519354590E-1,1.006867493E3
8.919334800E-1,1.006826294E3
9.319360320E-1,1.006839050E3
9.719338970E-1,1.006836487E3
1.011940824E0,1.006875183E3
1.051934365E0,1.006893433E3
1.091936188E0,1.006857117E3
1.131937074E0,1.006870300E3
1.171937543E0,1.006914673E3
1.211930772E0,1.006891724E3
1.251931136E0,1.006893433E3
1.291933324E0,1.006899414E3
1.331931397E0,1.006927429E3
1.371933532E0,1.006971436E3
1.411935980E0,1.006953369E3
1.451933897E0,1.006953552E3
1.491937803E0,1.006960571E3
1.531939209E0,1.006932129E3
1.571934990E0,1.006893005E3
1.611935824E0,1.006903625E3
1.651929574E0,1.006857117E3
1.691938168E0,1.006882385E3
1.731937438E0,1.006843689E3
1.771934834E0,1.006857300E3
1.811932490E0,1.006877502E3
1.851929053E0,1.006869446E3
1.891945147E0,1.006879822E3
1.931937438E0,1.006812500E3
1.971939418E0,1.006835632E3
2.011935511E0,1.006804199E3
2.051929418E0,1.006807373E3
2.091937230E0,1.006828003E3
2.131927230E0,1.006812073E3
2.171936605E0,1.006797607E3
2.211930459E0,1.006801880E3
2.251927178E0,1.006809692E3
2.291929782E0,1.006791626E3
2.331931293E0,1.006830322E3
2.371928376E0,1.006830322E3
2.411925876E0,1.006840759E3
2.451925928E0,1.006830139E3
2.491929418E0,1.006815002E3
2.531931084E0,1.006796936E3
2.571932178E0,1.006851562E3
2.611928272E0,1.006871948E3
2.651926293E0,1.006879822E3
2.691928272E0,1.006866455E3
2.731930355E0,1.006897705E3
2.771929105E0,1.006856018E3
2.811930668E0,1.006905579E3
2.851926709E0,1.006916382E3
2.891936970E0,1.006949768E3
2.931926761E0,1.006989502E3
2.971931761E0,1.006999878E3
3.011932490E0,1.006974182E3
3.051929626E0,1.006976746E3
3.091928480E0,1.006986755E3
3.131928011E0,1.006931702E3
3.171933220E0,1.006965698E3
3.211932126E0,1.006947815E3
3.251936709E0,1.006879395E3
3.291928949E0,1.006913391E3
3.331931501E0,1.006879822E3
3.371926865E0,1.006863892E3
3.411931084E0,1.006827759E3
3.451934053E0,1.006866455E3
3.491930720E0,1.006770203E3
3.531933740E0,1.006705139E3
3.571928272E0,1.006769775E3
3.611929470E0,1.006815002E3
3.651928584E0,1.006866455E3
3.691934522E0,1.006859009E3
3.731928220E0,1.006890442E3
3.771928011E0,1.006892395E3
3.811927230E0,1.006890259E3
3.851928845E0,1.006934021E3
3.891930199E0,1.006962952E3
3.931929105E0,1.006983948E3
3.971928532E0,1.006989075E3
4.011926553E0,1.007012878E3
4.051926397E0,1.007054321E3
4.091927178E0,1.007070251E3
4.131927803E0,1.007041565E3
4.171929886E0,1.006973328E3
4.211927126E0,1.006905579E3
4.251927438E0,1.006871521E3
4.291927751E0,1.006832031E3
4.331928636E0,1.006790588E3
4.371928011E0,1.006798035E3
4.411936345E0,1.006832214E3
4.451927855E0,1.006834595E3
4.491934418E0,1.006813721E3
4.531928793E0,1.006793335E3
4.571925668E0,1.006808411E3
4.611937699E0,1.006785278E3
4.651928636E0,1.006792908E3
4.691928740E0,1.006800781E3
4.731932543E0,1.006811401E3
4.771927751E0,1.006832031E3
4.811929001E0,1.006837769E3
4.851930095E0,1.006842834E3
4.891930095E0,1.006845215E3
4.931929418E0,1.006860901E3
4.971928376E0,1.006845398E3
5.011932230E0,1.006805664E3
5.051929001E0,1.006738342E3
5.091927490E0,1.006748535E3
5.131928845E0,1.006798035E3
5.171926397E0,1.006803345E3
5.211927230E0,1.006790405E3
5.251928376E0,1.006782288E3
5.291926449E0,1.006773987E3
5.331928011E0,1.006785278E3
5.371927178E0,1.006881104E3
5.411931345E0,1.006897034E3
5.451929834E0,1.006897034E3
