"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.923061708E0,-4.820426941E1,-3.506568909E0,-9.574172974E0
3.933016708E0,-4.804647827E1,-3.492630005E0,-9.475173950E0
3.942972708E0,-4.820989990E1,-3.679736137E0,-9.429122925E0
3.952927708E0,-4.800341797E1,-3.486690521E0,-9.264709473E0
3.962883708E0,-4.807556152E1,-3.643922806E0,-9.534851074E0
3.972838708E0,-4.805279541E1,-3.594270706E0,-9.599548340E0
3.982793708E0,-4.811369324E1,-3.621467590E0,-9.549026489E0
3.992749708E0,-4.803915405E1,-3.722943306E0,-9.575393677E0
4.002704708E0,-4.833451843E1,-3.835015297E0,-9.597778320E0
4.012659708E0,-4.817808533E1,-3.805105209E0,-9.742416382E0
4.022615708E0,-4.808436584E1,-3.902215958E0,-9.621856689E0
4.032570708E0,-4.824101257E1,-3.832221985E0,-9.546859741E0
4.042525708E0,-4.806567383E1,-3.900753021E0,-9.520095825E0
4.052481708E0,-4.800842285E1,-3.823760033E0,-9.612518311E0
4.062436708E0,-4.824264526E1,-3.817577362E0,-9.845123291E0
4.072392708E0,-4.826977539E1,-3.732648849E0,-9.850051880E0
4.082347708E0,-4.818315125E1,-3.688108444E0,-9.439178467E0
4.092302708E0,-4.839747620E1,-3.794120789E0,-9.676818848E0
4.102258708E0,-4.822198486E1,-3.860817909E0,-9.702499390E0
4.112213708E0,-4.825711060E1,-3.844094276E0,-9.264495850E0
4.122168708E0,-4.841947937E1,-3.853307724E0,-9.638732910E0
4.132124708E0,-4.830691528E1,-3.697648048E0,-9.382949829E0
4.142079708E0,-4.813429260E1,-3.891150475E0,-9.416732788E0
4.152034708E0,-4.838385010E1,-3.707217216E0,-9.573699951E0
4.161990708E0,-4.839184570E1,-3.836346626E0,-9.385559082E0
4.171945708E0,-4.851490784E1,-3.868021965E0,-9.680023193E0
4.181901708E0,-4.859808350E1,-3.976284981E0,-9.704406738E0
4.191856708E0,-4.855050659E1,-3.734252930E0,-9.363082886E0
4.201811708E0,-4.835377502E1,-3.777192116E0,-9.245971680E0
4.211767708E0,-4.854774475E1,-3.743084908E0,-9.533233643E0
4.221722708E0,-4.837396240E1,-3.804102898E0,-9.677124023E0
4.231677708E0,-4.814486694E1,-3.841969490E0,-9.757186890E0
4.241633125E0,-4.826501465E1,-3.822967529E0,-9.420120239E0
4.251588125E0,-4.831956482E1,-3.841640472E0,-9.274078369E0
4.261543125E0,-4.837626648E1,-3.873775482E0,-9.313980103E0
4.271499125E0,-4.843927002E1,-3.607150078E0,-9.467269897E0
4.281454125E0,-4.880126953E1,-3.847152710E0,-9.744873047E0
4.291410125E0,-4.865287781E1,-3.484922409E0,-9.784378052E0
4.301365125E0,-4.833940125E1,-3.506620407E0,-9.266464233E0
4.311320125E0,-4.865687561E1,-3.767574310E0,-9.282409668E0
4.321276125E0,-4.878135681E1,-3.740478516E0,-9.247406006E0
4.331231125E0,-4.873777771E1,-3.783853531E0,-8.989120483E0
4.341186125E0,-4.879464722E1,-3.544552803E0,-9.133193970E0
4.351142125E0,-4.882531738E1,-3.577440262E0,-9.220031738E0
4.361097125E0,-4.868579102E1,-3.746336937E0,-9.306198120E0
4.371052125E0,-4.865341187E1,-3.612797737E0,-9.329360962E0
4.381008125E0,-4.865304565E1,-3.566429138E0,-9.375885010E0
4.390963125E0,-4.856427002E1,-3.779979706E0,-9.506927490E0
4.400919125E0,-4.851060486E1,-3.972077370E0,-9.209564209E0
4.410874125E0,-4.843840027E1,-3.706976891E0,-9.092544556E0
4.420829125E0,-4.816955566E1,-4.174324989E0,-9.017242432E0
4.430785125E0,-4.782556152E1,-4.176770210E0,-8.668426514E0
4.440740125E0,-4.801643372E1,-4.473321915E0,-8.731430054E0
4.450695125E0,-4.741197205E1,-4.704827309E0,-8.528472900E0
4.460651125E0,-4.648039246E1,-5.179563522E0,-7.756988525E0
4.470606125E0,-4.494999695E1,-6.321514606E0,-7.693572998E0
4.480562125E0,-4.262142944E1,-7.770064354E0,-7.521270752E0
4.490517125E0,-3.935275269E1,-9.252058983E0,-7.351272583E0
4.500472125E0,-3.531559753E1,-1.080481148E1,-7.381820679E0
4.510428125E0,-3.016961670E1,-1.244855690E1,-8.350372314E0
4.520383125E0,-2.384448242E1,-1.454242897E1,-9.940246582E0
4.530338125E0,-1.777622986E1,-1.660170746E1,-1.269302368E1
4.540294125E0,-1.236946106E1,-1.869061470E1,-1.654884338E1
4.550249125E0,-7.847274780E0,-2.053084946E1,-2.148764038E1
4.560204125E0,-4.582992554E0,-2.203012466E1,-2.618402100E1
4.570160125E0,-2.551963806E0,-2.256613541E1,-3.105062866E1
4.580115125E0,-1.717430115E0,-2.251459503E1,-3.558670044E1
4.590070125E0,-1.452850342E0,-2.195710373E1,-3.966429138E1
4.600026125E0,-1.627464294E0,-2.071644592E1,-4.258073425E1
4.609981125E0,-2.206489563E0,-1.926408958E1,-4.492063904E1
4.619937125E0,-2.884117126E0,-1.779928589E1,-4.669306946E1
4.629892125E0,-3.513755798E0,-1.653201103E1,-4.803030396E1
4.639847125E0,-4.148071289E0,-1.503961658E1,-4.872937012E1
4.649803125E0,-4.708229065E0,-1.357301235E1,-4.936427307E1
4.659758125E0,-5.259140015E0,-1.240971279E1,-4.976029968E1
4.669713125E0,-5.791358948E0,-1.121698380E1,-4.994348145E1
4.679669125E0,-6.134254456E0,-9.766153336E0,-4.996687317E1
4.689624125E0,-6.468475342E0,-8.665079117E0,-4.948973083E1
4.699579125E0,-6.660194397E0,-7.968299866E0,-4.912013245E1
4.709535125E0,-6.840629578E0,-7.119396687E0,-4.840405273E1
4.719490125E0,-6.848670959E0,-6.252282619E0,-4.823976135E1
4.729446125E0,-6.813308716E0,-5.477476120E0,-4.794848633E1
4.739401125E0,-6.865730286E0,-4.868763924E0,-4.751882935E1
4.749356125E0,-6.799942017E0,-4.197738647E0,-4.735560608E1
4.759312125E0,-6.603073120E0,-3.311213493E0,-4.732800293E1
4.769267125E0,-6.557861328E0,-2.690364838E0,-4.658981323E1
4.779222125E0,-6.307144165E0,-1.716983795E0,-4.623782349E1
4.789178125E0,-5.979774475E0,-1.076796532E0,-4.591419983E1
4.799133125E0,-5.707298279E0,-3.642072678E-1,-4.546243286E1
4.809089125E0,-5.641891479E0,4.248342514E-1,-4.527371216E1
4.819044125E0,-5.709617615E0,7.975769043E-1,-4.468731689E1
4.828999125E0,-5.660011292E0,1.598116875E0,-4.439196777E1
4.838955125E0,-5.653030396E0,2.111804008E0,-4.414596558E1
4.848910125E0,-5.488464355E0,2.802155495E0,-4.403411865E1
4.858865125E0,-5.443412781E0,3.570372581E0,-4.372932434E1
4.868821125E0,-5.626914978E0,4.164917946E0,-4.350886536E1
4.878776125E0,-5.530288696E0,4.721343040E0,-4.309921265E1
4.888731125E0,-5.408782959E0,5.364638329E0,-4.290759277E1
4.898687125E0,-5.270423889E0,5.830189705E0,-4.231129456E1
4.908642125E0,-5.130935669E0,6.637646675E0,-4.237940979E1
4.918598125E0,-4.846084595E0,7.225785255E0,-4.210493469E1
4.928553125E0,-4.914932251E0,7.661118507E0,-4.170661926E1
4.938508125E0,-4.590080261E0,8.171500206E0,-4.107597351E1
4.948464125E0,-4.623977661E0,8.631718636E0,-4.095252991E1
4.958419125E0,-4.491729736E0,8.992318153E0,-4.055757141E1
4.968374125E0,-4.361740112E0,9.622376442E0,-4.039817810E1
4.978330125E0,-3.999450684E0,9.756985664E0,-4.032652283E1
4.988285125E0,-4.250442505E0,1.029485607E1,-4.002554321E1
4.998240125E0,-4.170486450E0,1.067660809E1,-3.989147949E1
5.008196125E0,-3.897262573E0,1.096339512E1,-3.962985229E1
5.018151125E0,-3.424598694E0,1.155019855E1,-3.954959106E1
5.028107125E0,-3.569412231E0,1.201853466E1,-3.936508179E1
5.038062125E0,-3.337471008E0,1.214863873E1,-3.869464111E1
5.048017125E0,-2.953155518E0,1.232616901E1,-3.858335876E1
5.057973125E0,-2.944137573E0,1.299687672E1,-3.842585754E1
5.067928125E0,-3.003280640E0,1.329333401E1,-3.779595947E1
5.077883125E0,-2.938735962E0,1.345367336E1,-3.752580261E1
5.087839125E0,-3.219863892E0,1.352798367E1,-3.728083801E1
5.097794125E0,-2.757034302E0,1.375027180E1,-3.721649170E1
5.107749125E0,-2.474349976E0,1.398964405E1,-3.703892517E1
5.117705125E0,-2.776298523E0,1.449959660E1,-3.659712219E1
5.127660125E0,-2.626602173E0,1.476662159E1,-3.670072937E1
5.137616125E0,-2.713867188E0,1.488465786E1,-3.672583008E1
5.147571125E0,-2.721191406E0,1.512066746E1,-3.632290649E1
5.157526125E0,-2.779212952E0,1.522890377E1,-3.633647156E1
5.167482125E0,-2.668380737E0,1.546586895E1,-3.599200439E1
5.177437125E0,-2.747230530E0,1.561870670E1,-3.570387268E1
5.187392125E0,-2.814605713E0,1.560517979E1,-3.582609558E1
5.197348125E0,-2.975593567E0,1.550120831E1,-3.561822510E1
5.207303125E0,-2.942382812E0,1.579654408E1,-3.559666443E1
5.217259125E0,-3.066886902E0,1.586747837E1,-3.507901001E1
5.227214125E0,-3.196456909E0,1.606892776E1,-3.508677673E1
5.237169833E0,-3.304275513E0,1.642232513E1,-3.519732666E1
5.247125833E0,-3.391067505E0,1.649996948E1,-3.545018005E1
5.257080833E0,-3.384597778E0,1.685678482E1,-3.536177063E1
5.267035833E0,-3.693855286E0,1.681185532E1,-3.456474304E1
5.276991833E0,-3.799758911E0,1.686299515E1,-3.427841187E1
5.286946833E0,-3.927970886E0,1.690144348E1,-3.439805603E1
5.296901833E0,-3.891899109E0,1.709731293E1,-3.435392761E1
5.306857833E0,-3.903617859E0,1.714210129E1,-3.400375366E1
5.316812833E0,-3.712287903E0,1.747050476E1,-3.437120056E1
5.326767833E0,-3.755714417E0,1.760348892E1,-3.440504456E1
5.336723833E0,-3.530242920E0,1.756944275E1,-3.438105774E1
5.346678833E0,-3.682189941E0,1.763878632E1,-3.432238770E1
5.356634833E0,-3.816093445E0,1.768824387E1,-3.423786926E1
5.366589833E0,-4.001388550E0,1.766691208E1,-3.411987305E1
5.376544833E0,-4.076499939E0,1.739366913E1,-3.403945923E1
5.386500833E0,-4.030700684E0,1.764638519E1,-3.386259460E1
5.396455833E0,-4.206710815E0,1.783479309E1,-3.386460876E1
5.406410833E0,-3.906455994E0,1.760466766E1,-3.350151062E1
5.416366833E0,-3.988258362E0,1.738739395E1,-3.335627747E1
5.426321833E0,-4.019989014E0,1.750451279E1,-3.360159302E1
5.436277833E0,-4.080451965E0,1.770036316E1,-3.350862122E1
5.446232833E0,-4.126106262E0,1.783232117E1,-3.316249084E1
5.456187833E0,-4.269821167E0,1.801312637E1,-3.345841980E1
5.466143833E0,-4.025306702E0,1.799050140E1,-3.308918762E1
5.476098833E0,-3.960647583E0,1.816580200E1,-3.318443298E1
5.486053833E0,-4.006896973E0,1.842273712E1,-3.273301697E1
5.496009833E0,-3.769027710E0,1.852485657E1,-3.261958313E1
5.505964833E0,-4.017990112E0,1.831010056E1,-3.302702332E1
5.515919833E0,-4.048530579E0,1.835491943E1,-3.303356934E1
5.525875833E0,-3.887275696E0,1.865467834E1,-3.303578186E1
5.535830833E0,-3.995773315E0,1.865362549E1,-3.279953003E1
5.545786833E0,-4.031242371E0,1.848392105E1,-3.284005737E1
5.555741833E0,-4.020103455E0,1.841545868E1,-3.291835022E1
5.565696833E0,-3.926544189E0,1.824691391E1,-3.291114807E1
5.575652833E0,-3.664634705E0,1.833293915E1,-3.318933105E1
5.585607833E0,-3.782752991E0,1.837269592E1,-3.266206360E1
5.595562833E0,-3.808761597E0,1.849915314E1,-3.259867859E1
5.605518833E0,-3.872383118E0,1.854371262E1,-3.275418091E1
5.615473833E0,-3.616683960E0,1.844887161E1,-3.247486877E1
5.625428833E0,-3.441047668E0,1.861117172E1,-3.226808167E1
5.635384833E0,-3.410705566E0,1.845447922E1,-3.236663818E1
5.645339833E0,-3.393981934E0,1.864416504E1,-3.232238770E1
5.655295833E0,-3.279037476E0,1.868144989E1,-3.240034485E1
5.665250833E0,-3.301712036E0,1.875653076E1,-3.232972717E1
5.675205833E0,-3.139251709E0,1.857069016E1,-3.216699219E1
5.685161833E0,-3.286636353E0,1.873744202E1,-3.245474243E1
5.695116833E0,-3.371582031E0,1.872697830E1,-3.252491760E1
5.705071833E0,-3.456413269E0,1.861703491E1,-3.265614319E1
5.715027833E0,-3.194152832E0,1.870751190E1,-3.231234741E1
5.724982833E0,-3.289108276E0,1.855028915E1,-3.253527832E1
5.734938833E0,-3.275726318E0,1.850061798E1,-3.245864868E1
5.744893833E0,-3.366157532E0,1.841367340E1,-3.254452515E1
5.754848833E0,-3.404869080E0,1.849538040E1,-3.254322815E1
5.764804833E0,-3.312210083E0,1.840322113E1,-3.241674805E1
5.774759833E0,-3.384178162E0,1.852227020E1,-3.281634521E1
5.784714833E0,-3.529136658E0,1.855416489E1,-3.272436523E1
5.794670833E0,-3.476951599E0,1.832647705E1,-3.235031128E1
5.804625833E0,-3.523506165E0,1.834208298E1,-3.250190735E1
5.814580833E0,-3.436325073E0,1.864207458E1,-3.285260010E1
5.824536833E0,-3.300888062E0,1.846115875E1,-3.263055420E1
5.834491833E0,-3.414291382E0,1.838515091E1,-3.278387451E1
5.844447833E0,-3.269187927E0,1.842837143E1,-3.263124084E1
5.854402833E0,-3.355514526E0,1.839776993E1,-3.256610107E1
5.864357833E0,-3.355514526E0,1.839776993E1,-3.256610107E1
5.874313833E0,-3.238212585E0,1.839311218E1,-3.270092773E1
5.884268833E0,-3.230903625E0,1.851876068E1,-3.288360596E1
5.894223833E0,-3.374626160E0,1.872085953E1,-3.303343201E1
5.904179833E0,-3.154502869E0,1.852077103E1,-3.287309265E1
5.914134833E0,-3.279159546E0,1.856864166E1,-3.265580750E1
5.924089833E0,-3.221282959E0,1.851149750E1,-3.260964966E1
5.934045833E0,-3.134269714E0,1.849245071E1,-3.274844360E1
5.944000833E0,-3.216560364E0,1.852922821E1,-3.249148560E1
5.953956833E0,-3.220146179E0,1.858110046E1,-3.241664124E1
5.963911833E0,-3.198013306E0,1.861333084E1,-3.235815430E1
5.973866833E0,-3.114799500E0,1.844905853E1,-3.228804016E1
5.983822833E0,-3.107597351E0,1.864284897E1,-3.231253052E1
5.993777833E0,-3.045356750E0,1.870123672E1,-3.233782959E1
6.003732833E0,-3.175888062E0,1.902064133E1,-3.260122681E1
6.013688833E0,-3.134384155E0,1.876990891E1,-3.258589172E1
6.023643833E0,-3.224342346E0,1.880395126E1,-3.221958923E1
6.033598833E0,-3.491851807E0,1.890651703E1,-3.228245544E1
6.043554833E0,-3.139732361E0,1.904820633E1,-3.261595154E1
6.053509833E0,-3.171920776E0,1.905286026E1,-3.276612854E1
6.063465833E0,-3.057716370E0,1.876997375E1,-3.282507324E1
6.073420833E0,-3.403144836E0,1.893954849E1,-3.258767700E1
6.083375833E0,-3.212524414E0,1.880913925E1,-3.258395386E1
6.093331833E0,-3.198844910E0,1.878526306E1,-3.240704346E1
6.103286833E0,-3.094718933E0,1.900115585E1,-3.265171814E1
6.113241833E0,-3.078643799E0,1.901806259E1,-3.266439819E1
6.123197833E0,-3.158561707E0,1.892425919E1,-3.254237366E1
6.133152833E0,-3.125953674E0,1.853721237E1,-3.248210144E1
6.143108833E0,-3.303627014E0,1.877185059E1,-3.233233643E1
6.153063833E0,-3.391876221E0,1.884760284E1,-3.243884277E1
6.163018833E0,-3.396286011E0,1.878528214E1,-3.261824036E1
6.172974833E0,-3.204833984E0,1.877042770E1,-3.241165161E1
6.182929833E0,-3.399116516E0,1.883821487E1,-3.213002014E1
6.192884833E0,-3.156066895E0,1.869278336E1,-3.223306274E1
6.202840833E0,-3.097175598E0,1.875333786E1,-3.252209473E1
6.212795833E0,-3.278594971E0,1.883034897E1,-3.286181641E1
6.222750833E0,-3.575004578E0,1.870359039E1,-3.267227173E1
6.232706833E0,-3.500396729E0,1.890883255E1,-3.286787415E1
6.242661583E0,-3.349426270E0,1.883970261E1,-3.255087280E1
6.252617583E0,-3.404106140E0,1.871075058E1,-3.242524719E1
6.262572583E0,-3.464508057E0,1.875970459E1,-3.238432312E1
6.272527583E0,-3.410247803E0,1.849966812E1,-3.292207336E1
6.282483583E0,-3.275016785E0,1.880941391E1,-3.282312012E1
6.292438583E0,-3.348464966E0,1.896045685E1,-3.257003784E1
6.302393583E0,-3.120628357E0,1.872545624E1,-3.246890259E1
6.312349583E0,-3.158912659E0,1.881492233E1,-3.209172058E1
6.322304583E0,-3.201805115E0,1.895547485E1,-3.220591736E1
6.332259583E0,-3.142753601E0,1.884838486E1,-3.234197998E1
6.342215583E0,-2.944076538E0,1.888639069E1,-3.257444763E1
6.352170583E0,-3.020027161E0,1.898223495E1,-3.256695557E1
6.362126583E0,-2.797073364E0,1.898681641E1,-3.203097534E1
6.372081583E0,-2.769325256E0,1.899591446E1,-3.222434998E1
6.382036583E0,-3.046905518E0,1.908525467E1,-3.254484558E1
6.391992583E0,-3.215057373E0,1.882446289E1,-3.272047424E1
6.401947583E0,-3.107330322E0,1.872484970E1,-3.254992676E1
6.411902583E0,-3.040046692E0,1.890252686E1,-3.264964294E1
6.421858583E0,-3.140686035E0,1.897509003E1,-3.279287720E1
6.431813583E0,-3.396789551E0,1.901790237E1,-3.313250732E1
6.441768583E0,-3.329216003E0,1.890081024E1,-3.290922546E1
6.451724583E0,-3.400543213E0,1.889874649E1,-3.295448303E1
6.461679583E0,-3.230056763E0,1.871308899E1,-3.246827698E1
6.471635583E0,-3.326026917E0,1.885580063E1,-3.243161011E1
6.481590583E0,-3.245307922E0,1.886409378E1,-3.232199097E1
6.491545583E0,-3.155212402E0,1.879148483E1,-3.249667358E1
6.501501583E0,-3.145462036E0,1.878138351E1,-3.292828369E1
6.511456583E0,-3.030792236E0,1.882767487E1,-3.286943054E1
6.521411583E0,-3.325744629E0,1.883407211E1,-3.274304199E1
6.531367583E0,-3.421394348E0,1.890597153E1,-3.321531677E1
6.541322583E0,-3.519531250E0,1.896009064E1,-3.314559937E1
6.551278583E0,-3.385353088E0,1.893246078E1,-3.296614075E1
6.561233583E0,-3.240058899E0,1.898168945E1,-3.236108398E1
6.571188583E0,-3.016723633E0,1.883203506E1,-3.229768372E1
6.581144583E0,-3.064392090E0,1.883581543E1,-3.182156372E1
6.591099583E0,-3.043533325E0,1.878375244E1,-3.256907654E1
6.601054583E0,-2.990615845E0,1.896944046E1,-3.228071594E1
6.611010583E0,-3.024719238E0,1.900285721E1,-3.258338928E1
6.620965583E0,-2.911567688E0,1.888114548E1,-3.247987366E1
6.630920583E0,-2.979537964E0,1.883466339E1,-3.269244385E1
6.640876583E0,-3.019927979E0,1.860332108E1,-3.265921021E1
6.650831583E0,-2.897705078E0,1.865810013E1,-3.284111023E1
6.660787583E0,-2.942481995E0,1.849701691E1,-3.300862122E1
6.670742583E0,-2.900352478E0,1.841930771E1,-3.282466125E1
6.680697583E0,-2.956626892E0,1.850196075E1,-3.267912292E1
6.690653583E0,-3.081939697E0,1.844118118E1,-3.261802673E1
6.700608583E0,-2.956993103E0,1.840224838E1,-3.266925049E1
6.710563583E0,-3.203056335E0,1.862503052E1,-3.295458984E1
6.720519583E0,-3.202056885E0,1.872773361E1,-3.315177917E1
6.730474583E0,-3.238090515E0,1.862046051E1,-3.256625366E1
6.740430583E0,-3.350288391E0,1.878391647E1,-3.287037659E1
6.750385583E0,-3.053611755E0,1.858689117E1,-3.273005676E1
6.760340583E0,-3.315971375E0,1.837508774E1,-3.263333130E1
6.770296583E0,-3.034812927E0,1.843958664E1,-3.258215332E1
6.780251583E0,-2.788681030E0,1.854032898E1,-3.277165222E1
6.790206583E0,-2.918441772E0,1.826638794E1,-3.267758179E1
6.800162583E0,-3.019607544E0,1.832470703E1,-3.255241394E1
6.810117583E0,-2.941871643E0,1.840525055E1,-3.287104797E1
6.820072583E0,-3.004524231E0,1.840764236E1,-3.258828735E1
6.830028583E0,-3.011047363E0,1.839415359E1,-3.252508545E1
6.839983583E0,-3.009757996E0,1.874110031E1,-3.255763245E1
6.849939583E0,-2.788833618E0,1.850734329E1,-3.244731140E1
6.859894583E0,-2.695510864E0,1.850124359E1,-3.241561890E1
6.869849583E0,-2.848518372E0,1.859346008E1,-3.245793152E1
6.879805583E0,-2.612335205E0,1.853746796E1,-3.269953918E1
6.889760583E0,-2.959487915E0,1.853877640E1,-3.268194580E1
6.899715583E0,-3.177062988E0,1.844290543E1,-3.286326599E1
6.909671583E0,-2.976013184E0,1.840474701E1,-3.281784058E1
6.919626583E0,-3.069770813E0,1.836938858E1,-3.247131348E1
6.929582583E0,-3.029701233E0,1.861421585E1,-3.219026184E1
6.939537583E0,-2.794044495E0,1.864237213E1,-3.251533508E1
6.949492583E0,-2.812454224E0,1.867715073E1,-3.271238708E1
6.959448583E0,-2.594635010E0,1.864075470E1,-3.266714478E1
6.969403583E0,-2.640922546E0,1.882305145E1,-3.266743469E1
6.979358583E0,-2.679283142E0,1.880287933E1,-3.275334167E1
6.989314583E0,-2.869934082E0,1.868152618E1,-3.251664734E1
6.999269583E0,-2.876953125E0,1.876064682E1,-3.250723267E1
7.009224583E0,-2.968910217E0,1.886376572E1,-3.247927856E1
7.019180583E0,-2.958129883E0,1.893437958E1,-3.250503540E1
7.029135583E0,-2.887199402E0,1.874127579E1,-3.292733765E1
7.039091583E0,-2.644233704E0,1.861490250E1,-3.292843628E1
7.049046583E0,-2.825042725E0,1.852863693E1,-3.295631409E1
7.059001583E0,-2.915336609E0,1.865402603E1,-3.258444214E1
7.068957583E0,-3.090858459E0,1.879656982E1,-3.305729675E1
7.078912583E0,-2.749053955E0,1.864482117E1,-3.268098450E1
7.088867583E0,-2.589645386E0,1.882414246E1,-3.275210571E1
7.098823583E0,-2.763397217E0,1.878570175E1,-3.286155701E1
7.108778583E0,-2.672760010E0,1.875641251E1,-3.301922607E1
7.118733583E0,-2.800971985E0,1.848624420E1,-3.300529480E1
7.128689583E0,-2.803169250E0,1.851161194E1,-3.310231018E1
7.138644583E0,-2.749198914E0,1.835604095E1,-3.336857605E1
7.148600583E0,-2.797409058E0,1.847031021E1,-3.301344299E1
7.158555583E0,-3.035102844E0,1.855894089E1,-3.293908691E1
7.168510583E0,-2.627059937E0,1.872919464E1,-3.283370972E1
7.178466583E0,-2.671180725E0,1.857430649E1,-3.300413513E1
7.188421583E0,-2.629554749E0,1.865542984E1,-3.302978516E1
7.198376583E0,-2.621376038E0,1.854239655E1,-3.271209717E1
7.208332583E0,-2.651397705E0,1.864202499E1,-3.284930420E1
7.218287583E0,-2.876678467E0,1.865964127E1,-3.276832581E1
7.228243583E0,-2.693672180E0,1.856543732E1,-3.273762512E1
7.238198208E0,-2.650382996E0,1.853499222E1,-3.259558105E1
7.248153208E0,-2.818885803E0,1.851352310E1,-3.270614624E1
7.258109208E0,-2.749725342E0,1.835916138E1,-3.256684875E1
7.268064208E0,-2.667320251E0,1.848142624E1,-3.276991272E1
7.278019208E0,-2.694450378E0,1.856599045E1,-3.240682983E1
7.287975208E0,-2.792678833E0,1.876404572E1,-3.277561951E1
7.297930208E0,-2.795738220E0,1.858671570E1,-3.276286316E1
7.307886208E0,-2.737602234E0,1.839913940E1,-3.273338318E1
7.317841208E0,-2.785156250E0,1.843966675E1,-3.280810547E1
7.327796208E0,-2.608253479E0,1.851767731E1,-3.275010681E1
7.337752208E0,-2.837898254E0,1.860830307E1,-3.239700317E1
7.347707208E0,-2.984054565E0,1.872252655E1,-3.288488770E1
7.357662208E0,-3.113769531E0,1.854504395E1,-3.269708252E1
7.367618208E0,-3.145927429E0,1.850708389E1,-3.273719788E1
7.377573208E0,-3.253334045E0,1.852187729E1,-3.281874084E1
7.387528208E0,-3.159263611E0,1.857397842E1,-3.294470215E1
7.397484208E0,-3.006240845E0,1.853037262E1,-3.248805237E1
7.407439208E0,-3.057777405E0,1.829397583E1,-3.274130249E1
7.417394208E0,-3.363716125E0,1.843723297E1,-3.294030762E1
7.427350208E0,-2.951019287E0,1.859474945E1,-3.280342102E1
7.437305208E0,-3.010612488E0,1.837946320E1,-3.298237610E1
7.447261208E0,-2.837936401E0,1.840304184E1,-3.328662109E1
7.457216208E0,-3.083602905E0,1.850716782E1,-3.292022705E1
7.467171208E0,-2.836975098E0,1.848967743E1,-3.284846497E1
7.477127208E0,-2.849159241E0,1.839394379E1,-3.261375427E1
7.487082208E0,-2.888069153E0,1.832907104E1,-3.263456726E1
7.497037208E0,-2.971443176E0,1.854096603E1,-3.300592041E1
7.506993208E0,-2.994430542E0,1.835728073E1,-3.263792419E1
7.516948208E0,-2.941337585E0,1.858494186E1,-3.272396851E1
7.526904208E0,-2.814010620E0,1.822959137E1,-3.288803101E1
7.536859208E0,-2.679183960E0,1.879978943E1,-3.308126831E1
7.546814208E0,-2.423789978E0,1.888617325E1,-3.299871826E1
7.556770208E0,-2.644439697E0,1.865935135E1,-3.293376160E1
7.566725208E0,-2.636962891E0,1.877593613E1,-3.260850525E1
7.576680208E0,-2.519874573E0,1.884422302E1,-3.250981140E1
7.586636208E0,-2.631942749E0,1.871783066E1,-3.243362427E1
7.596591208E0,-2.870285034E0,1.888705826E1,-3.277856445E1
7.606547208E0,-2.717414856E0,1.880297470E1,-3.313896179E1
7.616502208E0,-2.910850525E0,1.885152817E1,-3.252198792E1
7.626457208E0,-2.994483948E0,1.872454071E1,-3.246398926E1
7.636413208E0,-2.876670837E0,1.863068390E1,-3.282522583E1
7.646368208E0,-2.978187561E0,1.853231049E1,-3.254370117E1
7.656323208E0,-2.804664612E0,1.823479462E1,-3.261929321E1
7.666279208E0,-2.745986938E0,1.842453766E1,-3.270629883E1
7.676234208E0,-2.950965881E0,1.830158997E1,-3.269952393E1
7.686189208E0,-2.955482483E0,1.867852402E1,-3.247309875E1
7.696145208E0,-2.734283447E0,1.857155609E1,-3.271374512E1
7.706100208E0,-2.947776794E0,1.874064636E1,-3.303898621E1
7.716056208E0,-2.780830383E0,1.865915298E1,-3.300384521E1
7.726011208E0,-2.958122253E0,1.861741257E1,-3.292811584E1
7.735966208E0,-2.736633301E0,1.853583527E1,-3.297108459E1
7.745922208E0,-2.654853821E0,1.847322083E1,-3.274375916E1
7.755877208E0,-2.680404663E0,1.855073929E1,-3.275389099E1
7.765832208E0,-2.674324036E0,1.860818100E1,-3.274320984E1
7.775788208E0,-2.748168945E0,1.838145447E1,-3.292475891E1
7.785743208E0,-2.737686157E0,1.841449356E1,-3.298634338E1
7.795699208E0,-2.922256470E0,1.862623215E1,-3.287080383E1
7.805654208E0,-2.978561401E0,1.862771225E1,-3.312258911E1
7.815609208E0,-2.971214294E0,1.880019379E1,-3.298548889E1
7.825565208E0,-2.724746704E0,1.871151352E1,-3.293717957E1
7.835520208E0,-2.684333801E0,1.873603821E1,-3.278155518E1
7.845475208E0,-2.648567200E0,1.849097824E1,-3.277722168E1
7.855431208E0,-2.677261353E0,1.851637650E1,-3.275648499E1
7.865386208E0,-2.660896301E0,1.860091400E1,-3.315534973E1
7.875341208E0,-2.484542847E0,1.843412781E1,-3.284274292E1
7.885297208E0,-2.526809692E0,1.859861374E1,-3.296398926E1
7.895252208E0,-2.597503662E0,1.871923447E1,-3.288977051E1
7.905208208E0,-2.403923035E0,1.880329514E1,-3.299176025E1
7.915163208E0,-2.518455505E0,1.864277267E1,-3.295249939E1
7.925118208E0,-2.511093140E0,1.867385864E1,-3.256387329E1
7.935074208E0,-2.671615601E0,1.882919693E1,-3.303933716E1
7.945029208E0,-2.708717346E0,1.861471176E1,-3.297618103E1
7.954984208E0,-2.441032410E0,1.869276810E1,-3.258361816E1
7.964940208E0,-2.579597473E0,1.874010086E1,-3.281149292E1
7.974895208E0,-2.303131104E0,1.866376877E1,-3.287153625E1
