,time,pitch,roll,yaw,acc_x,acc_y,acc_z,norm
0,0.1194745632247191,0.0100691442817052,-0.002770510151533009,-0.009639893911265098,0.027094011225348318,0.09427452396943822,9.779190513505617,9.779691287997135
1,0.3185007395505618,0.009865369275068049,-0.0029005157451446463,-0.009378282181008508,0.028364358155460668,0.09170694431393256,9.778256255629215,9.778737110931562
2,0.5175290544269664,0.009919378207538975,-0.0030493592564202103,-0.00939643368382089,0.02981618304168539,0.09187497968752806,9.777469892191009,9.777956374383237
3,0.7165518071685394,0.009846282929217106,-0.0027960745830462965,-0.009398129809062142,0.027349425039550564,0.09192875077651685,9.78124723539326,9.781728569401617
4,0.9155810233370785,0.009767743195727091,-0.0027359839030942235,-0.009319982166793523,0.026757940722853927,0.09115578807505618,9.780104626393259,9.780577443804013
5,1.1146078316067414,0.010042919545410494,-0.00300353367338773,-0.009548494052706094,0.02937256994198876,0.09338057585123598,9.779331625157305,9.779829713936735
6,1.3136331371460672,0.009757903748944136,-0.0028000770917747603,-0.009307368555924532,0.027383032035089887,0.0910146391292135,9.77871334422472,9.779185367366667
7,1.5126600940898876,0.009939748686042995,-0.002733911524687315,-0.009513742482289785,0.026737776348786515,0.09304450527595506,9.779667736483146,9.78015509294645
8,1.7116866712022472,0.009940010302659934,-0.0030483942353236168,-0.009414708204748008,0.029809461833382022,0.09206317858808988,9.778437764483146,9.778926510699463
9,1.9107127331460676,0.010003478940642794,-0.002932229013725319,-0.0095160334094857,0.028680264467820227,0.09307811224820225,9.780796908269664,9.781290495096785
10,2.109738777359551,0.010109770774623437,-0.0030437584559492685,-0.009598855517394643,0.02976913333669663,0.09388468196741571,9.780581838573033,9.781086792962776
11,2.308764683617978,0.00994403756202615,-0.0028201998901685294,-0.00947928506826391,0.027584674422516848,0.09270843444685392,9.77968116286517,9.78017055283015
12,2.5077915555617976,0.010139767312913786,-0.002818723300009963,-0.009684709356289853,0.02755778873039326,0.09468452992067415,9.776260011674157,9.77676742927643
13,2.706818101752809,0.009895479609654744,-0.0025165016664482403,-0.009535804210575696,0.02461381035713483,0.09327303325033705,9.781052396595506,9.78153717528544
14,2.905843954606742,0.009842981056440811,-0.0028552849496136395,-0.009295772958737774,0.027920745061134827,0.09090037510033708,9.778491491685394,9.778972269190966
15,3.104867516258427,0.010145096476223333,-0.003128114445138966,-0.009572833863592863,0.030582424022168535,0.0935956610132584,9.776797691067415,9.77730611862283
16,3.3038973568988768,0.009755596935056511,-0.0028045473094662383,-0.009304531028262224,0.02741663899244944,0.09096086736730336,9.775796225898876,9.776265916105665
17,3.50292193905618,0.009808715958205953,-0.0028801510772303524,-0.009333395170562085,0.02816271594574157,0.09126333155707865,9.777792469842696,9.778268469484527
18,3.701949297168539,0.009927975109707922,-0.0031253719525873988,-0.009364073356572949,0.030555538414269664,0.09154563020404496,9.775937316089887,9.776424397365851
19,3.9009707061348315,0.010008044607430112,-0.0032255255013496596,-0.009400381266223617,0.031543586078595504,0.09191530792,9.7777454182809,9.77824116820252
20,4.099995285303372,0.010055290074798447,-0.0029121747839163346,-0.009568471208886337,0.028485343628797746,0.09358893954314605,9.780857418370786,9.781357625484718
21,4.299023801089888,0.00981267314097184,-0.0026626596936475287,-0.009354108477413503,0.02605219249177528,0.0914985804560674,9.781643867539325,9.782121132798737
22,4.498056202685393,0.009755252975196712,-0.002847044853632268,-0.009296814414476922,0.027840088068202245,0.09090709635955056,9.778041153797753,9.77851209329055
23,4.69708318158427,0.009740510133827714,-0.0027913486560895728,-0.009278165325412016,0.02729565370757303,0.09073233939179774,9.778780487123596,9.779249372851405
24,4.89610871275281,0.009885704289563866,-0.002763342647049843,-0.009446219277843374,0.027026797147,0.09239252815505618,9.780346613258427,9.78082872191112
25,5.095135823382023,0.009951081267085516,-0.0029039567621334944,-0.009454766847022787,0.02841140799674157,0.09248662798438202,9.782020258123595,9.782508989479158
26,5.294161883382023,0.010053010153637186,-0.0025361482739073233,-0.009665950743668699,0.02484233842202247,0.09464420160483146,9.792088958674158,9.792588234857542
27,5.493188788157304,0.010439433899699433,-0.0031408362350396827,-0.009673843949067576,0.07102515861446067,0.9418042333477414,10.504565324775283,10.575288566803065
28,5.6922147534719105,0.19889891162846346,0.007331041377070205,-0.00881417128061589,-0.2465615526205281,2.440712705089888,9.05118105388764,9.396241676274133
29,5.891241410089888,0.3184895107788005,-0.0037801855624871004,0.0009950205520380413,0.13161196648941575,3.7640578853932585,9.034774073044943,9.801917427254743
30,6.090264010842697,0.5608600996152178,-0.009737463614720289,-0.5605323165089111,0.09397205950956292,5.035123921561798,8.039648870393258,9.50043177479284
31,6.289294872112359,0.6586989955679906,-0.016520493326254774,-0.6581342038291663,0.16115257190070786,5.96927920883146,7.720052392269663,9.7642226537066
32,6.488319871752809,0.7200712125825274,-0.011751276689338402,-0.7192173291661135,0.11321546243371909,6.44385120841573,7.35306332083146,9.782991127597706
33,6.6873412512022465,0.780806287461297,-0.007844023720112196,-0.7804617928939283,0.07601916901513482,6.837779725516854,6.9031790722359565,9.718703776020359
34,6.886374011359552,0.8287162969111113,-0.013981942720607536,-0.8282509115684386,0.13616908398173033,7.219024926101123,6.623662450314606,9.80125462455758
35,7.085400210505616,0.8913595892670763,-0.0077682457200775054,-0.8911875935279855,0.0773029581031236,7.569781807,6.116357149741572,9.734486884950053
36,7.284427487764045,0.9487718804185753,-0.014609038947599217,-0.9483781821821381,0.14305853199246069,7.930029301134831,5.6915235626853935,9.767020341789769
