-4.562566056847572327e-02,-2.565493062138557434e-02,-5.782742053270339966e-03,-2.650146931409835815e-02,-1.849437057971954346e-01,-1.996100991964340210e-01,-2.124963998794555664e-01,-2.117388993501663208e-01,1.435153037309646606e-01,1.666799932718276978e-01,1.633680015802383423e-01,1.527975946664810181e-01,-1.092557013034820557e-01,-1.111595034599304199e-01,-1.227300018072128296e-01,-1.229093968868255615e-01,1.914039999246597290e-02,6.217459961771965027e-02,9.087333083152770996e-02,8.790092170238494873e-02,-1.073499955236911774e-02,-2.135670930147171021e-01,-2.506633996963500977e-01,1.475978940725326538e-01,1.313716024160385132e-01
-4.542046040296554565e-02,-2.548676915466785431e-02,-5.668968893587589264e-03,-2.637233957648277283e-02,-1.850797981023788452e-01,-1.996657997369766235e-01,-2.126049995422363281e-01,-2.120486050844192505e-01,1.437647938728332520e-01,1.668154001235961914e-01,1.634234935045242310e-01,1.517343968152999878e-01,-1.089913025498390198e-01,-1.109144017100334167e-01,-1.231727004051208496e-01,-1.239357963204383850e-01,1.928230002522468567e-02,6.213976070284843445e-02,9.080194681882858276e-02,8.791871368885040283e-02,-1.060501020401716232e-02,-2.077264040708541870e-01,-2.530465126037597656e-01,1.519102007150650024e-01,1.150629967451095581e-01
-4.518187046051025391e-02,-2.535212039947509766e-02,-5.670758895576000214e-03,-2.623613923788070679e-02,-1.849904954433441162e-01,-1.995647996664047241e-01,-2.125086039304733276e-01,-2.112680971622467041e-01,1.438813954591751099e-01,1.668958067893981934e-01,1.634497940540313721e-01,1.523447930812835693e-01,-1.087882965803146362e-01,-1.101282984018325806e-01,-1.236805990338325500e-01,-1.239283010363578796e-01,1.953140087425708771e-02,6.361240148544311523e-02,9.092401713132858276e-02,8.805385977029800415e-02,-1.057036966085433960e-02,-2.083566039800643921e-01,-2.479851990938186646e-01,1.525691002607345581e-01,1.360120028257369995e-01
-4.502984881401062012e-02,-2.506751008331775665e-02,-5.246230866760015488e-03,-2.600190974771976471e-02,-1.851121038198471069e-01,-1.996020972728729248e-01,-2.126065045595169067e-01,-2.121821045875549316e-01,1.440535932779312134e-01,1.676193028688430786e-01,1.635099947452545166e-01,1.504812985658645630e-01,-1.085513010621070862e-01,-1.099674031138420105e-01,-1.236402019858360291e-01,-1.241670027375221252e-01,1.960499025881290436e-02,6.362924724817276001e-02,9.114828705787658691e-02,8.851324021816253662e-02,-1.018911041319370270e-02,-2.118190973997116089e-01,-2.510262131690979004e-01,1.499194949865341187e-01,1.228900030255317688e-01
-4.508008062839508057e-02,-2.481980994343757629e-02,-4.694031085819005966e-03,-2.556315064430236816e-02,-1.848476976156234741e-01,-1.994446963071823120e-01,-2.123955041170120239e-01,-2.124603986740112305e-01,1.439882963895797729e-01,1.672715991735458374e-01,1.635621041059494019e-01,1.513216942548751831e-01,-1.085544973611831665e-01,-1.098669990897178650e-01,-1.239473000168800354e-01,-1.216048002243041992e-01,1.948346011340618134e-02,6.344851106405258179e-02,9.180320054292678833e-02,8.834840357303619385e-02,-9.710298851132392883e-03,-2.085022032260894775e-01,-2.534638047218322754e-01,1.525775939226150513e-01,1.156347021460533142e-01
-4.492567852139472961e-02,-2.468479983508586884e-02,-4.618084989488124847e-03,-2.549500949680805206e-02,-1.849011927843093872e-01,-1.994096040725708008e-01,-2.127556949853897095e-01,-2.130198031663894653e-01,1.440421044826507568e-01,1.680708974599838257e-01,1.635991930961608887e-01,1.514620035886764526e-01,-1.083825975656509399e-01,-1.106804013252258301e-01,-1.245023012161254883e-01,-1.214763969182968140e-01,1.960695907473564148e-02,6.361299753189086914e-02,9.143712371587753296e-02,8.921994268894195557e-02,-9.615189395844936371e-03,-2.092652022838592529e-01,-2.464632987976074219e-01,1.526971012353897095e-01,1.143527030944824219e-01
-4.512045904994010925e-02,-2.488306909799575806e-02,-4.832682199776172638e-03,-2.530045062303543091e-02,-1.846372932195663452e-01,-1.998113989830017090e-01,-2.128829061985015869e-01,-2.141630947589874268e-01,1.443583071231842041e-01,1.676775962114334106e-01,1.634580940008163452e-01,1.522224992513656616e-01,-1.085954010486602783e-01,-1.124704033136367798e-01,-1.253610998392105103e-01,-1.217831000685691833e-01,1.943296007812023163e-02,6.390257179737091064e-02,9.179542213678359985e-02,8.895584195852279663e-02,-9.823257103562355042e-03,-2.030978947877883911e-01,-2.506566047668457031e-01,1.527751982212066650e-01,1.156155019998550415e-01
-4.512691870331764221e-02,-2.507819980382919312e-02,-5.326766986399888992e-03,-2.484490908682346344e-02,-1.847817003726959229e-01,-2.000166028738021851e-01,-2.129099071025848389e-01,-2.121720016002655029e-01,1.448803991079330444e-01,1.683434993028640747e-01,1.635729968547821045e-01,1.510071009397506714e-01,-1.086331978440284729e-01,-1.127234026789665222e-01,-1.257573068141937256e-01,-1.220659017562866211e-01,1.944587007164955139e-02,6.402683258056640625e-02,9.210447221994400024e-02,9.108953177928924561e-02,-1.023063994944095612e-02,-1.969967037439346313e-01,-2.509059011936187744e-01,1.473067998886108398e-01,1.133780032396316528e-01
-4.521489143371582031e-02,-2.528530918061733246e-02,-5.685090087354183197e-03,-2.420569024980068207e-02,-1.852111071348190308e-01,-2.007776051759719849e-01,-2.130282074213027954e-01,-2.146535068750381470e-01,1.452035009860992432e-01,1.686426997184753418e-01,1.637441962957382202e-01,1.502041071653366089e-01,-1.087367981672286987e-01,-1.126025021076202393e-01,-1.251989006996154785e-01,-1.235196962952613831e-01,1.937564089894294739e-02,6.383226066827774048e-02,9.245775640010833740e-02,9.140756726264953613e-02,-1.054835971444845200e-02,-2.165475040674209595e-01,-2.550703883171081543e-01,1.522140055894851685e-01,1.117001995444297791e-01
-4.532850906252861023e-02,-2.542321011424064636e-02,-5.843472201377153397e-03,-2.314456924796104431e-02,-1.851432025432586670e-01,-2.011491954326629639e-01,-2.130559980869293213e-01,-2.129199057817459106e-01,1.453309953212738037e-01,1.684390008449554443e-01,1.634611934423446655e-01,1.505676954984664917e-01,-1.088067963719367981e-01,-1.132076010107994080e-01,-1.251198053359985352e-01,-1.236649975180625916e-01,1.921462081372737885e-02,6.380931288003921509e-02,9.272498637437820435e-02,8.961553126573562622e-02,-1.070174016058444977e-02,-2.048908025026321411e-01,-2.500092983245849609e-01,1.483397036790847778e-01,1.135978996753692627e-01
-4.538590088486671448e-02,-2.554021030664443970e-02,-6.045528221875429153e-03,-2.286064997315406799e-02,-1.851699948310852051e-01,-2.006971985101699829e-01,-2.132422029972076416e-01,-2.127761989831924438e-01,1.452271044254302979e-01,1.698756963014602661e-01,1.638637930154800415e-01,1.465965956449508667e-01,-1.089283004403114319e-01,-1.129155009984970093e-01,-1.249575018882751465e-01,-1.232884973287582397e-01,1.921744085848331451e-02,6.380171328783035278e-02,9.211841225624084473e-02,8.932050317525863647e-02,-1.088041998445987701e-02,-2.053965032100677490e-01,-2.451926022768020630e-01,1.446548998355865479e-01,1.084918007254600525e-01
-4.546523094177246094e-02,-2.575220912694931030e-02,-6.400223821401596069e-03,-2.173952944576740265e-02,-1.854439973831176758e-01,-2.006655931472778320e-01,-2.128161936998367310e-01,-2.124247997999191284e-01,1.449515074491500854e-01,1.723210066556930542e-01,1.639918982982635498e-01,1.464477926492691040e-01,-1.090646982192993164e-01,-1.125584021210670471e-01,-1.246481016278266907e-01,-1.238922998309135437e-01,1.916694082319736481e-02,6.369046121835708618e-02,9.253557026386260986e-02,8.929506689310073853e-02,-1.120120007544755936e-02,-2.083857953548431396e-01,-2.502653002738952637e-01,1.437557041645050049e-01,1.182935014367103577e-01
-4.560130089521408081e-02,-2.579930052161216736e-02,-6.359979975968599319e-03,-2.101965062320232391e-02,-1.854752004146575928e-01,-2.017291039228439331e-01,-2.133397012948989868e-01,-2.144612073898315430e-01,1.447705030441284180e-01,1.772367060184478760e-01,1.633062064647674561e-01,1.396483927965164185e-01,-1.092369034886360168e-01,-1.127580031752586365e-01,-1.242080032825469971e-01,-1.239518001675605774e-01,1.907869055867195129e-02,6.369069218635559082e-02,9.239908307790756226e-02,9.064670652151107788e-02,-1.118201017379760742e-02,-2.060056030750274658e-01,-2.501825094223022461e-01,1.316923052072525024e-01,1.048645973205566406e-01
-4.630332067608833313e-02,-2.656517922878265381e-02,-7.120038848370313644e-03,-2.010001987218856812e-02,-1.855418980121612549e-01,-2.017958015203475952e-01,-2.135594040155410767e-01,-2.138908058404922485e-01,1.441749036312103271e-01,1.810587048530578613e-01,1.623640060424804688e-01,1.349738985300064087e-01,-1.102152988314628601e-01,-1.127215027809143066e-01,-1.238076016306877136e-01,-1.243309974670410156e-01,1.860935054719448090e-02,6.378818303346633911e-02,9.241625666618347168e-02,9.029623866081237793e-02,-1.194894034415483475e-02,-2.084842026233673096e-01,-2.436548024415969849e-01,1.228132992982864380e-01,9.487686306238174438e-02
-4.712824150919914246e-02,-2.706916071474552155e-02,-7.378430105745792389e-03,-1.981700025498867035e-02,-1.858717948198318481e-01,-2.022925019264221191e-01,-2.140499949455261230e-01,-2.137500941753387451e-01,1.439998000860214233e-01,1.848753988742828369e-01,1.596089005470275879e-01,1.291923969984054565e-01,-1.115026995539665222e-01,-1.129899024963378906e-01,-1.240867972373962402e-01,-1.234145984053611755e-01,1.809784024953842163e-02,6.412850320339202881e-02,9.215903282165527344e-02,9.095021337270736694e-02,-1.226285006850957870e-02,-2.043558061122894287e-01,-2.425508052110671997e-01,1.144398003816604614e-01,9.965857863426208496e-02
-4.900281131267547607e-02,-2.792505919933319092e-02,-7.623028010129928589e-03,-1.883953996002674103e-02,-1.861675977706909180e-01,-2.029404044151306152e-01,-2.145003974437713623e-01,-2.141506969928741455e-01,1.437615007162094116e-01,1.939179003238677979e-01,1.550323963165283203e-01,1.171972975134849548e-01,-1.138525977730751038e-01,-1.130099967122077942e-01,-1.239517033100128174e-01,-1.234283000230789185e-01,1.653092913329601288e-02,6.417574733495712280e-02,9.141494333744049072e-02,9.112072736024856567e-02,-1.262154988944530487e-02,-2.093476951122283936e-01,-2.464029043912887573e-01,9.699712693691253662e-02,8.044573664665222168e-02
-5.086351931095123291e-02,-2.926596067845821381e-02,-8.390774019062519073e-03,-1.792228966951370239e-02,-1.866946965456008911e-01,-2.032635062932968140e-01,-2.147133946418762207e-01,-2.147216051816940308e-01,1.435419023036956787e-01,2.002930939197540283e-01,1.423110067844390869e-01,8.771543949842453003e-02,-1.157378032803535461e-01,-1.125657036900520325e-01,-1.238176003098487854e-01,-1.242986992001533508e-01,1.482247002422809601e-02,6.258075684309005737e-02,9.055381268262863159e-02,9.209402650594711304e-02,-1.352932024747133255e-02,-2.059067040681838989e-01,-2.460975050926208496e-01,8.632505685091018677e-02,7.761715352535247803e-02
-5.115462839603424072e-02,-2.968111075460910797e-02,-8.930006995797157288e-03,-1.714739948511123657e-02,-1.870958060026168823e-01,-2.038882970809936523e-01,-2.144427001476287842e-01,-2.157004028558731079e-01,1.440511047840118408e-01,2.101553976535797119e-01,1.367117017507553101e-01,8.620165288448333740e-02,-1.161106005311012268e-01,-1.126833036541938782e-01,-1.231125965714454651e-01,-1.247325986623764038e-01,1.447646040469408035e-02,6.313976645469665527e-02,9.043522924184799194e-02,8.992415666580200195e-02,-1.404254045337438583e-02,-2.187272012233734131e-01,-2.419487982988357544e-01,7.535582780838012695e-02,5.453658849000930786e-02
-5.156305059790611267e-02,-3.018800914287567139e-02,-9.482594206929206848e-03,-1.642980054020881653e-02,-1.877712011337280273e-01,-2.046781033277511597e-01,-2.170943021774291992e-01,-2.162351012229919434e-01,1.446543037891387939e-01,2.173132002353668213e-01,1.354953944683074951e-01,7.895705103874206543e-02,-1.163747981190681458e-01,-1.129715964198112488e-01,-1.228955984115600586e-01,-1.245779022574424744e-01,1.391752995550632477e-02,6.343798339366912842e-02,9.031975269317626953e-02,8.879312127828598022e-02,-1.458763983100652695e-02,-2.008333057165145874e-01,-2.514119148254394531e-01,5.980357155203819275e-02,2.946301922202110291e-02
-5.082210898399353027e-02,-3.023239970207214355e-02,-1.037961989641189575e-02,-1.579678058624267578e-02,-1.881449073553085327e-01,-2.052637934684753418e-01,-2.183717936277389526e-01,-2.157962024211883545e-01,1.455329060554504395e-01,2.210060954093933105e-01,1.010505035519599915e-01,7.277873158454895020e-02,-1.158531010150909424e-01,-1.129276975989341736e-01,-1.227737963199615479e-01,-1.247567981481552124e-01,1.514730043709278107e-02,6.380057334899902344e-02,8.912481367588043213e-02,9.160286933183670044e-02,-1.518085040152072906e-02,-2.097360044717788696e-01,-2.503375113010406494e-01,5.626812949776649475e-02,2.393968030810356140e-02
-5.027320981025695801e-02,-3.013305924832820892e-02,-1.038455031812191010e-02,-1.495730038732290268e-02,-1.888388991355895996e-01,-2.066937983036041260e-01,-2.197716981172561646e-01,-2.188058048486709595e-01,1.463696956634521484e-01,2.275003045797348022e-01,1.195155978202819824e-01,6.273265928030014038e-02,-1.154842004179954529e-01,-1.126967966556549072e-01,-1.228504031896591187e-01,-1.250550001859664917e-01,1.607415080070495605e-02,6.392081826925277710e-02,8.971548825502395630e-02,9.208510071039199829e-02,-1.518080011010169983e-02,-2.247370034456253052e-01,-2.380107045173645020e-01,4.120891168713569641e-02,1.321456022560596466e-02
-4.997991025447845459e-02,-3.029721975326538086e-02,-1.112825982272624969e-02,-1.335624977946281433e-02,-1.886236965656280518e-01,-2.085202932357788086e-01,-2.215543985366821289e-01,-2.188173979520797729e-01,1.468995958566665649e-01,2.354333996772766113e-01,9.260979294776916504e-02,5.849136039614677429e-02,-1.153023019433021545e-01,-1.131241992115974426e-01,-1.245108991861343384e-01,-1.240288987755775452e-01,1.656636036932468414e-02,6.506276130676269531e-02,9.061425179243087769e-02,9.099409729242324829e-02,-1.574053987860679626e-02,-2.239267975091934204e-01,-2.453818023204803467e-01,2.903510071337223053e-02,2.154920063912868500e-02
-4.942706972360610962e-02,-3.036561980843544006e-02,-1.184487994760274887e-02,-1.225441042333841324e-02,-1.881559044122695923e-01,-2.145532071590423584e-01,-2.220187038183212280e-01,-2.146764993667602539e-01,1.465696990489959717e-01,2.369932979345321655e-01,8.971726894378662109e-02,5.837633088231086731e-02,-1.148793995380401611e-01,-1.138345971703529358e-01,-1.242239028215408325e-01,-1.232632026076316833e-01,1.740900985896587372e-02,6.552299857139587402e-02,9.063038975000381470e-02,9.085325896739959717e-02,-1.628150977194309235e-02,-2.175748050212860107e-01,-2.434294968843460083e-01,2.500518970191478729e-02,1.504817977547645569e-02
-4.846144840121269226e-02,-3.026472963392734528e-02,-1.233546994626522064e-02,-1.107759028673171997e-02,-1.877920925617218018e-01,-2.167036980390548706e-01,-2.212038934230804443e-01,-2.114294022321701050e-01,1.458346992731094360e-01,2.354860007762908936e-01,1.087587997317314148e-01,5.707686021924018860e-02,-1.142200008034706116e-01,-1.139791011810302734e-01,-1.236663982272148132e-01,-1.225294023752212524e-01,1.883072964847087860e-02,6.618072837591171265e-02,9.041172266006469727e-02,9.057079255580902100e-02,-1.661816053092479706e-02,-2.210175991058349609e-01,-2.430282980203628540e-01,2.044066041707992554e-02,5.992626026272773743e-02
-4.652244970202445984e-02,-2.994770929217338562e-02,-1.245344989001750946e-02,-1.026014983654022217e-02,-1.872324049472808838e-01,-2.175972014665603638e-01,-2.206102013587951660e-01,-2.069129943847656250e-01,1.459964960813522339e-01,2.346982955932617188e-01,1.161146983504295349e-01,5.349342897534370422e-02,-1.123330965638160706e-01,-1.143350973725318909e-01,-1.232277005910873413e-01,-1.232684031128883362e-01,2.103256061673164368e-02,6.811212748289108276e-02,9.048313647508621216e-02,9.023863077163696289e-02,-1.663427986204624176e-02,-2.199375033378601074e-01,-2.378434985876083374e-01,1.789553090929985046e-02,7.796868681907653809e-02
-4.497022926807403564e-02,-3.000620938837528229e-02,-1.388110034167766571e-02,-9.492088109254837036e-03,-1.856465935707092285e-01,-2.175865024328231812e-01,-2.167043983936309814e-01,-2.011148035526275635e-01,1.466770023107528687e-01,2.357915043830871582e-01,1.214473024010658264e-01,5.024483054876327515e-02,-1.115923970937728882e-01,-1.148443967103958130e-01,-1.232549026608467102e-01,-1.236049011349678040e-01,2.353519946336746216e-02,6.852307915687561035e-02,8.911260217428207397e-02,9.063289314508438110e-02,-1.755646057426929474e-02,-2.050026953220367432e-01,-2.373659014701843262e-01,1.725381985306739807e-02,7.949793338775634766e-02
-4.135216027498245239e-02,-2.959400042891502380e-02,-1.603477075695991516e-02,-9.058538824319839478e-03,-1.857260018587112427e-01,-2.172106951475143433e-01,-2.140406072139739990e-01,-1.979508996009826660e-01,1.470029950141906738e-01,2.344314008951187134e-01,1.138223037123680115e-01,5.276358872652053833e-02,-1.091545969247817993e-01,-1.144995018839836121e-01,-1.229823008179664612e-01,-1.236765980720520020e-01,2.808189950883388519e-02,6.799185276031494141e-02,8.837889879941940308e-02,9.348382055759429932e-02,-1.880115084350109100e-02,-2.078758031129837036e-01,-2.248207032680511475e-01,1.478873006999492645e-02,7.666920125484466553e-02
-3.886147961020469666e-02,-3.085944056510925293e-02,-3.076126053929328918e-02,-9.040777571499347687e-03,-1.860114037990570068e-01,-2.183087021112442017e-01,-2.097184062004089355e-01,-1.919074952602386475e-01,1.464540958404541016e-01,2.297859042882919312e-01,1.047329977154731750e-01,4.946196824312210083e-02,-1.074317991733551025e-01,-1.149211004376411438e-01,-1.231781020760536194e-01,-1.235831007361412048e-01,3.116278909146785736e-02,6.748739629983901978e-02,9.043172746896743774e-02,8.849459141492843628e-02,-2.922924049198627472e-02,-1.925480067729949951e-01,-2.199942022562026978e-01,1.611598953604698181e-02,7.370481640100479126e-02
-3.767045959830284119e-02,-3.140639886260032654e-02,-3.268177062273025513e-02,-8.948584087193012238e-03,-1.861616969108581543e-01,-2.199562937021255493e-01,-2.074276953935623169e-01,-1.868571937084197998e-01,1.457958072423934937e-01,2.234082072973251343e-01,9.952510148286819458e-02,4.884048178791999817e-02,-1.061445996165275574e-01,-1.148200035095214844e-01,-1.232168972492218018e-01,-1.230511963367462158e-01,3.215815126895904541e-02,6.725995242595672607e-02,9.088993072509765625e-02,8.870693296194076538e-02,-3.131959959864616394e-02,-1.830316036939620972e-01,-2.158925980329513550e-01,1.556294038891792297e-02,7.516915351152420044e-02
-3.650970011949539185e-02,-2.987753972411155701e-02,-2.682049013674259186e-02,-8.364103734493255615e-03,-1.865648031234741211e-01,-2.200887054204940796e-01,-2.040154039859771729e-01,-1.854580044746398926e-01,1.433953046798706055e-01,2.226597964763641357e-01,8.015496283769607544e-02,1.440609991550445557e-02,-1.052557006478309631e-01,-1.148224025964736938e-01,-1.234728991985321045e-01,-1.225403025746345520e-01,3.353323042392730713e-02,6.634905189275741577e-02,8.998013287782669067e-02,8.868452906608581543e-02,-2.748055011034011841e-02,-1.794455051422119141e-01,-2.134521007537841797e-01,-6.820539943873882294e-03,3.430896997451782227e-02
-3.541339933872222900e-02,-2.855714038014411926e-02,-2.445836924016475677e-02,-9.800773113965988159e-03,-1.862789988517761230e-01,-2.197947949171066284e-01,-2.010509073734283447e-01,-1.857519000768661499e-01,1.395830065011978149e-01,2.220450043678283691e-01,9.768240153789520264e-02,4.899685829877853394e-02,-1.041015014052391052e-01,-1.148578971624374390e-01,-1.238642036914825439e-01,-1.224123015999794006e-01,3.444636985659599304e-02,6.624835729598999023e-02,8.981879055500030518e-02,8.961576968431472778e-02,-2.539812959730625153e-02,-1.790015995502471924e-01,-2.112393975257873535e-01,1.376517955213785172e-02,7.398039102554321289e-02
-3.540179878473281860e-02,-2.838034927845001221e-02,-2.323349006474018097e-02,-1.132792979478836060e-02,-1.855809986591339111e-01,-2.194058001041412354e-01,-2.005774974822998047e-01,-1.856292039155960083e-01,1.383305937051773071e-01,2.242203950881958008e-01,8.900053799152374268e-02,5.253946036100387573e-02,-1.040982007980346680e-01,-1.147809997200965881e-01,-1.238164007663726807e-01,-1.211586967110633850e-01,3.446542844176292419e-02,6.623175740242004395e-02,9.054966270923614502e-02,8.965290337800979614e-02,-2.453766018152236938e-02,-1.769779026508331299e-01,-2.138375043869018555e-01,1.093006972223520279e-02,8.210027217864990234e-02
-3.422819077968597412e-02,-2.703337930142879486e-02,-2.119374088943004608e-02,-1.247273012995719910e-02,-1.839966028928756714e-01,-2.196408957242965698e-01,-1.997020989656448364e-01,-1.868906021118164062e-01,1.384923011064529419e-01,2.255035042762756348e-01,1.195461973547935486e-01,6.044396013021469116e-02,-1.030346006155014038e-01,-1.146902963519096375e-01,-1.241377964615821838e-01,-1.216643005609512329e-01,3.587402030825614929e-02,6.604342162609100342e-02,9.090135991573333740e-02,9.022572636604309082e-02,-2.268625050783157349e-02,-1.734798997640609741e-01,-2.103084027767181396e-01,1.455597020685672760e-02,7.809177786111831665e-02
-3.249941021203994751e-02,-2.550394088029861450e-02,-1.866694912314414978e-02,-1.433623954653739929e-02,-1.837164014577865601e-01,-2.192454040050506592e-01,-1.990579068660736084e-01,-1.867799013853073120e-01,1.383880972862243652e-01,2.263654023408889771e-01,1.186728999018669128e-01,6.167969107627868652e-02,-1.015918999910354614e-01,-1.148533001542091370e-01,-1.241282001137733459e-01,-1.225802004337310791e-01,3.783486038446426392e-02,6.593734771013259888e-02,8.829264342784881592e-02,9.016396105289459229e-02,-2.046041935682296753e-02,-1.753620058298110962e-01,-2.139202952384948730e-01,1.294756028801202774e-02,7.565367966890335083e-02
-3.182309120893478394e-02,-2.407138980925083160e-02,-1.600003987550735474e-02,-1.469912007451057434e-02,-1.833343952894210815e-01,-2.184665948152542114e-01,-1.994429975748062134e-01,-1.882344931364059448e-01,1.386194974184036255e-01,2.254951000213623047e-01,1.195548027753829956e-01,5.159121006727218628e-02,-1.009474024176597595e-01,-1.150403991341590881e-01,-1.240566000342369080e-01,-1.220901012420654297e-01,3.843285143375396729e-02,6.591112911701202393e-02,8.855863660573959351e-02,8.996714651584625244e-02,-1.811783015727996826e-02,-1.782205998897552490e-01,-1.749116927385330200e-01,1.008183974772691727e-02,7.440595328807830811e-02
-3.030663914978504181e-02,-2.324658073484897614e-02,-1.562795974314212799e-02,-1.459898985922336578e-02,-1.821994036436080933e-01,-2.184830009937286377e-01,-1.982913017272949219e-01,-1.859941035509109497e-01,1.387389004230499268e-01,2.221184968948364258e-01,1.171931996941566467e-01,5.816622078418731689e-02,-9.968514740467071533e-02,-1.161969974637031555e-01,-1.239921972155570984e-01,-1.226186007261276245e-01,4.019334912300109863e-02,6.548572331666946411e-02,8.983453363180160522e-02,8.969250321388244629e-02,-1.756759919226169586e-02,-1.781089007854461670e-01,-2.159043997526168823e-01,7.739557884633541107e-03,6.799819320440292358e-02
-2.940421923995018005e-02,-2.279699966311454773e-02,-1.572044938802719116e-02,-1.460213959217071533e-02,-1.816606968641281128e-01,-2.178435027599334717e-01,-1.985671967267990112e-01,-1.861689984798431396e-01,1.386025995016098022e-01,2.212570011615753174e-01,1.208487972617149353e-01,7.290893793106079102e-02,-9.887012839317321777e-02,-1.158223971724510193e-01,-1.242344006896018982e-01,-1.233460977673530579e-01,4.103831946849822998e-02,6.567733734846115112e-02,8.998511731624603271e-02,8.973999321460723877e-02,-1.749148033559322357e-02,-1.791740059852600098e-01,-2.133115977048873901e-01,2.272349037230014801e-02,7.489846646785736084e-02
-2.948145940899848938e-02,-2.286921069025993347e-02,-1.586936973035335541e-02,-2.036979980766773224e-02,-1.807128041982650757e-01,-2.176814973354339600e-01,-2.004764974117279053e-01,-1.867561042308807373e-01,1.384930014610290527e-01,2.184516936540603638e-01,1.206395998597145081e-01,7.373972237110137939e-02,-9.896686673164367676e-02,-1.157123968005180359e-01,-1.242661997675895691e-01,-1.233201026916503906e-01,4.093907028436660767e-02,6.568647921085357666e-02,9.022971987724304199e-02,8.954042941331863403e-02,-1.762115955352783203e-02,-1.949214935302734375e-01,-1.982322037220001221e-01,1.400315016508102417e-02,6.210257858037948608e-02
-2.954122051596641541e-02,-2.264001034200191498e-02,-1.539042964577674866e-02,-2.081919088959693909e-02,-1.788921952247619629e-01,-2.174800932407379150e-01,-2.014143019914627075e-01,-1.865765005350112915e-01,1.318535953760147095e-01,2.163808047771453857e-01,9.184523671865463257e-02,5.794563889503479004e-02,-9.884308278560638428e-02,-1.156729981303215027e-01,-1.245611011981964111e-01,-1.224363967776298523e-01,4.070074111223220825e-02,6.649125367403030396e-02,9.064067155122756958e-02,9.092430770397186279e-02,-1.721763983368873596e-02,-1.898338049650192261e-01,-2.169893980026245117e-01,2.278161048889160156e-02,7.771523296833038330e-02
-2.983832918107509613e-02,-2.271183952689170837e-02,-1.530946046113967896e-02,-2.087477967143058777e-02,-1.823828071355819702e-01,-2.181452959775924683e-01,-2.046311050653457642e-01,-1.886007934808731079e-01,1.329662054777145386e-01,2.110587060451507568e-01,8.567042648792266846e-02,5.500252917408943176e-02,-9.905228018760681152e-02,-1.146626025438308716e-01,-1.247538998723030090e-01,-1.220941990613937378e-01,4.028385877609252930e-02,6.670696288347244263e-02,9.046871215105056763e-02,9.106163680553436279e-02,-1.717356033623218536e-02,-1.952652931213378906e-01,-2.274654060602188110e-01,1.429926976561546326e-02,7.617036253213882446e-02
-2.994880080223083496e-02,-2.259458974003791809e-02,-1.478665973991155624e-02,-2.078877948224544525e-02,-1.816343963146209717e-01,-2.183696031570434570e-01,-2.053422927856445312e-01,-1.902220994234085083e-01,1.338173002004623413e-01,2.088084965944290161e-01,8.563871681690216064e-02,5.825909972190856934e-02,-9.910395741462707520e-02,-1.144146993756294250e-01,-1.253661066293716431e-01,-1.220273971557617188e-01,4.012610018253326416e-02,6.678052246570587158e-02,9.050325304269790649e-02,9.099169820547103882e-02,-1.677097938954830170e-02,-2.004695981740951538e-01,-2.279220074415206909e-01,2.415983937680721283e-02,8.338250964879989624e-02
-3.066151030361652374e-02,-2.282140962779521942e-02,-1.427526026964187622e-02,-1.987062953412532806e-02,-1.811058968305587769e-01,-2.199365943670272827e-01,-2.081771045923233032e-01,-1.935337930917739868e-01,1.342819035053253174e-01,2.079937011003494263e-01,8.688416332006454468e-02,5.867540091276168823e-02,-9.984972327947616577e-02,-1.154344007372856140e-01,-1.245072036981582642e-01,-1.468057930469512939e-01,3.944694995880126953e-02,6.710495799779891968e-02,8.937157690525054932e-02,9.051672369241714478e-02,-1.648012921214103699e-02,-1.973785012960433960e-01,-2.335008978843688965e-01,1.249625999480485916e-02,8.087954670190811157e-02
-3.130577132105827332e-02,-2.316424995660781860e-02,-1.427519973367452621e-02,-1.908528059720993042e-02,-1.823332011699676514e-01,-2.021961063146591187e-01,-2.090528011322021484e-01,-2.002485990524291992e-01,1.345172971487045288e-01,2.076735943555831909e-01,8.665098249912261963e-02,6.575755774974822998e-02,-1.003487035632133484e-01,-1.154074966907501221e-01,-1.242368966341018677e-01,-1.466556936502456665e-01,3.860339894890785217e-02,6.683985143899917603e-02,8.932448923587799072e-02,9.078543633222579956e-02,-1.655852049589157104e-02,-2.135857045650482178e-01,-2.398329973220825195e-01,5.272313021123409271e-03,8.267012238502502441e-02
