"Time (s)","Pressure (hPa)"
1.343680399E2,1.004828125E3
1.344080415E2,1.004807129E3
1.344480402E2,1.004786072E3
1.344880480E2,1.004817078E3
1.345280381E2,1.004783936E3
1.345680416E2,1.004779053E3
1.346080424E2,1.004783936E3
1.346480391E2,1.004739990E3
1.346880404E2,1.004752502E3
1.347280401E2,1.004755066E3
1.347680394E2,1.004726990E3
1.348080452E2,1.004747375E3
1.348480438E2,1.004762939E3
1.348880396E2,1.004768250E3
1.349280428E2,1.004773132E3
1.349680397E2,1.004749512E3
1.350080407E2,1.004796082E3
1.350480394E2,1.004757385E3
1.350880370E2,1.004788635E3
1.351280420E2,1.004749512E3
1.351680381E2,1.004780762E3
1.352080438E2,1.004757202E3
1.352480434E2,1.004752258E3
1.352880377E2,1.004752258E3
1.353280413E2,1.004757629E3
1.353680391E2,1.004736572E3
1.354080402E2,1.004746948E3
1.354480369E2,1.004713196E3
1.354880367E2,1.004678955E3
1.355280441E2,1.004702332E3
1.355680390E2,1.004691956E3
1.356080439E2,1.004699829E3
1.356480391E2,1.004735474E3
1.356880406E2,1.004699829E3
1.357280423E2,1.004731018E3
1.357680421E2,1.004715515E3
1.358080428E2,1.004723572E3
1.358480395E2,1.004710449E3
1.358880395E2,1.004720642E3
1.359280420E2,1.004710449E3
1.359680429E2,1.004736328E3
1.360080889E2,1.004777771E3
1.360480407E2,1.004778198E3
1.360880447E2,1.004843262E3
1.361280428E2,1.004910583E3
1.361680476E2,1.004913391E3
1.362080457E2,1.004967957E3
1.362480382E2,1.004975647E3
1.362880458E2,1.004980286E3
1.363280448E2,1.005027283E3
1.363680427E2,1.004990723E3
1.364080433E2,1.005006653E3
1.364480371E2,1.005034729E3
1.364880454E2,1.005025146E3
1.365280420E2,1.005040222E3
1.365680390E2,1.005045532E3
1.366080472E2,1.005035339E3
1.366480430E2,1.005027466E3
1.366880615E2,1.005058289E3
1.367280469E2,1.005040894E3
1.367680469E2,1.005035339E3
1.368080478E2,1.005048279E3
1.368480464E2,1.005045105E3
1.368880459E2,1.005055542E3
1.369280492E2,1.005042542E3
1.369680497E2,1.005021729E3
1.370080465E2,1.004991150E3
1.370480442E2,1.004938416E3
1.370880488E2,1.004925659E3
1.371280442E2,1.004873413E3
1.371680428E2,1.004837097E3
1.372080507E2,1.004821350E3
1.372480440E2,1.004800537E3
1.372880486E2,1.004764160E3
1.373280448E2,1.004717834E3
1.373680431E2,1.004712097E3
1.374080504E2,1.004719788E3
1.374480536E2,1.004727417E3
1.374880454E2,1.004714233E3
1.375280512E2,1.004685791E3
1.375680428E2,1.004705994E3
1.376080461E2,1.004688354E3
1.376480442E2,1.004688110E3
1.376880438E2,1.004714233E3
1.377280473E2,1.004724426E3
1.377680466E2,1.004698975E3
1.378080446E2,1.004724670E3
1.378480506E2,1.004688354E3
1.378880497E2,1.004695740E3
1.379280481E2,1.004701294E3
1.379680429E2,1.004732544E3
1.380080437E2,1.004662415E3
1.380480454E2,1.004711487E3
1.380880452E2,1.004713623E3
1.381280457E2,1.004685547E3
1.381680455E2,1.004729736E3
1.382080466E2,1.004755676E3
1.382480456E2,1.004724426E3
1.382880507E2,1.004739990E3
1.383280459E2,1.004755676E3
1.383680448E2,1.004768433E3
1.384080440E2,1.004783936E3
1.384480490E2,1.004752930E3
1.384880490E2,1.004734436E3
1.385280473E2,1.004778442E3
1.385680470E2,1.004755066E3
1.386080500E2,1.004781799E3
1.386480473E2,1.004801819E3
1.386880493E2,1.004825378E3
1.387280492E2,1.004825623E3
1.387680449E2,1.004846191E3
1.388080472E2,1.004877869E3
1.388480465E2,1.004911682E3
1.388880510E2,1.004927185E3
1.389280478E2,1.004955200E3
1.389680440E2,1.004965820E3
1.390080466E2,1.004989441E3
1.390480491E2,1.005028137E3
1.390880509E2,1.004994324E3
1.391280493E2,1.005004761E3
1.391680437E2,1.005041077E3
1.392080597E2,1.005038940E3
1.392480474E2,1.005038757E3
1.392880460E2,1.005018127E3
1.393280480E2,1.005004944E3
1.393680499E2,1.005030884E3
1.394080475E2,1.005049377E3
1.394480450E2,1.005031067E3
1.394880449E2,1.005051697E3
1.395280488E2,1.005028748E3
1.395680481E2,1.005026184E3
1.396080487E2,1.005002380E3
1.396480442E2,1.005005371E3
1.396880450E2,1.004976257E3
1.397280454E2,1.004967957E3
1.397680506E2,1.004942505E3
1.398080486E2,1.004897644E3
1.398480508E2,1.004858521E3
1.398880497E2,1.004832642E3
1.399280486E2,1.004827515E3
1.399680526E2,1.004816895E3
1.400080481E2,1.004783081E3
1.400480477E2,1.004775269E3
1.400880494E2,1.004741638E3
1.401280457E2,1.004728516E3
1.401680576E2,1.004717834E3
1.402080487E2,1.004653503E3
1.402480466E2,1.004671143E3
1.402880456E2,1.004655151E3
1.403280441E2,1.004613953E3
1.403680500E2,1.004619080E3
1.404080465E2,1.004619080E3
1.404480447E2,1.004613708E3
1.404880457E2,1.004626892E3
1.405280448E2,1.004642212E3
1.405680472E2,1.004598206E3
1.406080527E2,1.004603516E3
1.406480442E2,1.004619080E3
1.406880460E2,1.004626892E3
1.407280435E2,1.004639648E3
1.407680443E2,1.004629700E3
1.408080447E2,1.004653076E3
1.408480444E2,1.004688721E3
1.408880452E2,1.004754211E3
1.409280470E2,1.004785461E3
1.409680478E2,1.004840271E3
1.410080464E2,1.004907837E3
1.410480429E2,1.004954590E3
1.410880478E2,1.004978149E3
1.411280457E2,1.005035522E3
1.411680509E2,1.005019836E3
1.412080452E2,1.005043213E3
1.412480458E2,1.005033203E3
1.412880452E2,1.005048523E3
1.413280526E2,1.005068909E3
1.413680492E2,1.005100159E3
1.414080503E2,1.005058899E3
1.414480480E2,1.005056580E3
1.414880440E2,1.005053589E3
1.415280460E2,1.005047668E3
1.415680465E2,1.005065918E3
1.416080480E2,1.005038086E3
1.416480430E2,1.005039795E3
1.416880428E2,1.005038086E3
1.417280495E2,1.005006409E3
1.417680502E2,1.004999023E3
1.418080499E2,1.004926331E3
1.418480475E2,1.004967773E3
1.418880503E2,1.004957153E3
1.419280527E2,1.004964783E3
1.419680508E2,1.004943970E3
1.420080479E2,1.004917419E3
1.420480476E2,1.004933533E3
1.420880460E2,1.004933105E3
1.421280468E2,1.004940979E3
1.421680500E2,1.004917847E3
1.422080472E2,1.004878540E3
1.422480477E2,1.004912720E3
1.422880459E2,1.004883606E3
1.423280449E2,1.004899109E3
1.423680473E2,1.004896545E3
1.424080730E2,1.004901917E3
1.424480454E2,1.004888733E3
1.424880492E2,1.004943115E3
1.425280481E2,1.004888733E3
1.425680481E2,1.004867859E3
1.426080490E2,1.004826477E3
1.426480442E2,1.004813721E3
1.426880487E2,1.004808167E3
1.427280461E2,1.004802856E3
1.427680527E2,1.004799866E3
1.428080493E2,1.004802429E3
1.428480452E2,1.004776489E3
1.428880620E2,1.004781799E3
1.429280479E2,1.004717041E3
1.429680538E2,1.004711731E3
1.430080490E2,1.004675171E3
1.430480438E2,1.004714050E3
1.430880542E2,1.004691284E3
1.431280502E2,1.004693420E3
1.431680462E2,1.004677917E3
1.432080525E2,1.004687927E3
1.432480490E2,1.004654297E3
1.432880509E2,1.004685364E3
1.433280522E2,1.004682800E3
1.433680569E2,1.004671509E3
1.434080451E2,1.004680237E3
1.434480444E2,1.004664551E3
1.434880466E2,1.004700623E3
1.435280441E2,1.004708313E3
1.435680527E2,1.004708740E3
1.436080486E2,1.004705566E3
1.436480464E2,1.004734863E3
1.436880509E2,1.004723999E3
1.437280509E2,1.004718506E3
1.437680499E2,1.004746948E3
1.438080491E2,1.004750183E3
1.438480555E2,1.004724426E3
1.438880495E2,1.004760376E3
1.439280468E2,1.004752258E3
1.439680480E2,1.004760986E3
1.440080452E2,1.004745300E3
1.440480506E2,1.004737427E3
1.440880480E2,1.004727234E3
1.441280477E2,1.004728699E3
1.441680484E2,1.004747375E3
1.442080464E2,1.004739746E3
1.442480500E2,1.004762695E3
1.442880487E2,1.004750183E3
1.443280503E2,1.004746765E3
1.443680462E2,1.004697876E3
1.444080463E2,1.004765259E3
1.444480462E2,1.004757812E3
1.444880463E2,1.004744873E3
1.445280489E2,1.004754822E3
1.445680457E2,1.004762512E3
1.446080461E2,1.004763123E3
1.446480478E2,1.004760132E3
1.446880487E2,1.004757812E3
1.447280454E2,1.004755249E3
1.447680433E2,1.004744019E3
1.448080462E2,1.004788391E3
1.448480468E2,1.004773132E3
1.448880469E2,1.004762695E3
1.449280455E2,1.004777771E3
1.449680483E2,1.004780334E3
1.450080437E2,1.004770325E3
1.450480438E2,1.004777771E3
1.450880482E2,1.004791199E3
1.451280431E2,1.004806458E3
1.451680493E2,1.004767395E3
1.452080543E2,1.004777771E3
1.452480448E2,1.004770142E3
1.452880475E2,1.004772705E3
1.453280473E2,1.004775269E3
1.453680433E2,1.004765015E3
1.454080502E2,1.004806458E3
1.454480460E2,1.004801392E3
1.454880460E2,1.004770569E3
1.455280438E2,1.004785645E3
1.455680440E2,1.004793274E3
1.456080613E2,1.004801147E3
1.456480468E2,1.004801575E3
1.456880465E2,1.004803955E3
1.457280464E2,1.004785461E3
1.457680514E2,1.004832397E3
1.458080475E2,1.004780579E3
1.458480486E2,1.004790955E3
1.458880454E2,1.004801392E3
1.459280437E2,1.004795654E3
1.459680436E2,1.004826904E3
1.460080466E2,1.004873596E3
1.460480460E2,1.004827087E3
1.460880516E2,1.004822205E3
1.461280484E2,1.004853210E3
1.461680460E2,1.004878967E3
1.462080472E2,1.004886780E3
1.462480468E2,1.004920593E3
1.462880553E2,1.004897400E3
1.463280445E2,1.004931030E3
1.463680481E2,1.004988159E3
1.464080487E2,1.004982849E3
1.464480465E2,1.004993469E3
1.464880457E2,1.004965454E3
1.465280487E2,1.005032593E3
1.465680472E2,1.005024902E3
1.466080453E2,1.004998596E3
1.466480475E2,1.004982849E3
1.466880506E2,1.004998596E3
1.467280503E2,1.004988403E3
1.467680506E2,1.005024475E3
1.468080484E2,1.005006409E3
1.468480442E2,1.005011780E3
1.468880564E2,1.005014099E3
1.469280503E2,1.004972656E3
1.469680477E2,1.004996216E3
1.470080443E2,1.004972656E3
1.470480444E2,1.004985596E3
1.470880488E2,1.004936096E3
1.471280465E2,1.004902344E3
1.471680467E2,1.004862976E3
1.472080475E2,1.004868286E3
1.472480428E2,1.004855591E3
1.472880493E2,1.004839844E3
1.473280438E2,1.004792847E3
1.473680491E2,1.004792480E3
1.474080517E2,1.004804993E3
1.474480436E2,1.004785034E3
1.474880496E2,1.004787537E3
1.475280456E2,1.004753784E3
1.475680506E2,1.004777344E3
1.476080482E2,1.004719360E3
1.476480498E2,1.004729736E3
1.476880504E2,1.004750610E3
1.477280488E2,1.004722107E3
1.477680476E2,1.004727417E3
1.478080476E2,1.004724670E3
1.478480466E2,1.004725098E3
1.478880456E2,1.004719971E3
1.479280450E2,1.004706360E3
1.479680488E2,1.004729736E3
1.480080467E2,1.004724243E3
1.480480452E2,1.004711731E3
1.480880432E2,1.004703857E3
1.481280548E2,1.004695740E3
1.481680484E2,1.004700867E3
1.482080496E2,1.004732117E3
1.482480472E2,1.004693420E3
1.482880466E2,1.004729553E3
1.483280497E2,1.004737183E3
1.483680465E2,1.004724243E3
1.484080456E2,1.004714050E3
1.484480510E2,1.004723999E3
