"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.806709167E0,-4.208260216E-4,2.978555858E-3,-1.295059919E-4
1.816751167E0,7.424002979E-4,-2.042246982E-3,1.569148153E-4
1.826792167E0,1.541614882E-3,1.202548854E-3,-5.738565233E-4
1.836834167E0,-2.302280162E-3,-2.196388319E-3,-1.561150420E-4
1.846876167E0,1.203974243E-4,1.831375994E-3,-4.101805389E-4
1.856917167E0,-1.735397149E-3,-1.571302302E-3,1.642815303E-3
1.866959167E0,-8.051549084E-4,-7.419940084E-4,-2.137275413E-3
1.877001167E0,2.773831598E-3,7.708901539E-4,-1.439490356E-3
1.887042167E0,-1.272308873E-3,-7.759220898E-5,7.474976592E-4
1.897084167E0,-6.701063830E-4,-1.872153953E-3,9.040883742E-5
1.907126167E0,6.731920876E-4,9.052567184E-4,-3.889601212E-4
1.917167167E0,1.272278721E-3,-1.481278799E-3,1.026071375E-3
1.927209167E0,1.436311286E-4,8.860044181E-4,7.040952332E-4
1.937251167E0,3.004714381E-4,-2.622323111E-3,3.120432841E-3
1.947292167E0,3.172494471E-4,-2.594625577E-3,-6.018676795E-4
1.957334292E0,-6.161888596E-4,2.651646733E-3,3.861316945E-4
1.967376292E0,2.126867184E-3,-5.052648485E-4,1.017300645E-3
1.977417292E0,1.365880133E-3,-3.956379369E-4,1.611041836E-3
1.987459292E0,2.380544320E-3,-1.046780497E-3,1.299185678E-3
1.997501292E0,-1.047013560E-3,-5.165766925E-4,-1.599711017E-3
2.007542292E0,-7.253035437E-4,2.364164218E-3,-3.237288678E-3
2.017584292E0,1.192250871E-3,-1.583136618E-3,7.342572790E-4
2.027626292E0,5.586848129E-4,1.924512908E-3,1.869776752E-4
2.037668292E0,4.461274948E-4,1.201057807E-3,-6.791686174E-4
2.047709292E0,-1.080662943E-3,1.041800715E-3,9.573437274E-4
2.057751292E0,7.878313772E-5,-7.782811299E-4,2.476223977E-3
2.067793292E0,1.208496164E-3,1.959027722E-4,7.937918417E-5
2.077834292E0,-3.111304250E-4,1.419938169E-3,-3.273249604E-5
2.087876292E0,9.437510744E-4,-1.260799356E-3,1.174698118E-4
2.097918292E0,2.360692946E-3,1.329102553E-3,-1.320386073E-3
2.107959292E0,3.441669978E-3,-7.023569196E-4,-2.220800845E-3
2.118001292E0,2.910480835E-4,-4.595431034E-3,-2.826577052E-3
2.128043292E0,-4.290707875E-4,-8.848486468E-4,7.812073454E-4
2.138084292E0,-2.494368935E-3,2.757832408E-5,-2.386795823E-4
2.148126292E0,7.879768964E-4,-1.058457419E-4,4.729169887E-4
2.158168292E0,-1.719356282E-3,1.612305641E-4,-2.130684443E-3
2.168209292E0,3.858725540E-4,3.151427023E-3,6.520524621E-4
2.178251292E0,-9.857518598E-4,1.527030952E-3,1.321369316E-3
2.188293292E0,-8.480460383E-5,-1.490596682E-3,1.352261752E-3
2.198334292E0,2.825360280E-4,2.474347129E-4,-5.658110604E-5
2.208376292E0,8.793505840E-4,1.212004572E-4,-1.361796400E-3
2.218418292E0,1.253548893E-3,-2.505849116E-3,1.970657613E-4
2.228459292E0,1.127847703E-3,3.596518189E-3,2.419207245E-3
2.238501292E0,-5.693952553E-4,8.746059611E-4,8.590922225E-4
2.248543292E0,3.168033436E-5,7.845908403E-4,2.060444094E-3
2.258584292E0,-3.071545623E-3,3.588852473E-3,-1.044193516E-3
2.268626292E0,1.159918029E-4,3.184899688E-4,3.742061090E-4
2.278668292E0,2.620138694E-4,-2.847826108E-4,-1.363827614E-3
2.288709292E0,5.222046748E-4,-6.008995697E-4,1.842679922E-4
2.298751292E0,9.308145382E-4,7.443213835E-4,-3.354058368E-3
2.308793292E0,-1.437708270E-4,1.858565956E-4,1.083566807E-3
2.318834292E0,4.523650277E-4,-4.401952028E-4,2.649435773E-4
2.328876292E0,-1.032879809E-3,-6.444593892E-4,-2.022445668E-3
2.338918292E0,3.867316991E-4,-8.474029601E-4,-5.595802795E-4
2.348959292E0,1.087675686E-3,1.086318865E-3,1.879076008E-3
2.359001292E0,-1.431901474E-3,2.329712734E-4,1.417273888E-3
2.369043292E0,3.149800701E-3,1.850342378E-4,1.328057842E-3
2.379084292E0,5.478777457E-4,-1.350633800E-3,1.854230650E-4
2.389126292E0,-1.508615445E-3,1.779379323E-3,-1.264934428E-3
2.399168292E0,-5.617735442E-4,-6.356714293E-4,-1.949600526E-3
2.409209292E0,-1.220856793E-4,-6.633680314E-4,-2.106194384E-3
2.419251292E0,2.247463912E-3,-5.642510951E-5,-3.084552707E-3
2.429293292E0,-5.837427452E-4,-2.038882114E-3,2.198626287E-3
2.439334292E0,-2.369569149E-3,-8.539883420E-4,3.484410699E-4
2.449376292E0,5.479238462E-4,5.047563463E-4,-3.202788066E-4
2.459418292E0,-1.836708514E-3,1.223916188E-4,-1.002633013E-3
2.469459292E0,2.588400152E-3,-6.978614256E-4,3.856730182E-4
2.479501292E0,-1.255141106E-4,1.824544743E-4,-7.900015917E-4
2.489543292E0,-1.712352969E-5,-3.637317568E-3,-1.182551496E-3
2.499584292E0,5.620019510E-4,9.545963258E-4,1.375491265E-4
2.509626292E0,1.768946531E-3,-3.298472613E-3,1.932519954E-3
2.519668292E0,-1.397680957E-3,2.082847059E-3,6.459099241E-4
2.529709292E0,-7.177758962E-4,-1.314281486E-3,1.244322397E-3
2.539751292E0,2.149770502E-3,1.789287664E-3,-1.699335407E-3
2.549793292E0,1.334576868E-3,-2.344471402E-3,2.366512548E-3
2.559834292E0,-3.805605229E-4,-3.381778486E-3,-2.615169156E-3
2.569876292E0,-1.128109638E-3,-2.150135115E-4,-1.123000169E-3
2.579918292E0,1.563329599E-3,2.224356867E-3,-4.347967915E-4
2.589959292E0,8.722392377E-4,9.595882148E-5,1.088797813E-3
2.600001292E0,-8.606889751E-4,-4.699602723E-4,4.247906618E-4
2.610043292E0,6.128381938E-4,1.472283155E-3,-1.056725858E-3
2.620084292E0,-1.161235850E-4,7.889624685E-4,1.152076293E-3
2.630126292E0,2.252758015E-3,3.886893392E-4,-3.607791616E-3
2.640168292E0,-1.643308206E-3,-5.021207035E-4,-4.141179379E-4
2.650209292E0,-3.262865357E-5,2.821804956E-4,1.136907144E-3
2.660251292E0,-1.246265369E-3,5.905842409E-4,-2.707263920E-4
2.670293292E0,-1.541026868E-4,-1.301059499E-3,2.672865521E-3
2.680334292E0,-2.760824282E-3,2.266333438E-3,-8.248607628E-5
2.690376292E0,5.907637533E-4,-3.162253648E-3,-1.309404382E-3
2.700418292E0,-5.480828695E-4,-3.381330520E-3,-4.096725024E-4
2.710459292E0,-1.380853355E-3,-1.573310234E-3,-2.287733834E-3
2.720501292E0,3.713341430E-4,6.350995973E-4,-5.136046093E-4
2.730543292E0,1.907445374E-3,5.647921935E-4,-2.342930064E-3
2.740584292E0,-1.072050072E-4,2.677412704E-4,-1.301035751E-3
2.750626292E0,3.330669599E-3,-2.327509224E-3,-1.059486996E-3
2.760668292E0,1.957084285E-3,-2.970807254E-4,1.250500791E-3
2.770709292E0,3.173882607E-3,1.285225153E-7,9.330520406E-4
2.780751292E0,2.109562978E-3,-1.071147621E-3,1.129867043E-3
2.790793292E0,1.587583451E-3,1.083659008E-4,7.877126336E-6
2.800834292E0,3.122626804E-4,1.357940957E-3,-1.057223417E-4
2.810876292E0,-2.091240371E-3,-1.306019723E-3,-2.258887980E-3
2.820918292E0,2.306081355E-3,2.613840625E-4,6.031182129E-4
2.830959292E0,1.203799038E-3,-2.198489383E-4,2.004473703E-3
2.841001292E0,-5.670443643E-4,1.169846393E-3,1.219937345E-3
2.851043292E0,3.533440176E-4,-2.106374130E-3,-8.022007532E-4
2.861084292E0,-3.656980116E-4,-3.588368185E-3,4.359197337E-4
2.871126292E0,6.889137439E-4,-7.129535079E-4,1.252178801E-3
2.881168292E0,2.287598327E-4,1.345098019E-3,5.492460914E-4
2.891209292E0,8.407542482E-4,9.669288993E-4,-7.359953597E-4
2.901251292E0,1.458800398E-4,-9.904671460E-4,1.655616798E-4
2.911293292E0,-9.071337990E-4,1.093190163E-3,1.173567958E-3
2.921334292E0,-5.032401532E-4,-1.416826621E-3,-7.389658131E-4
2.931376292E0,-2.442820230E-3,-9.574312717E-4,3.571910784E-4
2.941418292E0,-1.850433880E-3,-8.081803098E-4,8.784017991E-4
2.951459292E0,2.268411219E-3,1.527678221E-3,-3.264677711E-3
2.961501208E0,9.516286664E-4,-7.566669956E-4,2.593605779E-3
2.971543208E0,-2.755559981E-4,-1.899961382E-3,-3.257625503E-3
2.981584208E0,2.285861410E-5,-1.508845016E-4,-9.617616888E-4
2.991626208E0,8.196763229E-4,1.803343184E-3,-8.672194090E-4
3.001668208E0,5.355642643E-4,2.226199023E-3,2.848054282E-3
3.011709208E0,-3.338536015E-3,-7.908968255E-4,-1.472125412E-3
3.021751208E0,-1.816510223E-3,1.530176029E-3,9.026075713E-4
3.031793208E0,1.880756463E-3,-4.561711103E-5,1.695963554E-3
3.041834208E0,1.857341966E-3,-5.615875125E-6,8.612626698E-4
3.051876208E0,-1.938247588E-4,2.421066165E-5,-2.457835246E-3
3.061918208E0,6.756985094E-4,1.107893884E-3,6.818964612E-4
3.071959208E0,1.267186715E-3,5.307877436E-4,-1.014270820E-3
3.082001208E0,-4.476273898E-4,-1.141640358E-3,3.775382182E-3
3.092043208E0,-8.199373260E-4,-2.245786600E-3,-9.879479185E-4
3.102084208E0,-2.583432943E-4,-1.157032326E-3,-1.152779791E-3
3.112126208E0,-5.819173530E-4,-1.762368716E-3,-1.894203830E-3
3.122168208E0,-2.149216598E-3,5.207955837E-6,3.742431290E-4
3.132209208E0,-6.639717612E-4,-1.420115121E-3,4.735789262E-4
3.142251208E0,-1.440540189E-3,1.089113764E-3,4.693069495E-4
3.152293208E0,1.427088864E-4,1.559406519E-5,-1.567744999E-3
3.162334208E0,2.920082770E-4,-5.444698036E-4,-1.328764367E-3
3.172376208E0,-2.430207096E-4,-3.380747512E-4,-9.820207488E-4
3.182418208E0,8.900624234E-4,2.234979533E-3,1.561099431E-3
3.192459208E0,1.003246754E-3,6.655789912E-4,-2.449088497E-3
3.202501208E0,-2.902488923E-3,-1.432360150E-3,1.548652770E-3
3.212543208E0,2.284549642E-3,-1.273634844E-3,-1.241008518E-3
3.222584208E0,-1.939703245E-3,1.258319244E-3,-1.291382127E-3
3.232626208E0,-3.257435281E-3,4.050424322E-4,1.027165912E-3
3.242668208E0,9.883160237E-4,-8.741272613E-4,1.924304059E-3
3.252709208E0,-2.459146082E-3,6.835553795E-4,-1.139396685E-3
3.262751208E0,-2.315447433E-3,5.393689498E-4,3.027763683E-3
3.272793208E0,7.200236432E-4,2.278147265E-3,-1.081760274E-3
3.282834208E0,4.415170290E-3,-1.003475860E-3,-2.812782768E-4
3.292876208E0,-1.456300728E-3,2.378234640E-4,-1.330563799E-3
3.302918208E0,1.359236310E-3,7.728654891E-4,1.242522616E-3
3.312959208E0,1.801587408E-3,2.496729605E-3,1.677416731E-3
3.323001208E0,1.084231073E-3,-3.009099513E-3,9.841592982E-4
3.333043208E0,7.974086329E-4,8.109388873E-4,-5.181296729E-4
3.343084208E0,3.712354228E-4,1.380136237E-4,2.193735912E-3
3.353126208E0,1.703505404E-5,-1.320066862E-3,-3.069723025E-4
3.363168208E0,-1.498841681E-3,-3.312520683E-3,1.689488534E-3
3.373209208E0,6.772272754E-4,-9.183390066E-4,-2.797937952E-3
3.383251208E0,1.841328572E-3,-3.990810364E-5,-1.382254646E-3
3.393293208E0,3.941669129E-4,-1.259369776E-3,-9.934331756E-4
3.403334208E0,-3.131565172E-4,-2.346649766E-3,-1.214430435E-3
3.413376208E0,1.100449357E-3,1.911478117E-3,1.774701523E-3
3.423418208E0,1.367658144E-3,-1.254140399E-3,-2.410918707E-3
3.433459208E0,-1.487250440E-3,-1.528978348E-3,1.025726087E-4
3.443501208E0,-1.609176397E-3,1.529494300E-3,7.505994290E-5
3.453543208E0,-1.441130880E-3,-2.412414178E-4,1.629546750E-3
3.463584208E0,-1.743106171E-3,1.052608714E-4,-2.053968143E-3
3.473626208E0,-4.173845518E-4,-3.378951922E-3,3.876625095E-3
3.483668208E0,-9.346620645E-4,5.306117237E-4,1.478723483E-3
3.493709208E0,2.401746344E-3,-1.084329560E-3,-5.506053567E-4
3.503751208E0,-1.556812553E-3,-7.765227929E-4,-2.258314984E-3
3.513793208E0,1.381719136E-3,-6.425650790E-4,-2.729285043E-4
3.523834208E0,-4.363560583E-4,2.107011154E-3,-9.410995990E-4
3.533876208E0,-2.747022081E-4,2.653758973E-3,7.476108149E-4
3.543917208E0,-6.583973300E-4,2.203196287E-3,-1.178718987E-3
3.553959208E0,-1.074915985E-3,8.039083332E-5,-1.031179912E-3
3.564001208E0,-3.399911802E-4,-1.231849194E-3,-4.458511248E-4
3.574043208E0,4.616202787E-4,-2.760402858E-4,1.412769081E-3
3.584084208E0,2.235427964E-4,-1.851767302E-4,-1.498963218E-3
3.594126208E0,-2.724044025E-3,-7.130149752E-4,6.099941675E-4
3.604167208E0,4.046838731E-4,1.563690603E-4,-2.633576980E-3
3.614209208E0,1.105894218E-3,2.316725440E-3,-1.706855837E-4
3.624251208E0,1.401520916E-3,-9.858515114E-5,-1.356188441E-3
3.634292208E0,-2.472845837E-3,-1.114580780E-3,-1.798702870E-4
3.644334208E0,-1.464877510E-3,3.435853869E-4,-1.272683847E-3
3.654376208E0,-1.198294805E-3,1.211775467E-3,7.194606587E-5
3.664417208E0,-1.767016482E-3,-4.492904991E-4,-4.652781412E-3
3.674459208E0,1.247415785E-3,2.417868935E-3,6.282669492E-4
3.684501208E0,-1.278139185E-3,3.317929804E-4,-1.436622581E-3
3.694542208E0,1.016973052E-3,-2.561199479E-3,5.551555660E-4
3.704584208E0,-6.453483365E-4,4.858477041E-4,-2.329241019E-3
3.714626208E0,-2.869886579E-3,-1.540285535E-3,3.132369835E-3
3.724667208E0,3.645387478E-4,-6.263526157E-4,2.620046027E-3
3.734709208E0,2.258845139E-3,-1.641815528E-3,-1.537414617E-3
3.744751208E0,7.843102794E-4,8.113710210E-4,-1.495921519E-3
3.754792208E0,2.802986419E-3,5.735503510E-4,8.386559784E-5
3.764834208E0,-1.553838607E-3,3.702929243E-4,-1.401723595E-3
