"Time (s)","X (µT)","Y (µT)","Z (µT)"
8.063642833E0,4.648574829E0,-5.456712341E1,-1.132421875E1
8.073599833E0,4.382301331E0,-5.437179947E1,-1.121560669E1
8.083556833E0,4.375595093E0,-5.439939880E1,-1.118052673E1
8.093512833E0,4.525360107E0,-5.442189026E1,-1.148768616E1
8.103469833E0,4.357376099E0,-5.442551804E1,-1.139428711E1
8.113426833E0,4.664878845E0,-5.442736053E1,-1.124919128E1
8.123382833E0,4.400764465E0,-5.461621857E1,-1.130348206E1
8.133339833E0,4.425224304E0,-5.441908646E1,-1.124229431E1
8.143296833E0,4.364570618E0,-5.446129227E1,-1.149159241E1
8.153252833E0,4.415473938E0,-5.445283508E1,-1.165733337E1
8.163209833E0,4.274162292E0,-5.462051010E1,-1.160939026E1
8.173166833E0,4.396369934E0,-5.467718506E1,-1.150059509E1
8.183122833E0,4.596534729E0,-5.466334915E1,-1.146939087E1
8.193079833E0,4.579849243E0,-5.456985474E1,-1.153538513E1
8.203036833E0,4.499313354E0,-5.462900162E1,-1.148207092E1
8.212992833E0,4.746513367E0,-5.440510559E1,-1.171667480E1
8.222949833E0,4.543472290E0,-5.458206940E1,-1.194099426E1
8.232906833E0,4.540580750E0,-5.469361877E1,-1.214839172E1
8.242862833E0,4.317596436E0,-5.460751724E1,-1.204676819E1
8.252819833E0,4.661682129E0,-5.479372406E1,-1.171318054E1
8.262776833E0,4.454544067E0,-5.479075623E1,-1.184278870E1
8.272732833E0,4.502487183E0,-5.448618317E1,-1.199563599E1
8.282689833E0,4.576782227E0,-5.462205505E1,-1.198793030E1
8.292646833E0,4.569915771E0,-5.437688828E1,-1.195082092E1
8.302602833E0,4.475074768E0,-5.439289856E1,-1.216122437E1
8.312559833E0,4.532791138E0,-5.427680206E1,-1.240908813E1
8.322516833E0,4.551635742E0,-5.423355103E1,-1.183802795E1
8.332472833E0,4.468566895E0,-5.413654709E1,-1.196908569E1
8.342429833E0,4.522460938E0,-5.412845612E1,-1.166204834E1
8.352386833E0,4.563545227E0,-5.420901489E1,-1.181089783E1
8.362342833E0,4.213584900E0,-5.419509125E1,-1.174249268E1
8.372299833E0,4.417968750E0,-5.428035736E1,-1.166784668E1
8.382256833E0,4.406822205E0,-5.430479813E1,-1.193719482E1
8.392212833E0,4.457672119E0,-5.415405273E1,-1.181640625E1
8.402169833E0,4.388313293E0,-5.444627762E1,-1.179866028E1
8.412126833E0,4.422340393E0,-5.444549561E1,-1.163317871E1
8.422082833E0,4.497055054E0,-5.428900909E1,-1.184194946E1
8.432039833E0,4.450813293E0,-5.441630173E1,-1.163665771E1
8.441995833E0,4.505111694E0,-5.420307541E1,-1.173460388E1
8.451952833E0,4.471687317E0,-5.419683838E1,-1.210433960E1
8.461909833E0,4.655357361E0,-5.434468842E1,-1.206840515E1
8.471865833E0,4.553092957E0,-5.419409180E1,-1.157432556E1
8.481822833E0,4.362289429E0,-5.427109909E1,-1.174327087E1
8.491779833E0,4.390144348E0,-5.410919952E1,-1.179364014E1
8.501735833E0,4.488098145E0,-5.434632874E1,-1.189628601E1
8.511692833E0,4.438728333E0,-5.427816391E1,-1.178573608E1
8.521649833E0,4.396804810E0,-5.448713684E1,-1.181782532E1
8.531605833E0,4.608650208E0,-5.441912460E1,-1.175306702E1
8.541562833E0,4.576171875E0,-5.442925262E1,-1.170814514E1
8.551519833E0,4.541992188E0,-5.424850464E1,-1.170944214E1
8.561475833E0,4.703453064E0,-5.442030716E1,-1.163310242E1
8.571432833E0,4.711349487E0,-5.415415573E1,-1.172291565E1
8.581389833E0,4.605628967E0,-5.416959000E1,-1.170639038E1
8.591345833E0,4.671524048E0,-5.407965469E1,-1.138880920E1
8.601302833E0,4.633590698E0,-5.416958237E1,-1.166093445E1
8.611259833E0,4.782470703E0,-5.410184479E1,-1.159796143E1
8.621215833E0,4.704925537E0,-5.422512817E1,-1.158512878E1
8.631172833E0,4.737693787E0,-5.437706375E1,-1.204240417E1
8.641129833E0,4.885887146E0,-5.424222183E1,-1.186848450E1
8.651085833E0,5.021118164E0,-5.436462402E1,-1.182415771E1
8.661042833E0,4.915061951E0,-5.425048065E1,-1.184922791E1
8.670999833E0,4.708610535E0,-5.405547714E1,-1.215191650E1
8.680955833E0,4.849258423E0,-5.415386200E1,-1.196191406E1
8.690912833E0,4.945442200E0,-5.421668243E1,-1.202917480E1
8.700868833E0,4.535354614E0,-5.434965134E1,-1.211866760E1
8.710825833E0,4.587760925E0,-5.427810669E1,-1.197578430E1
8.720782833E0,4.579887390E0,-5.431027985E1,-1.160217285E1
8.730738833E0,4.594017029E0,-5.431518173E1,-1.160127258E1
8.740695833E0,4.697044373E0,-5.425152969E1,-1.165722656E1
8.750652833E0,4.697044373E0,-5.425152969E1,-1.165722656E1
8.760608833E0,4.778373718E0,-5.433500671E1,-1.191441345E1
8.770565833E0,4.618499756E0,-5.440313721E1,-1.209472656E1
8.780522833E0,4.600837708E0,-5.433920670E1,-1.182572937E1
8.790478833E0,4.435478210E0,-5.443625259E1,-1.178819275E1
8.800435833E0,4.556236267E0,-5.453138733E1,-1.158482361E1
8.810392833E0,4.577606201E0,-5.447177124E1,-1.172119141E1
8.820348833E0,4.694297791E0,-5.434009552E1,-1.191856384E1
8.830305833E0,4.908576965E0,-5.447310638E1,-1.213420105E1
8.840262833E0,4.830062866E0,-5.456890488E1,-1.164094543E1
8.850218833E0,4.786697388E0,-5.449612427E1,-1.159094238E1
8.860175833E0,4.704032898E0,-5.428664017E1,-1.172207642E1
8.870132833E0,4.826461792E0,-5.433507538E1,-1.165878296E1
8.880088833E0,4.831275940E0,-5.443981552E1,-1.168310547E1
8.890045833E0,4.931602478E0,-5.428543854E1,-1.138429260E1
8.900002833E0,4.860336304E0,-5.446707153E1,-1.168724060E1
8.909958833E0,4.800186157E0,-5.430168915E1,-1.149522400E1
8.919915833E0,4.686492920E0,-5.444615173E1,-1.129299927E1
8.929872833E0,4.613845825E0,-5.453507996E1,-1.145539856E1
8.939828833E0,4.863639832E0,-5.452518463E1,-1.142590332E1
8.949785833E0,4.823280334E0,-5.441960526E1,-1.152590942E1
8.959742833E0,4.961296082E0,-5.434601212E1,-1.155104065E1
8.969698833E0,5.001594543E0,-5.440132523E1,-1.168513489E1
8.979655833E0,4.712196350E0,-5.434361649E1,-1.170223999E1
8.989611833E0,4.783699036E0,-5.444769287E1,-1.154953003E1
8.999564458E0,4.867668152E0,-5.435583878E1,-1.155221558E1
9.009521458E0,4.602874756E0,-5.452360916E1,-1.152511597E1
9.019477458E0,4.629653931E0,-5.463727951E1,-1.175350952E1
9.029434458E0,4.767227173E0,-5.460332870E1,-1.167927551E1
9.039391458E0,4.746948242E0,-5.420436859E1,-1.152104187E1
9.049347458E0,4.806625366E0,-5.422679138E1,-1.190429688E1
9.059304458E0,4.670150757E0,-5.420652771E1,-1.203056335E1
9.069261458E0,4.652633667E0,-5.438104630E1,-1.179371643E1
9.079217458E0,4.636138916E0,-5.446186066E1,-1.207476807E1
9.089174458E0,4.641960144E0,-5.454162216E1,-1.210079956E1
9.099131458E0,4.719665527E0,-5.422704315E1,-1.202499390E1
9.109087458E0,4.880218506E0,-5.421070099E1,-1.186634827E1
9.119044458E0,4.799232483E0,-5.425440979E1,-1.178776550E1
9.129001458E0,4.550338745E0,-5.435704803E1,-1.168753052E1
9.138957458E0,4.871215820E0,-5.434321594E1,-1.168272400E1
9.148914458E0,4.661628723E0,-5.437657166E1,-1.156871033E1
9.158871458E0,4.607460022E0,-5.447845459E1,-1.140039062E1
9.168827458E0,4.821197510E0,-5.450767136E1,-1.165727234E1
9.178784458E0,4.606315613E0,-5.451239395E1,-1.125781250E1
9.188741458E0,4.896072388E0,-5.470146179E1,-1.143544006E1
9.198697458E0,4.793220520E0,-5.479925156E1,-1.164181519E1
9.208654458E0,4.777679443E0,-5.456647491E1,-1.177966309E1
9.218610458E0,4.973602295E0,-5.447219467E1,-1.198782349E1
9.228567458E0,4.992576599E0,-5.450213623E1,-1.179277039E1
9.238524458E0,4.818702698E0,-5.450360489E1,-1.187605286E1
9.248480458E0,4.735000610E0,-5.440040970E1,-1.188386536E1
9.258437458E0,4.783042908E0,-5.436847305E1,-1.215597534E1
9.268394458E0,4.932891846E0,-5.442724609E1,-1.194262695E1
9.278350458E0,4.844253540E0,-5.455210876E1,-1.179791260E1
9.288307458E0,4.750526428E0,-5.438877869E1,-1.196536255E1
9.298264458E0,4.856086731E0,-5.453680420E1,-1.163876343E1
9.308220458E0,4.735435486E0,-5.447941208E1,-1.155082703E1
9.318177458E0,4.881912231E0,-5.456052780E1,-1.157618713E1
9.328134458E0,4.738914490E0,-5.456747818E1,-1.173602295E1
9.338090458E0,4.757560730E0,-5.465839005E1,-1.177696228E1
9.348047458E0,4.548141479E0,-5.453854752E1,-1.162965393E1
9.358004458E0,4.311813354E0,-5.467897415E1,-1.163705444E1
9.367960458E0,4.514335632E0,-5.450973511E1,-1.190505981E1
9.377917458E0,4.632209778E0,-5.460474396E1,-1.181298828E1
9.387874458E0,4.574981689E0,-5.472612000E1,-1.164025879E1
9.397830458E0,4.504173279E0,-5.472409439E1,-1.145077515E1
9.407787458E0,4.605064392E0,-5.463231659E1,-1.169642639E1
9.417744458E0,4.588233948E0,-5.468227005E1,-1.188584900E1
9.427700458E0,4.669998169E0,-5.463488770E1,-1.200802612E1
9.437657458E0,4.540718079E0,-5.463321304E1,-1.185868835E1
9.447613458E0,4.505081177E0,-5.459502029E1,-1.176925659E1
9.457570458E0,4.485015869E0,-5.461486816E1,-1.137728882E1
9.467527458E0,4.478523254E0,-5.453518677E1,-1.176211548E1
9.477483458E0,4.512687683E0,-5.448262024E1,-1.199583435E1
9.487440458E0,4.675209045E0,-5.438943481E1,-1.199481201E1
9.497397458E0,4.806617737E0,-5.449242020E1,-1.203414917E1
9.507353458E0,4.568023682E0,-5.457434845E1,-1.191781616E1
9.517310458E0,4.499069214E0,-5.448516464E1,-1.201989746E1
9.527267458E0,4.749961853E0,-5.453790665E1,-1.193350220E1
9.537223458E0,4.631416321E0,-5.437715912E1,-1.198764038E1
9.547180458E0,4.665534973E0,-5.418564987E1,-1.171096802E1
9.557137458E0,4.471496582E0,-5.417910767E1,-1.186106873E1
9.567093458E0,4.581626892E0,-5.444263458E1,-1.177110291E1
9.577050458E0,4.659004211E0,-5.463491821E1,-1.172145081E1
9.587007458E0,4.603927612E0,-5.442864227E1,-1.187657166E1
9.596963458E0,4.487266541E0,-5.450769424E1,-1.170599365E1
9.606920458E0,4.529212952E0,-5.429661560E1,-1.173684692E1
9.616877458E0,4.409828186E0,-5.438952637E1,-1.211618042E1
9.626833458E0,4.708297729E0,-5.458569336E1,-1.207588196E1
9.636790458E0,4.617866516E0,-5.448382950E1,-1.182403564E1
9.646747458E0,4.457206726E0,-5.431800842E1,-1.177200317E1
9.656703458E0,4.398330688E0,-5.427677155E1,-1.168597412E1
9.666660458E0,4.488700867E0,-5.449551773E1,-1.158067322E1
9.676617458E0,4.237976074E0,-5.446735764E1,-1.196369934E1
9.686573458E0,4.416732788E0,-5.458367538E1,-1.155998230E1
9.696530458E0,4.348472595E0,-5.466684341E1,-1.177508545E1
9.706486458E0,4.130363464E0,-5.452683640E1,-1.175941467E1
9.716443458E0,4.398887634E0,-5.456766129E1,-1.175286865E1
9.726400458E0,4.342208862E0,-5.463700104E1,-1.169377136E1
9.736356458E0,4.280075073E0,-5.447330475E1,-1.165623474E1
9.746313458E0,4.395050049E0,-5.457833862E1,-1.204002380E1
9.756270458E0,4.276184082E0,-5.468417358E1,-1.198466492E1
9.766226458E0,4.435501099E0,-5.453095245E1,-1.194053650E1
9.776183458E0,4.509468079E0,-5.457630920E1,-1.161274719E1
9.786140458E0,4.677696228E0,-5.463534927E1,-1.192373657E1
9.796096458E0,4.570823669E0,-5.466711807E1,-1.191647339E1
9.806053458E0,4.418060303E0,-5.469351578E1,-1.182609558E1
9.816010458E0,4.480468750E0,-5.466746140E1,-1.171623230E1
9.825966458E0,4.526588440E0,-5.470577240E1,-1.155696106E1
9.835923458E0,4.534194946E0,-5.454113770E1,-1.155113220E1
9.845880458E0,4.184707642E0,-5.452645111E1,-1.165467834E1
9.855836458E0,4.257308960E0,-5.458712387E1,-1.178962708E1
9.865793458E0,4.333023071E0,-5.487467194E1,-1.190072632E1
9.875750458E0,4.477226257E0,-5.460023117E1,-1.181536865E1
9.885706458E0,4.331176758E0,-5.472699738E1,-1.185408020E1
9.895663458E0,4.197082520E0,-5.458483887E1,-1.198223877E1
9.905620458E0,4.310279846E0,-5.467923355E1,-1.183061218E1
9.915576458E0,4.299743652E0,-5.469622040E1,-1.160218811E1
9.925533458E0,4.175315857E0,-5.462866211E1,-1.153532410E1
9.935489458E0,4.272094727E0,-5.452518463E1,-1.136860657E1
9.945446458E0,4.463874817E0,-5.436668396E1,-1.126127625E1
9.955403458E0,4.435104370E0,-5.442487335E1,-1.144137573E1
9.965359458E0,4.410911560E0,-5.453032303E1,-1.183662415E1
9.975316458E0,4.604766846E0,-5.454594803E1,-1.151599121E1
9.985273458E0,4.463363647E0,-5.447111130E1,-1.150219727E1
9.995229458E0,4.430168152E0,-5.442882919E1,-1.136906433E1
1.000518996E1,4.368675232E0,-5.434415054E1,-1.154528809E1
1.001514696E1,4.382743835E0,-5.432557297E1,-1.139169312E1
1.002510296E1,4.665023804E0,-5.445658493E1,-1.168063354E1
1.003505996E1,4.513336182E0,-5.430416107E1,-1.175708008E1
1.004501696E1,4.418037415E0,-5.446627426E1,-1.151437378E1
1.005497296E1,4.389892578E0,-5.430211639E1,-1.163854980E1
1.006492996E1,4.427337646E0,-5.422785568E1,-1.159403992E1
1.007488696E1,4.642608643E0,-5.457255936E1,-1.173228455E1
1.008484296E1,4.614990234E0,-5.434825897E1,-1.175712585E1
1.009479996E1,4.537857056E0,-5.432320786E1,-1.199185181E1
1.010475696E1,4.516883850E0,-5.412144470E1,-1.180842590E1
1.011471296E1,4.496109009E0,-5.424792099E1,-1.174174500E1
1.012466996E1,4.263076782E0,-5.424234009E1,-1.163441467E1
1.013462596E1,4.364311218E0,-5.441803741E1,-1.157124329E1
1.014458296E1,4.461708069E0,-5.435437393E1,-1.166311646E1
1.015453996E1,4.595314026E0,-5.415994263E1,-1.209292603E1
1.016449596E1,4.457305908E0,-5.427069092E1,-1.163487244E1
1.017445296E1,4.405967712E0,-5.420709991E1,-1.156153870E1
1.018440996E1,4.269592285E0,-5.427594757E1,-1.133720398E1
1.019436596E1,4.293334961E0,-5.426472473E1,-1.123669434E1
1.020432296E1,4.477233887E0,-5.426560211E1,-1.130647278E1
1.021427996E1,4.514045715E0,-5.422083664E1,-1.149102783E1
1.022423596E1,4.706649780E0,-5.419290924E1,-1.131057739E1
1.023419296E1,4.718200684E0,-5.428429794E1,-1.127758789E1
1.024414996E1,4.833801270E0,-5.457886505E1,-1.147364807E1
1.025410596E1,4.846878052E0,-5.466606140E1,-1.151972961E1
1.026406296E1,4.488220215E0,-5.461059189E1,-1.135414124E1
1.027401996E1,4.392593384E0,-5.459803391E1,-1.124221802E1
1.028397596E1,4.446319580E0,-5.445708466E1,-1.164599609E1
1.029393296E1,4.443321228E0,-5.453902054E1,-1.169999695E1
1.030388996E1,4.402908325E0,-5.431129456E1,-1.135064697E1
1.031384596E1,4.403999329E0,-5.449956894E1,-1.133656311E1
1.032380296E1,4.678291321E0,-5.456687546E1,-1.164407349E1
1.033375896E1,4.389343262E0,-5.460320282E1,-1.125868225E1
1.034371596E1,4.498336792E0,-5.453426743E1,-1.138265991E1
1.035367296E1,4.447700500E0,-5.447931290E1,-1.153019714E1
1.036362896E1,4.236351013E0,-5.465162277E1,-1.168547058E1
1.037358596E1,4.582176208E0,-5.456719589E1,-1.151757812E1
1.038354296E1,4.575828552E0,-5.447845840E1,-1.166462708E1
1.039349896E1,4.417114258E0,-5.467184830E1,-1.144790649E1
1.040345596E1,4.324363708E0,-5.469300461E1,-1.149188232E1
1.041341296E1,4.379264832E0,-5.462126160E1,-1.159190369E1
1.042336896E1,4.434089661E0,-5.460088730E1,-1.159226990E1
1.043332596E1,4.542388916E0,-5.451929855E1,-1.127375793E1
1.044328296E1,4.824142456E0,-5.441133499E1,-1.165095520E1
1.045323896E1,4.740165710E0,-5.451907730E1,-1.139886475E1
1.046319596E1,4.806396484E0,-5.450806427E1,-1.130918884E1
1.047315296E1,4.726173401E0,-5.417480850E1,-1.159352112E1
1.048310896E1,4.663993835E0,-5.453545380E1,-1.185116577E1
1.049306596E1,4.752967834E0,-5.459151840E1,-1.189714050E1
1.050302296E1,4.821136475E0,-5.452050781E1,-1.160791016E1
1.051297896E1,4.927673340E0,-5.456013870E1,-1.155113220E1
1.052293596E1,4.827713013E0,-5.448625183E1,-1.129637146E1
1.053289296E1,4.614273071E0,-5.458168411E1,-1.125668335E1
1.054284896E1,4.538154602E0,-5.460457611E1,-1.118650818E1
1.055280596E1,4.786399841E0,-5.478755188E1,-1.108212280E1
1.056276196E1,4.825637817E0,-5.455773163E1,-1.144255066E1
1.057271896E1,4.812355042E0,-5.459853745E1,-1.142807007E1
1.058267596E1,4.689262390E0,-5.435604858E1,-1.111381531E1
1.059263196E1,4.637077332E0,-5.457103348E1,-1.132363892E1
1.060258896E1,4.705085754E0,-5.431766510E1,-1.118577576E1
1.061254596E1,4.804405212E0,-5.441620255E1,-1.148500061E1
1.062250196E1,4.954261780E0,-5.440929413E1,-1.137483215E1
1.063245896E1,4.954261780E0,-5.440929413E1,-1.137483215E1
1.064241596E1,4.806777954E0,-5.460289001E1,-1.160359192E1
1.065237196E1,4.645065308E0,-5.437102890E1,-1.151773071E1
1.066232896E1,4.540237427E0,-5.443899918E1,-1.168136597E1
1.067228596E1,4.518447876E0,-5.454114151E1,-1.138340759E1
1.068224196E1,4.455802917E0,-5.433806229E1,-1.155824280E1
1.069219896E1,4.565635681E0,-5.457011795E1,-1.149070740E1
1.070215596E1,4.641540527E0,-5.468740082E1,-1.102392578E1
1.071211196E1,4.684387207E0,-5.451781082E1,-1.112789917E1
1.072206896E1,4.577140808E0,-5.466547394E1,-1.119909668E1
1.073202496E1,4.315597534E0,-5.453850937E1,-1.117405701E1
1.074198196E1,4.490722656E0,-5.444121170E1,-1.120300293E1
1.075193896E1,4.719367981E0,-5.444589615E1,-1.127923584E1
1.076189496E1,4.523780823E0,-5.445816803E1,-1.124711609E1
1.077185196E1,4.522682190E0,-5.455212021E1,-1.118058777E1
1.078180896E1,4.695388794E0,-5.453223038E1,-1.102079773E1
1.079176496E1,4.594306946E0,-5.437935638E1,-1.106988525E1
1.080172196E1,4.677612305E0,-5.456021118E1,-1.147669983E1
1.081167896E1,4.594009399E0,-5.456835938E1,-1.132548523E1
1.082163496E1,4.629638672E0,-5.453173065E1,-1.126014709E1
1.083159196E1,4.663360596E0,-5.474111176E1,-1.125781250E1
1.084154896E1,4.619667053E0,-5.453155899E1,-1.116545105E1
1.085150496E1,4.468902588E0,-5.451152039E1,-1.123759460E1
1.086146196E1,4.449668884E0,-5.456470871E1,-1.150877380E1
1.087141896E1,4.238067627E0,-5.464170837E1,-1.169577026E1
1.088137496E1,4.409004211E0,-5.452524185E1,-1.171383667E1
1.089133196E1,4.541343689E0,-5.448461533E1,-1.169828796E1
1.090128896E1,4.674087524E0,-5.434561920E1,-1.138729858E1
1.091124496E1,4.685211182E0,-5.448176193E1,-1.117227173E1
1.092120196E1,4.734718323E0,-5.455639267E1,-1.131112671E1
1.093115796E1,4.607948303E0,-5.469143295E1,-1.163861084E1
1.094111496E1,4.556190491E0,-5.481390762E1,-1.134115601E1
1.095107196E1,4.592597961E0,-5.469471741E1,-1.128721619E1
1.096102796E1,4.495765686E0,-5.460857391E1,-1.162747192E1
1.097098496E1,4.444877625E0,-5.478211594E1,-1.167604065E1
1.098094196E1,4.358703613E0,-5.480143356E1,-1.194024658E1
1.099089796E1,4.413505554E0,-5.468419266E1,-1.169395447E1
1.100085496E1,4.455284119E0,-5.480003738E1,-1.183123779E1
1.101080863E1,4.466674805E0,-5.473399734E1,-1.193945312E1
1.102076462E1,4.706062317E0,-5.463778687E1,-1.205004883E1
1.103072163E1,4.762397766E0,-5.452109909E1,-1.205970764E1
1.104067863E1,4.629371643E0,-5.440237427E1,-1.213745117E1
1.105063463E1,4.537727356E0,-5.458608627E1,-1.159843445E1
1.106059162E1,4.256813049E0,-5.457603073E1,-1.154353333E1
1.107054763E1,4.472854614E0,-5.450037003E1,-1.189257812E1
1.108050463E1,4.571075439E0,-5.434836578E1,-1.198541260E1
1.109046163E1,4.615951538E0,-5.429254150E1,-1.187881470E1
1.110041762E1,4.594337463E0,-5.429582214E1,-1.176300049E1
1.111037463E1,4.678268433E0,-5.414014435E1,-1.207461548E1
1.112033163E1,4.810363770E0,-5.450406265E1,-1.171200562E1
1.113028763E1,4.374153137E0,-5.427323532E1,-1.121012878E1
1.114024462E1,4.563652039E0,-5.439163971E1,-1.159594727E1
1.115020163E1,4.575859070E0,-5.452750015E1,-1.174859619E1
1.116015763E1,4.361122131E0,-5.463294983E1,-1.157736206E1
1.117011462E1,4.478179932E0,-5.459616852E1,-1.161911011E1
1.118007162E1,4.542778015E0,-5.461087418E1,-1.146784973E1
1.119002763E1,4.611328125E0,-5.432730103E1,-1.190518188E1
1.119998463E1,4.549774170E0,-5.449312973E1,-1.212713623E1
1.120994162E1,4.592491150E0,-5.444623184E1,-1.234632874E1
1.121989763E1,4.503479004E0,-5.434005356E1,-1.203271484E1
1.122985463E1,4.520530701E0,-5.440604782E1,-1.180812073E1
1.123981063E1,4.542640686E0,-5.461587143E1,-1.180757141E1
1.124976762E1,4.792984009E0,-5.444858170E1,-1.180715942E1
1.125972463E1,4.826919556E0,-5.472077560E1,-1.194383240E1
1.126968063E1,4.808494568E0,-5.478039551E1,-1.147613525E1
1.127963763E1,4.784645081E0,-5.457639313E1,-1.171089172E1
1.128959462E1,4.844261169E0,-5.468101120E1,-1.162275696E1
1.129955063E1,4.812065125E0,-5.468461227E1,-1.143746948E1
1.130950763E1,4.708900452E0,-5.463957977E1,-1.136134338E1
1.131946462E1,4.445968628E0,-5.470040512E1,-1.142610168E1
1.132942062E1,4.717742920E0,-5.465407562E1,-1.169168091E1
1.133937763E1,4.858489990E0,-5.469339371E1,-1.178456116E1
1.134933463E1,4.794387817E0,-5.459059143E1,-1.128141785E1
1.135929062E1,4.644203186E0,-5.449653244E1,-1.132121277E1
1.136924762E1,4.682281494E0,-5.461599350E1,-1.130062866E1
1.137920463E1,4.839637756E0,-5.475709152E1,-1.163890076E1
1.138916063E1,5.004798889E0,-5.466716385E1,-1.161215210E1
1.139911762E1,4.708740234E0,-5.464604568E1,-1.159367371E1
1.140907363E1,4.828147888E0,-5.464855957E1,-1.157423401E1
1.141903063E1,4.685752869E0,-5.463594437E1,-1.166981506E1
1.142898763E1,4.649726868E0,-5.458935928E1,-1.174549866E1
1.143894362E1,4.520484924E0,-5.459131622E1,-1.147627258E1
1.144890063E1,4.842849731E0,-5.448831177E1,-1.139434814E1
1.145885763E1,4.832519531E0,-5.446458435E1,-1.170046997E1
1.146881363E1,4.919212341E0,-5.477568436E1,-1.195808411E1
1.147877062E1,4.863929749E0,-5.463610458E1,-1.177062988E1
1.148872763E1,4.801155090E0,-5.454310989E1,-1.171212769E1
1.149868363E1,4.746940613E0,-5.465993500E1,-1.170010376E1
1.150864063E1,4.790687561E0,-5.439783096E1,-1.157704163E1
1.151859762E1,4.623779297E0,-5.453282166E1,-1.193273926E1
1.152855363E1,4.694129944E0,-5.447621536E1,-1.187318420E1
1.153851063E1,4.614501953E0,-5.446164703E1,-1.147067261E1
1.154846762E1,4.588218689E0,-5.448655701E1,-1.187379456E1
1.155842362E1,4.444076538E0,-5.433171844E1,-1.194841003E1
1.156838063E1,4.670410156E0,-5.412238312E1,-1.233938599E1
1.157833663E1,4.837989807E0,-5.415510941E1,-1.236405945E1
1.158829362E1,4.787887573E0,-5.400125122E1,-1.212962341E1
1.159825063E1,4.779098511E0,-5.383511353E1,-1.216452026E1
1.160820663E1,4.785026550E0,-5.372021866E1,-1.267312622E1
1.161816363E1,4.460235596E0,-5.366677856E1,-1.255986023E1
1.162812062E1,4.445571899E0,-5.347004700E1,-1.265547180E1
1.163807663E1,4.657966614E0,-5.345342636E1,-1.302484131E1
1.164803363E1,4.727630615E0,-5.350592041E1,-1.308987427E1
1.165799063E1,4.591522217E0,-5.337426758E1,-1.361970520E1
1.166794662E1,4.418518066E0,-5.345193100E1,-1.352879333E1
1.167790363E1,4.406448364E0,-5.340082932E1,-1.388938904E1
1.168786063E1,4.480484009E0,-5.344265747E1,-1.407623291E1
1.169781663E1,4.589454651E0,-5.312054443E1,-1.410005188E1
1.170777362E1,4.450813293E0,-5.346738434E1,-1.412425232E1
1.171773063E1,4.406478882E0,-5.317181015E1,-1.395703125E1
1.172768663E1,4.738197327E0,-5.307847595E1,-1.408967590E1
1.173764362E1,4.662261963E0,-5.327153015E1,-1.434727478E1
1.174759962E1,4.548767090E0,-5.306163025E1,-1.432817078E1
1.175755663E1,4.151695251E0,-5.270361328E1,-1.417021179E1
1.176751363E1,4.429100037E0,-5.285301590E1,-1.417155457E1
1.177746962E1,4.249458313E0,-5.311538315E1,-1.393092346E1
1.178742663E1,4.384613037E0,-5.307664871E1,-1.390142822E1
1.179738363E1,4.237159729E0,-5.278718185E1,-1.415991211E1
1.180733963E1,4.476211548E0,-5.293336487E1,-1.416499329E1
1.181729662E1,4.460052490E0,-5.295585632E1,-1.398245239E1
1.182725363E1,4.492263794E0,-5.309868622E1,-1.392332458E1
1.183720963E1,4.384773254E0,-5.325020981E1,-1.397283936E1
1.184716663E1,4.403137207E0,-5.310626984E1,-1.384199524E1
1.185712362E1,4.378143311E0,-5.311153030E1,-1.368338013E1
1.186707963E1,4.648048401E0,-5.325470734E1,-1.364324951E1
1.187703663E1,4.476051331E0,-5.305661392E1,-1.340678406E1
1.188699362E1,4.550506592E0,-5.327980423E1,-1.322622681E1
1.189694962E1,4.556159973E0,-5.323963547E1,-1.337461853E1
1.190690663E1,4.555534363E0,-5.348590851E1,-1.325628662E1
1.191686263E1,4.663368225E0,-5.340170288E1,-1.285064697E1
1.192681962E1,5.008644104E0,-5.351472092E1,-1.273640442E1
1.193677662E1,5.070190430E0,-5.362302780E1,-1.274885559E1
1.194673263E1,5.255752563E0,-5.384554672E1,-1.292182922E1
1.195668963E1,5.245254517E0,-5.404291534E1,-1.296484375E1
1.196664662E1,5.216415405E0,-5.396636200E1,-1.294825745E1
1.197660262E1,5.208679199E0,-5.404255676E1,-1.245596313E1
1.198655963E1,5.207214355E0,-5.381257248E1,-1.248483276E1
1.199651663E1,5.322654724E0,-5.380945969E1,-1.255938721E1
1.200647271E1,5.363456726E0,-5.390493774E1,-1.216574097E1
1.201642971E1,5.069541931E0,-5.406035233E1,-1.231985474E1
1.202638671E1,5.030509949E0,-5.391655731E1,-1.260421753E1
1.203634271E1,5.177413940E0,-5.385311508E1,-1.270718384E1
1.204629971E1,5.464973450E0,-5.401401520E1,-1.259164429E1
1.205625571E1,5.623657227E0,-5.401435471E1,-1.281390381E1
1.206621271E1,5.857337952E0,-5.393927002E1,-1.264125061E1
1.207616971E1,6.462501526E0,-5.388312531E1,-1.318531799E1
1.208612571E1,6.950737000E0,-5.377516556E1,-1.310890198E1
1.209608271E1,7.664001465E0,-5.345442200E1,-1.346859741E1
1.210603971E1,8.305862427E0,-5.331556702E1,-1.370005798E1
1.211599571E1,9.294204712E0,-5.330383682E1,-1.388317871E1
1.212595271E1,1.013333893E1,-5.319772339E1,-1.409147644E1
1.213590971E1,1.076335907E1,-5.278582382E1,-1.431080627E1
