"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.199539958E0,-1.122665405E-2,1.046324158E-1,9.751920776E0
2.209494958E0,-1.945953369E-2,1.073268127E-1,9.745633850E0
2.219450958E0,-2.005828857E-2,9.924362183E-2,9.762249298E0
2.229405958E0,-2.095642090E-2,1.004411316E-1,9.748777313E0
2.239360583E0,-1.571731567E-2,9.924362183E-2,9.751172333E0
2.249316583E0,-1.945953369E-2,8.996292114E-2,9.761949921E0
2.259271583E0,-1.047821045E-2,9.804611206E-2,9.770931244E0
2.269227583E0,-1.227447510E-2,9.610015869E-2,9.755513306E0
2.279182583E0,-1.362167358E-2,9.819580078E-2,9.759554901E0
2.289137583E0,-6.286926270E-3,9.759704590E-2,9.754315796E0
2.299093583E0,-1.496887207E-3,1.029858398E-1,9.755363617E0
2.309048583E0,-7.484436035E-3,1.094224548E-1,9.762848053E0
2.319003583E0,-1.077758789E-2,9.924362183E-2,9.770182800E0
2.328959583E0,-2.409988403E-2,9.804611206E-2,9.755363617E0
2.338914583E0,-1.287322998E-2,9.340576172E-2,9.754016418E0
2.348869583E0,-1.137634277E-2,9.475296021E-2,9.758207703E0
2.358825583E0,-1.227447510E-2,1.074765015E-1,9.755812683E0
2.368780583E0,-1.227447510E-2,9.849517822E-2,9.754016418E0
2.378736583E0,-1.466949463E-2,9.744735718E-2,9.757459259E0
2.388691583E0,-1.616638184E-2,9.669891357E-2,9.757908325E0
2.398646583E0,-2.424957275E-2,9.939331055E-2,9.763147430E0
2.408602583E0,-1.257385254E-2,9.789642334E-2,9.757309570E0
2.418557583E0,-2.065704346E-2,9.310638428E-2,9.767937469E0
2.428512583E0,-1.122665405E-2,9.235794067E-2,9.751920776E0
2.438468583E0,-1.781295776E-2,9.714797974E-2,9.758656769E0
2.448423583E0,-1.751358032E-2,9.894424438E-2,9.755513306E0
2.458379583E0,-1.526824951E-2,1.002914429E-1,9.759255524E0
2.468334583E0,-1.407073975E-2,9.954299927E-2,9.759554901E0
2.478289583E0,-8.681945801E-3,9.744735718E-2,9.755812683E0
2.488245583E0,-9.430389404E-3,1.004411316E-1,9.757459259E0
2.498200583E0,-1.212478638E-2,9.639953613E-2,9.749076691E0
2.508155583E0,-9.580078125E-3,1.010398865E-1,9.755962372E0
2.518111583E0,-1.481918335E-2,9.939331055E-2,9.751771088E0
2.528066583E0,-1.676513672E-2,9.804611206E-2,9.755064240E0
2.538021583E0,-1.511856079E-2,9.654922485E-2,9.758207703E0
2.547977583E0,-7.933502197E-3,1.046324158E-1,9.757608948E0
2.557932583E0,-1.451980591E-2,1.071771240E-1,9.758357391E0
2.567887583E0,-1.766326904E-2,1.083746338E-1,9.757908325E0
2.577843583E0,-1.107696533E-2,1.097218323E-1,9.748477936E0
2.587798583E0,-1.392105103E-2,1.017883301E-1,9.764943695E0
2.597754583E0,-5.837860107E-3,1.043330383E-1,9.756411438E0
2.607709583E0,-1.990859985E-2,9.265731812E-2,9.749525757E0
2.617664583E0,-1.721420288E-2,8.666976929E-2,9.753717041E0
2.627620583E0,-1.901046753E-2,8.831634521E-2,9.751920776E0
2.637575583E0,-1.751358032E-2,9.669891357E-2,9.752968597E0
2.647530583E0,-5.089416504E-3,1.028361511E-1,9.761650543E0
2.657486583E0,-7.334747314E-3,1.007405090E-1,9.764794006E0
