"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.156265621E0,-2.901212126E-2,6.048921496E-3,-5.514431000E-2
2.174157711E0,-1.138362288E-2,5.236186087E-3,-7.730865479E-2
2.192049801E0,-6.484121084E-3,-1.116374880E-2,-9.308242798E-2
2.209942196E0,-4.795074463E-3,-1.073382050E-2,-1.048860550E-1
2.227834225E0,-3.553986549E-3,-5.276758224E-3,-1.048994064E-1
2.245726315E0,-7.784098387E-3,-1.421172172E-3,-1.073856354E-1
2.263618710E0,-1.992818713E-2,-9.714622051E-3,-8.229255676E-2
2.281510677E0,-1.703462005E-2,5.203641951E-3,-7.259464264E-2
2.299399898E0,-2.472229302E-2,4.391480237E-3,-6.060600281E-2
2.317286618E0,-2.479496598E-2,4.329696298E-3,-3.416347504E-2
2.335190060E0,-3.224677593E-2,7.301311940E-3,-2.866744995E-2
2.353079281E0,-2.824867517E-2,1.617950946E-2,-2.025127411E-2
2.370971798E0,-2.664974332E-2,1.207368821E-2,-1.078891754E-2
2.388863705E0,-3.053119034E-2,8.286915720E-3,-9.950637817E-3
2.406755856E0,-3.026542068E-2,5.634032190E-3,-1.233100891E-2
2.424651058E0,-2.440157533E-2,5.714610219E-3,-2.973842621E-2
2.442540279E0,-3.142428398E-2,-2.673268318E-5,-4.275512695E-2
2.460432430E0,-1.460947096E-2,-7.145624608E-3,-6.599712372E-2
2.478324764E0,-1.820978522E-2,-3.121443093E-3,-9.200572968E-2
2.496216732E0,-1.111261547E-2,-2.492085099E-3,-9.132099152E-2
2.514111874E0,-6.679266691E-3,-1.751229167E-3,-1.011266708E-1
2.532001278E0,-8.006080985E-3,-3.686815500E-3,-1.035289764E-1
2.549894955E0,-1.403379440E-2,-1.003608108E-3,-9.788417816E-2
2.567785641E0,-1.302395761E-2,-2.777732909E-3,-8.440494537E-2
2.585677487E0,-1.560841501E-2,2.666074783E-3,-6.879329681E-2
2.603573056E0,-1.819652319E-2,4.198882729E-3,-5.523490906E-2
2.621461910E0,-2.099249512E-2,9.848929942E-3,-2.920436859E-2
2.639351253E0,-2.927093208E-2,3.354385495E-3,-1.808547974E-2
2.657234799E0,-1.895390451E-2,4.224155098E-3,-4.522323608E-3
2.675141354E0,-2.522554994E-2,-1.083277166E-4,-6.130218506E-3
2.693030758E0,-2.046169341E-2,4.358753562E-3,-4.317283630E-3
2.710922604E0,-5.641628802E-2,2.067277953E-2,-1.407337189E-2
2.728818111E0,-6.172993779E-2,1.245777681E-2,-4.371452332E-2
2.746707089E0,-6.040534377E-2,1.757554710E-4,-6.069564819E-2
2.764599178E0,-4.005505145E-2,6.880726665E-3,-7.761287689E-2
2.782491451E0,-3.763349354E-2,4.444953054E-3,-9.696102142E-2
2.800383480E0,-6.510978192E-2,1.034945250E-2,-1.069087982E-1
2.818278805E0,-9.618997574E-2,9.961254895E-3,-8.916378021E-2
2.836167965E0,-8.435145020E-2,1.336425543E-2,-8.312416077E-2
2.854060543E0,-5.586721748E-2,6.825797260E-3,-1.083736420E-1
2.871952450E0,-5.856145918E-2,6.794020534E-3,-7.655143738E-2
2.889844540E0,-7.037332654E-2,1.465455443E-2,-6.464576721E-2
2.907736508E0,-8.598381281E-2,2.642917633E-2,-3.769111633E-2
